label,case,toy,variant,group,seed,epoch,time_to_ceiling,final_within_ceiling,action_rate,mean_policy_action_probability_post_local,mean_policy_action_probability_post_social,policy_action_probability_post_social_gt_0p7_rate,domain_revision_advantage_mean,domain_revision_advantage_positive_rate,revision_pressure_proxy,revision_pressure_active,social_revision_pressure_proxy,policy_readiness_proxy,pressure_policy_gap,pressure_action_gap,realized_revision_rate,precommitment_rate,precommitment_mean_evidence,commitment_rate
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_confidence_precommitment_social_w0p5_0p5_h1,nabm,2,35,10,True,1.0,0.995787324309349,0.9959247756004334,1.0,0.22519734604692304,1.0,0.22519734604692304,True,0.00013745129108433396,1.0,0.0,0.0,1.0,0.0,0.0,1.0
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_confidence_precommitment_social_w0p5_0p5_h1,nabm,2,36,10,True,1.0,0.99598697245121,0.9961132162809372,1.0,0.22519694819872954,1.0,0.22519694819872954,True,0.0001262438297271462,1.0,0.0,0.0,1.0,0.0,0.0,1.0
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_confidence_precommitment_social_w0p5_0p5_h1,nabm,2,37,10,True,1.0,0.9961708408594131,0.996288172006607,1.0,0.2251965685633342,1.0,0.2251965685633342,True,0.00011733114719392201,1.0,0.0,0.0,1.0,0.0,0.0,1.0
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_confidence_precommitment_social_w0p5_0p5_h1,nabm,2,38,10,True,1.0,0.9963422250747681,0.9964513385295868,1.0,0.22519620922496067,1.0,0.22519620922496067,True,0.00010911345481867674,1.0,0.0,0.0,1.0,0.0,0.0,1.0
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_confidence_precommitment_social_w0p5_0p5_h1,nabm,2,39,10,True,1.0,0.9965018904209137,0.9966036593914032,1.0,0.22519586920693033,1.0,0.22519586920693033,True,0.00010176897048941314,1.0,0.0,0.0,1.0,0.0,0.0,1.0
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_confidence_precommitment_social_w0p5_0p5_h1,nabm,2,40,10,True,1.0,0.9966510337591171,0.9967458963394165,1.0,0.2251955479623085,1.0,0.2251955479623085,True,9.486258029933747e-05,1.0,0.0,0.0,1.0,0.0,0.0,1.0
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_confidence_precommitment_social_w0p5_0p5_h1,nabm,2,41,10,True,1.0,0.9967902344465256,0.9968785309791565,1.0,0.2251952444642992,1.0,0.2251952444642992,True,8.829653263087156e-05,1.0,0.0,0.0,1.0,0.0,0.0,1.0
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_confidence_precommitment_social_w0p5_0p5_h1,nabm,2,42,10,True,1.0,0.9969199746847153,0.9970021307468414,1.0,0.22519495769160727,1.0,0.22519495769160727,True,8.215606212613746e-05,1.0,0.0,0.0,1.0,0.0,0.0,1.0
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_confidence_precommitment_social_w0p5_0p5_h1,nabm,2,43,10,True,1.0,0.9970408254861831,0.9971180391311646,1.0,0.2251946869174298,1.0,0.2251946869174298,True,7.721364498147754e-05,1.0,0.0,0.0,1.0,0.0,0.0,1.0
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_confidence_precommitment_social_w0p5_0p5_h1,nabm,2,44,10,True,1.0,0.9971548908948898,0.997228290438652,1.0,0.22519443460471056,1.0,0.22519443460471056,True,7.339954376217595e-05,1.0,0.0,0.0,1.0,0.0,0.0,1.0
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_confidence_precommitment_social_w0p5_0p5_h1,nabm,2,45,10,True,1.0,0.997263308763504,0.9973327213525772,1.0,0.22519419866498766,1.0,0.22519419866498766,True,6.941258907322556e-05,1.0,0.0,0.0,1.0,0.0,0.0,1.0
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_confidence_precommitment_social_w0p5_0p5_h1,nabm,2,46,10,True,1.0,0.9973659133911132,0.9974312537908554,1.0,0.22519397758820464,1.0,0.22519397758820464,True,6.534039974215311e-05,1.0,0.0,0.0,1.0,0.0,0.0,1.0
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_confidence_precommitment_social_w0p5_0p5_h1,nabm,2,47,10,True,1.0,0.9974625754356384,0.9975236910581589,1.0,0.2251937696865156,1.0,0.2251937696865156,True,6.111562252042457e-05,1.0,0.0,0.0,1.0,0.0,0.0,1.0
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_confidence_precommitment_social_w0p5_0p5_h1,nabm,2,48,10,True,1.0,0.9975530552864075,0.9976100528240204,1.0,0.22519357355566805,1.0,0.22519357355566805,True,5.6997537612901716e-05,1.0,0.0,0.0,1.0,0.0,0.0,1.0
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_confidence_precommitment_social_w0p5_0p5_h1,nabm,2,49,10,True,1.0,0.9976375484466553,0.9976907998323441,1.0,0.22519338845368722,1.0,0.22519338845368722,True,5.325138568879062e-05,1.0,0.0,0.0,1.0,0.0,0.0,1.0
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_confidence_precommitment_social_w0p5_0p5_h1,nabm,2,50,10,True,1.0,0.997716566324234,0.9977665227651596,1.0,0.2251932141475307,1.0,0.2251932141475307,True,4.9956440925646994e-05,1.0,0.0,0.0,1.0,0.0,0.0,1.0
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_confidence_precommitment_social_w0p5_0p5_h1,nabm,3,0,13,True,0.47,0.495712094604969,0.495712094604969,0.0,,,,False,0.0,0.0,,,0.0,0.0,0.0,0.0
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_confidence_precommitment_social_w0p5_0p5_h1,nabm,3,1,13,True,0.51,0.495712094604969,0.5132226625084877,0.0,0.37575798888393636,1.0,0.37575798888393636,True,0.01751056790351868,0.0,0.0701830767049069,0.14654561566473517,1.0,0.0,0.0,0.0
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_confidence_precommitment_social_w0p5_0p5_h1,nabm,3,2,13,True,0.5,0.5280001312494278,0.5539732140302658,0.0,0.3753312348958629,1.0,0.3753312348958629,True,0.025973082780837986,0.0,0.05480841390589419,0.15013249395834516,1.0,0.0,0.0,0.0
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_confidence_precommitment_social_w0p5_0p5_h1,nabm,3,3,13,True,0.58,0.5693029335141182,0.6004450443387032,0.1,0.35355573743532864,1.0,0.35355573743532864,True,0.031142110824584956,0.1,0.03519822576417123,0.11313783597930518,1.0,0.0,0.0,0.0
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_confidence_precommitment_social_w0p5_0p5_h1,nabm,3,4,13,True,0.58,0.6159315198659897,0.6481735572218895,0.22,0.35348697010974256,1.0,0.35348697010974256,True,0.03224203735589981,0.22,0.018319972229200208,0.11311583043511764,1.0,0.0,0.04,0.0
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_confidence_precommitment_social_w0p5_0p5_h1,nabm,3,5,13,True,0.71,0.6636668080091477,0.7019621410965919,0.51,0.313098548102545,1.0,0.313098548102545,True,0.03829533308744426,0.51,0.0,0.05948872413948357,1.0,0.04,0.172,0.0
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_confidence_precommitment_social_w0p5_0p5_h1,nabm,3,6,13,True,0.74,0.7172807070612908,0.7501977309584618,0.75,0.3038574197715717,1.0,0.3038574197715717,True,0.032917023897170994,0.75,0.0,0.04861718716345148,1.0,0.14,0.5076,0.0
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_confidence_precommitment_social_w0p5_0p5_h1,nabm,3,7,13,True,0.8,0.7646556177735329,0.7959051540493965,0.86,0.2855146107482359,1.0,0.2855146107482359,True,0.031249536275863687,0.86,0.0,0.028551461074823585,1.0,0.37,1.0760800000000001,0.0
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_confidence_precommitment_social_w0p5_0p5_h1,nabm,3,8,13,True,0.9,0.8090056049823761,0.8405059427022934,0.93,0.25516645848264213,1.0,0.25516645848264213,True,0.03150033771991734,0.93,0.0,0.0,1.0,0.67,1.6336320000000006,0.02
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_confidence_precommitment_social_w0p5_0p5_h1,nabm,3,9,13,True,0.94,0.8517803382873536,0.8768646854162216,0.97,0.24310208696058005,1.0,0.24310208696058005,True,0.02508434712886809,0.97,0.0,0.0,1.0,0.82,1.7584000000000004,0.16
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_confidence_precommitment_social_w0p5_0p5_h1,nabm,3,10,13,True,0.96,0.8860379785299302,0.905460262298584,0.97,0.23710164661045818,1.0,0.23710164661045818,True,0.019422283768653847,0.97,0.0,0.0,1.0,0.76,1.5680160000000003,0.35
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_confidence_precommitment_social_w0p5_0p5_h1,nabm,3,11,13,True,0.99,0.9126999843120575,0.9284054523706436,1.0,0.22810835515731465,1.0,0.22810835515731465,True,0.01570546805858619,1.0,0.0,0.0,1.0,0.61,0.9971200000000002,0.61
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_confidence_precommitment_social_w0p5_0p5_h1,nabm,3,12,13,True,0.99,0.9340295153856277,0.9436203986406326,1.0,0.22811652144280117,1.0,0.22811652144280117,True,0.0095908832550049,1.0,0.0,0.0,1.0,0.36,0.4799808000000001,0.81
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_confidence_precommitment_social_w0p5_0p5_h1,nabm,3,13,13,True,1.0,0.9479344594478607,0.9568053698539734,1.0,0.22512514005481993,1.0,0.22512514005481993,True,0.008870910406112653,1.0,0.0,0.0,1.0,0.18,0.322944,0.88
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_confidence_precommitment_social_w0p5_0p5_h1,nabm,3,14,13,True,1.0,0.9600366300344467,0.9659547281265258,1.0,0.22514674230765838,1.0,0.22514674230765838,True,0.005918098092079105,1.0,0.0,0.0,1.0,0.12,0.1668288,0.94
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_confidence_precommitment_social_w0p5_0p5_h1,nabm,3,15,13,True,1.0,0.9683527743816376,0.9727371442317962,1.0,0.2251615243501418,1.0,0.2251615243501418,True,0.004384369850158665,1.0,0.0,0.0,1.0,0.06,0.08344000000000001,0.97
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_confidence_precommitment_social_w0p5_0p5_h1,nabm,3,16,13,True,1.0,0.9745028215646744,0.9777433043718338,1.0,0.2251721787664009,1.0,0.2251721787664009,True,0.003240482807159384,1.0,0.0,0.0,1.0,0.03,0.06313600000000001,0.98
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_confidence_precommitment_social_w0p5_0p5_h1,nabm,3,17,13,True,1.0,0.9790459424257278,0.9814572072029114,1.0,0.22517979428160764,1.0,0.22517979428160764,True,0.002411264777183564,1.0,0.0,0.0,1.0,0.02,0.0,1.0
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_confidence_precommitment_social_w0p5_0p5_h1,nabm,3,18,13,True,1.0,0.9824279147386551,0.98424775660038,1.0,0.22518521496752983,1.0,0.22518521496752983,True,0.0018198418617249024,1.0,0.0,0.0,1.0,0.0,0.0,1.0
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_confidence_precommitment_social_w0p5_0p5_h1,nabm,3,19,13,True,1.0,0.9849835813045502,0.9863843858242035,1.0,0.22518906828518492,1.0,0.22518906828518492,True,0.001400804519653298,1.0,0.0,0.0,1.0,0.0,0.0,1.0
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_confidence_precommitment_social_w0p5_0p5_h1,nabm,3,20,13,True,1.0,0.9869543904066086,0.9880566036701203,1.0,0.22519180546466533,1.0,0.22519180546466533,True,0.0011022132635116755,1.0,0.0,0.0,1.0,0.0,0.0,1.0
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_confidence_precommitment_social_w0p5_0p5_h1,nabm,3,21,13,True,1.0,0.9885083216428757,0.9893938034772873,1.0,0.2251937427189192,1.0,0.2251937427189192,True,0.0008854818344116167,1.0,0.0,0.0,1.0,0.0,0.0,1.0
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_confidence_precommitment_social_w0p5_0p5_h1,nabm,3,22,13,True,1.0,0.9897591042518615,0.9904831659793853,1.0,0.22519509843022711,1.0,0.22519509843022711,True,0.000724061727523817,1.0,0.0,0.0,1.0,0.0,0.0,1.0
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_confidence_precommitment_social_w0p5_0p5_h1,nabm,3,23,13,True,1.0,0.9907838082313538,0.9913847720623017,1.0,0.22519602613552478,1.0,0.22519602613552478,True,0.000600963830947876,1.0,0.0,0.0,1.0,0.0,0.0,1.0
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_confidence_precommitment_social_w0p5_0p5_h1,nabm,3,24,13,True,1.0,0.9916358077526093,0.9921406835317612,1.0,0.2251966352179793,1.0,0.2251966352179793,True,0.0005048757791519254,1.0,0.0,0.0,1.0,0.0,0.0,1.0
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_confidence_precommitment_social_w0p5_0p5_h1,nabm,3,25,13,True,1.0,0.9923528295755386,0.9927813249826432,1.0,0.22519700532263134,1.0,0.22519700532263134,True,0.0004284954071045455,1.0,0.0,0.0,1.0,0.0,0.0,1.0
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_confidence_precommitment_social_w0p5_0p5_h1,nabm,3,26,13,True,1.0,0.9929624480009079,0.9933294868469238,1.0,0.225197195788796,1.0,0.225197195788796,True,0.0003670388460158547,1.0,0.0,0.0,1.0,0.0,0.0,1.0
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_confidence_precommitment_social_w0p5_0p5_h1,nabm,3,27,13,True,1.0,0.9934855681657792,0.9938027411699295,1.0,0.22519725177389824,1.0,0.22519725177389824,True,0.00031717300415035066,1.0,0.0,0.0,1.0,0.0,0.0,1.0
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_confidence_precommitment_social_w0p5_0p5_h1,nabm,3,28,13,True,1.0,0.9939384663105011,0.9942148900032044,1.0,0.22519720802839827,1.0,0.22519720802839827,True,0.00027642369270330924,1.0,0.0,0.0,1.0,0.0,0.0,1.0
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_confidence_precommitment_social_w0p5_0p5_h1,nabm,3,29,13,True,1.0,0.9943339598178863,0.994576895236969,1.0,0.2251970913837212,1.0,0.2251970913837212,True,0.00024293541908271266,1.0,0.0,0.0,1.0,0.0,0.0,1.0
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_confidence_precommitment_social_w0p5_0p5_h1,nabm,3,30,13,True,1.0,0.9946822255849839,0.9948974257707596,1.0,0.2251969225418429,1.0,0.2251969225418429,True,0.0002152001857756991,1.0,0.0,0.0,1.0,0.0,0.0,1.0
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_confidence_precommitment_social_w0p5_0p5_h1,nabm,3,31,13,True,1.0,0.9949913567304611,0.9951833784580231,1.0,0.2251967173692461,1.0,0.2251967173692461,True,0.0001920217275619418,1.0,0.0,0.0,1.0,0.0,0.0,1.0
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_confidence_precommitment_social_w0p5_0p5_h1,nabm,3,32,13,True,1.0,0.9952677607536315,0.995440673828125,1.0,0.22519648805446907,1.0,0.22519648805446907,True,0.0001729130744934082,1.0,0.0,0.0,1.0,0.0,0.0,1.0
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_confidence_precommitment_social_w0p5_0p5_h1,nabm,3,33,13,True,1.0,0.9955173265933991,0.9956740421056748,1.0,0.22519624520284726,1.0,0.22519624520284726,True,0.0001567155122756958,1.0,0.0,0.0,1.0,0.0,0.0,1.0
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_confidence_precommitment_social_w0p5_0p5_h1,nabm,3,34,13,True,1.0,0.9957439112663269,0.9958866333961487,1.0,0.2251959946825607,1.0,0.2251959946825607,True,0.000142722129821804,1.0,0.0,0.0,1.0,0.0,0.0,1.0
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_confidence_precommitment_social_w0p5_0p5_h1,nabm,3,35,13,True,1.0,0.9959506946802139,0.9960813230276108,1.0,0.2251957417131535,1.0,0.2251957417131535,True,0.00013062834739685503,1.0,0.0,0.0,1.0,0.0,0.0,1.0
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_confidence_precommitment_social_w0p5_0p5_h1,nabm,3,36,13,True,1.0,0.9961403214931488,0.9962603574991227,1.0,0.22519549011708495,1.0,0.22519549011708495,True,0.00012003600597387809,1.0,0.0,0.0,1.0,0.0,0.0,1.0
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_confidence_precommitment_social_w0p5_0p5_h1,nabm,3,37,13,True,1.0,0.9963149017095566,0.9964255630970001,1.0,0.22519524252726048,1.0,0.22519524252726048,True,0.0001106613874435336,1.0,0.0,0.0,1.0,0.0,0.0,1.0
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_confidence_precommitment_social_w0p5_0p5_h1,nabm,3,38,13,True,1.0,0.9964761424064636,0.9965784657001495,1.0,0.225195000894071,1.0,0.225195000894071,True,0.00010232329368586868,1.0,0.0,0.0,1.0,0.0,0.0,1.0
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_confidence_precommitment_social_w0p5_0p5_h1,nabm,3,39,13,True,1.0,0.9966254663467408,0.9967203176021576,1.0,0.22519476657763945,1.0,0.22519476657763945,True,9.485125541686124e-05,1.0,0.0,0.0,1.0,0.0,0.0,1.0
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_confidence_precommitment_social_w0p5_0p5_h1,nabm,3,40,13,True,1.0,0.9967641180753708,0.9968522828817368,1.0,0.22519454056419633,1.0,0.22519454056419633,True,8.816480636597568e-05,1.0,0.0,0.0,1.0,0.0,0.0,1.0
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_confidence_precommitment_social_w0p5_0p5_h1,nabm,3,41,13,True,1.0,0.9968931877613068,0.9969753444194793,1.0,0.2251943235357734,1.0,0.2251943235357734,True,8.21566581725719e-05,1.0,0.0,0.0,1.0,0.0,0.0,1.0
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_confidence_precommitment_social_w0p5_0p5_h1,nabm,3,42,13,True,1.0,0.9970136338472366,0.9970903861522674,1.0,0.22519411592702987,1.0,0.22519411592702987,True,7.675230503079167e-05,1.0,0.0,0.0,1.0,0.0,0.0,1.0
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_confidence_precommitment_social_w0p5_0p5_h1,nabm,3,43,13,True,1.0,0.997126299738884,0.9971981620788575,1.0,0.2251939179754584,1.0,0.2251939179754584,True,7.186233997347191e-05,1.0,0.0,0.0,1.0,0.0,0.0,1.0
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_confidence_precommitment_social_w0p5_0p5_h1,nabm,3,44,13,True,1.0,0.9972319310903549,0.9972993725538254,1.0,0.22519372972282098,1.0,0.22519372972282098,True,6.744146347048563e-05,1.0,0.0,0.0,1.0,0.0,0.0,1.0
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_confidence_precommitment_social_w0p5_0p5_h1,nabm,3,45,13,True,1.0,0.9973311883211136,0.9973946088552474,1.0,0.22519355112438563,1.0,0.22519355112438563,True,6.342053413388449e-05,1.0,0.0,0.0,1.0,0.0,0.0,1.0
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_confidence_precommitment_social_w0p5_0p5_h1,nabm,3,46,13,True,1.0,0.997424629330635,0.9974843871593475,1.0,0.2251933820233407,1.0,0.2251933820233407,True,5.975782871248114e-05,1.0,0.0,0.0,1.0,0.0,0.0,1.0
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_confidence_precommitment_social_w0p5_0p5_h1,nabm,3,47,13,True,1.0,0.9975127726793289,0.9975691753625869,1.0,0.22519322214685655,1.0,0.22519322214685655,True,5.640268325801667e-05,1.0,0.0,0.0,1.0,0.0,0.0,1.0
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_confidence_precommitment_social_w0p5_0p5_h1,nabm,3,48,13,True,1.0,0.9975960546731949,0.9976493841409684,1.0,0.22519307121127707,1.0,0.22519307121127707,True,5.332946777347747e-05,1.0,0.0,0.0,1.0,0.0,0.0,1.0
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_confidence_precommitment_social_w0p5_0p5_h1,nabm,3,49,13,True,1.0,0.997674868106842,0.9977253639698028,1.0,0.2251929288920742,1.0,0.2251929288920742,True,5.0495862960797666e-05,1.0,0.0,0.0,1.0,0.0,0.0,1.0
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_confidence_precommitment_social_w0p5_0p5_h1,nabm,3,50,13,True,1.0,0.9977495682239532,0.9977974468469619,1.0,0.22519279478047768,1.0,0.22519279478047768,True,4.787862300870138e-05,1.0,0.0,0.0,1.0,0.0,0.0,1.0
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_confidence_precommitment_feedback_social_w0p5_0p5_h1,nabm,1,0,13,True,0.47,0.5025693559646607,0.5025693559646607,0.0,,,,False,0.0,0.0,,,0.0,0.0,0.0,0.0
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_confidence_precommitment_feedback_social_w0p5_0p5_h1,nabm,1,1,13,True,0.53,0.5025693559646607,0.5287916380167007,0.02,0.36941552293639957,1.0,0.36941552293639957,True,0.026222282052040025,0.02,0.06324702657314489,0.13668374348646783,1.0,0.0,0.0,0.0
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_confidence_precommitment_feedback_social_w0p5_0p5_h1,nabm,1,2,13,True,0.41,0.5437734097242355,0.567337309718132,0.06,0.39995387004856914,1.0,0.39995387004856914,True,0.02356389999389652,0.06,0.05305895638928779,0.1959773963237989,1.0,0.0,0.02,0.0
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_confidence_precommitment_feedback_social_w0p5_0p5_h1,nabm,1,3,13,True,0.58,0.5822044989466667,0.6119268780946732,0.12,0.35356909405959347,1.0,0.35356909405959347,True,0.02972237914800646,0.12,0.03113993392306653,0.11314211009906994,1.0,0.01,0.036000000000000004,0.0
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_confidence_precommitment_feedback_social_w0p5_0p5_h1,nabm,1,4,13,True,0.67,0.6275603300333024,0.6572328397631645,0.29,0.3254548025426333,1.0,0.3254548025426333,True,0.02967250972986213,0.29,0.013918777690188447,0.07485460458480565,1.0,0.02,0.13879999999999998,0.0
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_confidence_precommitment_feedback_social_w0p5_0p5_h1,nabm,1,5,13,True,0.59,0.6727610632777214,0.7063663068413735,0.54,0.350336429549797,1.0,0.350336429549797,True,0.03360524356365202,0.54,0.0,0.10860429316043708,1.0,0.12,0.32104,0.0
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_confidence_precommitment_feedback_social_w0p5_0p5_h1,nabm,1,6,13,True,0.72,0.7212198233604431,0.7578962668776512,0.75,0.31000624777018276,1.0,0.31000624777018276,True,0.03667644351720811,0.75,0.0,0.055801124598632915,1.0,0.21,0.6868319999999999,0.0
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_confidence_precommitment_feedback_social_w0p5_0p5_h1,nabm,1,7,13,True,0.89,0.77215739518404,0.8090315228700637,0.91,0.25817869445260266,1.0,0.25817869445260266,True,0.03687412768602372,0.91,0.0,0.002581786944526029,1.0,0.43,1.1766688000000003,0.01
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_confidence_precommitment_feedback_social_w0p5_0p5_h1,nabm,1,8,13,True,0.91,0.821889066696167,0.8475602805614472,0.95,0.2521493872000637,1.0,0.2521493872000637,True,0.02567121386528015,0.95,0.0,0.0,1.0,0.65,1.4978080000000003,0.1
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_confidence_precommitment_feedback_social_w0p5_0p5_h1,nabm,1,9,13,True,0.97,0.8586133325099945,0.8840753668546677,0.98,0.23409243194607554,1.0,0.23409243194607554,True,0.0254620343446732,0.98,0.0,0.0,1.0,0.77,1.6791200000000006,0.21
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_confidence_precommitment_feedback_social_w0p5_0p5_h1,nabm,1,10,13,True,0.99,0.8930537176132202,0.9114626127481461,0.99,0.22810115528604583,1.0,0.22810115528604583,True,0.01840889513492594,0.99,0.0,0.0,1.0,0.73,1.5997056,0.36
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_confidence_precommitment_feedback_social_w0p5_0p5_h1,nabm,1,11,13,True,0.99,0.9185024166107177,0.9314668613672257,0.99,0.22811074157023964,1.0,0.22811074157023964,True,0.012964444756507931,0.99,0.0,0.0,1.0,0.6,1.0067488000000002,0.62
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_confidence_precommitment_feedback_social_w0p5_0p5_h1,nabm,1,12,13,True,0.99,0.9368387973308563,0.9466615504026413,0.99,0.22811772119780024,1.0,0.22811772119780024,True,0.00982275307178504,0.99,0.0,0.0,1.0,0.37,0.49308480000000005,0.82
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_confidence_precommitment_feedback_social_w0p5_0p5_h1,nabm,1,13,13,True,1.0,0.9506846636533737,0.9584604007005691,1.0,0.2251283980975362,1.0,0.2251283980975362,True,0.0077757370471954745,1.0,0.0,0.0,1.0,0.17,0.10681600000000001,0.95
