label,regime,game_family,purpose,payoff_T,payoff_R,payoff_P,payoff_S,update_rule,mixer,peer_rule,seed,initial_cooperation_probability,alpha,selection_strength,policy_temperature,payoff_transform,exploration_epsilon,run_dir,final_cooperation_rate,final_mean_payoff,final_mean_policy_cooperation,final_cooperation_components,final_largest_cooperation_cluster_fraction,final_fragmentation_components
toy2_basin_sweep_seeds01_05,snowdrift,snowdrift,mixed strategy regime,5.0,3.0,0.0,1.5,fermi_imitation,output_average,none,1,0.3,0.25,1.0,1.0,linear,0.0,experiments/runs/20260430_101823_750171_toy2_basin_sweep_seeds01_05_snowdrift_fermi_imitation_output_average_p0p3_a0p25_seed01,0.06,0.355,0.053881458938121796,4,0.02,1
toy2_basin_sweep_seeds01_05,snowdrift,snowdrift,mixed strategy regime,5.0,3.0,0.0,1.5,fermi_imitation,output_average,none,2,0.3,0.25,1.0,1.0,linear,0.0,experiments/runs/20260430_101824_102422_toy2_basin_sweep_seeds01_05_snowdrift_fermi_imitation_output_average_p0p3_a0p25_seed02,0.0,0.0,0.0,0,0.0,1
toy2_basin_sweep_seeds01_05,snowdrift,snowdrift,mixed strategy regime,5.0,3.0,0.0,1.5,fermi_imitation,output_average,none,3,0.3,0.25,1.0,1.0,linear,0.0,experiments/runs/20260430_101824_437492_toy2_basin_sweep_seeds01_05_snowdrift_fermi_imitation_output_average_p0p3_a0p25_seed03,0.14,0.7875,0.18254920840263367,7,0.04,1
toy2_basin_sweep_seeds01_05,snowdrift,snowdrift,mixed strategy regime,5.0,3.0,0.0,1.5,fermi_imitation,output_average,none,4,0.3,0.25,1.0,1.0,linear,0.0,experiments/runs/20260430_101824_781871_toy2_basin_sweep_seeds01_05_snowdrift_fermi_imitation_output_average_p0p3_a0p25_seed04,0.0,0.0,0.0,0,0.0,1
toy2_basin_sweep_seeds01_05,snowdrift,snowdrift,mixed strategy regime,5.0,3.0,0.0,1.5,fermi_imitation,output_average,none,5,0.3,0.25,1.0,1.0,linear,0.0,experiments/runs/20260430_101825_129363_toy2_basin_sweep_seeds01_05_snowdrift_fermi_imitation_output_average_p0p3_a0p25_seed05,0.14,0.8225,0.12994901835918427,9,0.03,1
toy2_basin_sweep_seeds01_05,snowdrift,snowdrift,mixed strategy regime,5.0,3.0,0.0,1.5,rd_well_mixed,none,none,1,0.3,0.0,1.0,1.0,linear,0.0,experiments/runs/20260430_101825_476429_toy2_basin_sweep_seeds01_05_snowdrift_rd_well_mixed_p0p3_reference_seed01,0.42855916645907305,2.1428053453292066,0.42855916645907305,0,0.0,0
toy2_basin_sweep_seeds01_05,snowdrift,snowdrift,mixed strategy regime,5.0,3.0,0.0,1.5,neural_policy,none,none,1,0.5,0.0,1.0,1.0,linear,0.0,experiments/runs/20260430_101825_531366_toy2_basin_sweep_seeds01_05_snowdrift_neural_policy_none_p0p5_a0p0_seed01,0.43,2.34,0.4378474950790405,18,0.23,100
toy2_basin_sweep_seeds01_05,snowdrift,snowdrift,mixed strategy regime,5.0,3.0,0.0,1.5,neural_policy,none,none,2,0.5,0.0,1.0,1.0,linear,0.0,experiments/runs/20260430_101829_048612_toy2_basin_sweep_seeds01_05_snowdrift_neural_policy_none_p0p5_a0p0_seed02,0.37,1.9325,0.46469467878341675,12,0.14,100
toy2_basin_sweep_seeds01_05,snowdrift,snowdrift,mixed strategy regime,5.0,3.0,0.0,1.5,neural_policy,none,none,3,0.5,0.0,1.0,1.0,linear,0.0,experiments/runs/20260430_101832_470819_toy2_basin_sweep_seeds01_05_snowdrift_neural_policy_none_p0p5_a0p0_seed03,0.5,2.4275,0.4426513910293579,8,0.28,100
toy2_basin_sweep_seeds01_05,snowdrift,snowdrift,mixed strategy regime,5.0,3.0,0.0,1.5,neural_policy,none,none,4,0.5,0.0,1.0,1.0,linear,0.0,experiments/runs/20260430_101836_113862_toy2_basin_sweep_seeds01_05_snowdrift_neural_policy_none_p0p5_a0p0_seed04,0.45,2.3125,0.4630165994167328,14,0.17,100
toy2_basin_sweep_seeds01_05,snowdrift,snowdrift,mixed strategy regime,5.0,3.0,0.0,1.5,neural_policy,none,none,5,0.5,0.0,1.0,1.0,linear,0.0,experiments/runs/20260430_101840_022668_toy2_basin_sweep_seeds01_05_snowdrift_neural_policy_none_p0p5_a0p0_seed05,0.43,2.3225,0.4321569502353668,17,0.12,100
toy2_basin_sweep_seeds01_05,snowdrift,snowdrift,mixed strategy regime,5.0,3.0,0.0,1.5,neural_policy,output_average,none,1,0.5,0.25,1.0,1.0,linear,0.0,experiments/runs/20260430_101843_553663_toy2_basin_sweep_seeds01_05_snowdrift_neural_policy_output_average_p0p5_a0p25_seed01,0.43,2.1825,0.43607720732688904,11,0.19,1
toy2_basin_sweep_seeds01_05,snowdrift,snowdrift,mixed strategy regime,5.0,3.0,0.0,1.5,neural_policy,output_average,none,2,0.5,0.25,1.0,1.0,linear,0.0,experiments/runs/20260430_101850_421902_toy2_basin_sweep_seeds01_05_snowdrift_neural_policy_output_average_p0p5_a0p25_seed02,0.47,2.285,0.4625217318534851,9,0.22,1
toy2_basin_sweep_seeds01_05,snowdrift,snowdrift,mixed strategy regime,5.0,3.0,0.0,1.5,neural_policy,output_average,none,3,0.5,0.25,1.0,1.0,linear,0.0,experiments/runs/20260430_101856_531873_toy2_basin_sweep_seeds01_05_snowdrift_neural_policy_output_average_p0p5_a0p25_seed03,0.51,2.2825,0.45282965898513794,4,0.44,1
toy2_basin_sweep_seeds01_05,snowdrift,snowdrift,mixed strategy regime,5.0,3.0,0.0,1.5,neural_policy,output_average,none,4,0.5,0.25,1.0,1.0,linear,0.0,experiments/runs/20260430_101902_953846_toy2_basin_sweep_seeds01_05_snowdrift_neural_policy_output_average_p0p5_a0p25_seed04,0.45,2.295,0.4544827342033386,11,0.19,1
toy2_basin_sweep_seeds01_05,snowdrift,snowdrift,mixed strategy regime,5.0,3.0,0.0,1.5,neural_policy,output_average,none,5,0.5,0.25,1.0,1.0,linear,0.0,experiments/runs/20260430_101909_966052_toy2_basin_sweep_seeds01_05_snowdrift_neural_policy_output_average_p0p5_a0p25_seed05,0.41,2.0525,0.44343101978302,9,0.21,1
toy2_basin_sweep_seeds01_05,snowdrift,snowdrift,mixed strategy regime,5.0,3.0,0.0,1.5,fermi_imitation,none,none,1,0.5,0.0,1.0,1.0,linear,0.0,experiments/runs/20260430_101917_448845_toy2_basin_sweep_seeds01_05_snowdrift_fermi_imitation_none_p0p5_a0p0_seed01,0.2,0.9675,0.20674671232700348,5,0.09,100
toy2_basin_sweep_seeds01_05,snowdrift,snowdrift,mixed strategy regime,5.0,3.0,0.0,1.5,fermi_imitation,none,none,2,0.5,0.0,1.0,1.0,linear,0.0,experiments/runs/20260430_101917_861015_toy2_basin_sweep_seeds01_05_snowdrift_fermi_imitation_none_p0p5_a0p0_seed02,0.1,0.5275,0.07081042975187302,3,0.05,100
toy2_basin_sweep_seeds01_05,snowdrift,snowdrift,mixed strategy regime,5.0,3.0,0.0,1.5,fermi_imitation,none,none,3,0.5,0.0,1.0,1.0,linear,0.0,experiments/runs/20260430_101918_216734_toy2_basin_sweep_seeds01_05_snowdrift_fermi_imitation_none_p0p5_a0p0_seed03,0.0,0.0,0.0,0,0.0,100
toy2_basin_sweep_seeds01_05,snowdrift,snowdrift,mixed strategy regime,5.0,3.0,0.0,1.5,fermi_imitation,none,none,4,0.5,0.0,1.0,1.0,linear,0.0,experiments/runs/20260430_101918_562103_toy2_basin_sweep_seeds01_05_snowdrift_fermi_imitation_none_p0p5_a0p0_seed04,0.33,1.655,0.2903258502483368,8,0.17,100
toy2_basin_sweep_seeds01_05,snowdrift,snowdrift,mixed strategy regime,5.0,3.0,0.0,1.5,fermi_imitation,none,none,5,0.5,0.0,1.0,1.0,linear,0.0,experiments/runs/20260430_101918_901425_toy2_basin_sweep_seeds01_05_snowdrift_fermi_imitation_none_p0p5_a0p0_seed05,0.18,0.89,0.16831928491592407,5,0.06,100
toy2_basin_sweep_seeds01_05,snowdrift,snowdrift,mixed strategy regime,5.0,3.0,0.0,1.5,fermi_imitation,output_average,none,1,0.5,0.25,1.0,1.0,linear,0.0,experiments/runs/20260430_101919_247543_toy2_basin_sweep_seeds01_05_snowdrift_fermi_imitation_output_average_p0p5_a0p25_seed01,0.06,0.355,0.053881458938121796,4,0.02,1
toy2_basin_sweep_seeds01_05,snowdrift,snowdrift,mixed strategy regime,5.0,3.0,0.0,1.5,fermi_imitation,output_average,none,2,0.5,0.25,1.0,1.0,linear,0.0,experiments/runs/20260430_101919_684840_toy2_basin_sweep_seeds01_05_snowdrift_fermi_imitation_output_average_p0p5_a0p25_seed02,0.0,0.0,0.0,0,0.0,1
toy2_basin_sweep_seeds01_05,snowdrift,snowdrift,mixed strategy regime,5.0,3.0,0.0,1.5,fermi_imitation,output_average,none,3,0.5,0.25,1.0,1.0,linear,0.0,experiments/runs/20260430_101920_122562_toy2_basin_sweep_seeds01_05_snowdrift_fermi_imitation_output_average_p0p5_a0p25_seed03,0.28,1.3825,0.32262226939201355,6,0.22,1
toy2_basin_sweep_seeds01_05,snowdrift,snowdrift,mixed strategy regime,5.0,3.0,0.0,1.5,fermi_imitation,output_average,none,4,0.5,0.25,1.0,1.0,linear,0.0,experiments/runs/20260430_101920_540043_toy2_basin_sweep_seeds01_05_snowdrift_fermi_imitation_output_average_p0p5_a0p25_seed04,0.27,1.195,0.21019518375396729,3,0.25,1
toy2_basin_sweep_seeds01_05,snowdrift,snowdrift,mixed strategy regime,5.0,3.0,0.0,1.5,fermi_imitation,output_average,none,5,0.5,0.25,1.0,1.0,linear,0.0,experiments/runs/20260430_101921_002056_toy2_basin_sweep_seeds01_05_snowdrift_fermi_imitation_output_average_p0p5_a0p25_seed05,0.07,0.315,0.06000961363315582,1,0.07,1
toy2_basin_sweep_seeds01_05,snowdrift,snowdrift,mixed strategy regime,5.0,3.0,0.0,1.5,rd_well_mixed,none,none,1,0.5,0.0,1.0,1.0,linear,0.0,experiments/runs/20260430_101921_419284_toy2_basin_sweep_seeds01_05_snowdrift_rd_well_mixed_p0p5_reference_seed01,0.42857711315277214,2.142881155167957,0.42857711315277214,0,0.0,0
toy2_basin_sweep_seeds01_05,snowdrift,snowdrift,mixed strategy regime,5.0,3.0,0.0,1.5,neural_policy,none,none,1,0.7,0.0,1.0,1.0,linear,0.0,experiments/runs/20260430_101921_497179_toy2_basin_sweep_seeds01_05_snowdrift_neural_policy_none_p0p7_a0p0_seed01,0.43,2.34,0.4386422634124756,18,0.23,100
toy2_basin_sweep_seeds01_05,snowdrift,snowdrift,mixed strategy regime,5.0,3.0,0.0,1.5,neural_policy,none,none,2,0.7,0.0,1.0,1.0,linear,0.0,experiments/runs/20260430_101925_946432_toy2_basin_sweep_seeds01_05_snowdrift_neural_policy_none_p0p7_a0p0_seed02,0.4,2.0575,0.4666121006011963,11,0.19,100
toy2_basin_sweep_seeds01_05,snowdrift,snowdrift,mixed strategy regime,5.0,3.0,0.0,1.5,neural_policy,none,none,3,0.7,0.0,1.0,1.0,linear,0.0,experiments/runs/20260430_101930_295139_toy2_basin_sweep_seeds01_05_snowdrift_neural_policy_none_p0p7_a0p0_seed03,0.5,2.445,0.4359728991985321,9,0.23,100
toy2_basin_sweep_seeds01_05,snowdrift,snowdrift,mixed strategy regime,5.0,3.0,0.0,1.5,neural_policy,none,none,4,0.7,0.0,1.0,1.0,linear,0.0,experiments/runs/20260430_101933_906629_toy2_basin_sweep_seeds01_05_snowdrift_neural_policy_none_p0p7_a0p0_seed04,0.46,2.3425,0.4569949805736542,13,0.17,100
toy2_basin_sweep_seeds01_05,snowdrift,snowdrift,mixed strategy regime,5.0,3.0,0.0,1.5,neural_policy,none,none,5,0.7,0.0,1.0,1.0,linear,0.0,experiments/runs/20260430_101937_267386_toy2_basin_sweep_seeds01_05_snowdrift_neural_policy_none_p0p7_a0p0_seed05,0.43,2.3225,0.43083322048187256,17,0.12,100
toy2_basin_sweep_seeds01_05,snowdrift,snowdrift,mixed strategy regime,5.0,3.0,0.0,1.5,neural_policy,output_average,none,1,0.7,0.25,1.0,1.0,linear,0.0,experiments/runs/20260430_101940_768494_toy2_basin_sweep_seeds01_05_snowdrift_neural_policy_output_average_p0p7_a0p25_seed01,0.43,2.1825,0.43927860260009766,11,0.19,1
toy2_basin_sweep_seeds01_05,snowdrift,snowdrift,mixed strategy regime,5.0,3.0,0.0,1.5,neural_policy,output_average,none,2,0.7,0.25,1.0,1.0,linear,0.0,experiments/runs/20260430_101947_128356_toy2_basin_sweep_seeds01_05_snowdrift_neural_policy_output_average_p0p7_a0p25_seed02,0.48,2.3325,0.4665026068687439,9,0.23,1
toy2_basin_sweep_seeds01_05,snowdrift,snowdrift,mixed strategy regime,5.0,3.0,0.0,1.5,neural_policy,output_average,none,3,0.7,0.25,1.0,1.0,linear,0.0,experiments/runs/20260430_101954_029686_toy2_basin_sweep_seeds01_05_snowdrift_neural_policy_output_average_p0p7_a0p25_seed03,0.55,2.35,0.454060435295105,3,0.49,1
toy2_basin_sweep_seeds01_05,snowdrift,snowdrift,mixed strategy regime,5.0,3.0,0.0,1.5,neural_policy,output_average,none,4,0.7,0.25,1.0,1.0,linear,0.0,experiments/runs/20260430_102000_335380_toy2_basin_sweep_seeds01_05_snowdrift_neural_policy_output_average_p0p7_a0p25_seed04,0.44,2.2475,0.4561985433101654,11,0.19,1
toy2_basin_sweep_seeds01_05,snowdrift,snowdrift,mixed strategy regime,5.0,3.0,0.0,1.5,neural_policy,output_average,none,5,0.7,0.25,1.0,1.0,linear,0.0,experiments/runs/20260430_102006_378507_toy2_basin_sweep_seeds01_05_snowdrift_neural_policy_output_average_p0p7_a0p25_seed05,0.42,2.0825,0.4448925852775574,9,0.21,1
toy2_basin_sweep_seeds01_05,snowdrift,snowdrift,mixed strategy regime,5.0,3.0,0.0,1.5,fermi_imitation,none,none,1,0.7,0.0,1.0,1.0,linear,0.0,experiments/runs/20260430_102012_543122_toy2_basin_sweep_seeds01_05_snowdrift_fermi_imitation_none_p0p7_a0p0_seed01,0.2,0.9675,0.20674671232700348,5,0.09,100
toy2_basin_sweep_seeds01_05,snowdrift,snowdrift,mixed strategy regime,5.0,3.0,0.0,1.5,fermi_imitation,none,none,2,0.7,0.0,1.0,1.0,linear,0.0,experiments/runs/20260430_102012_898997_toy2_basin_sweep_seeds01_05_snowdrift_fermi_imitation_none_p0p7_a0p0_seed02,0.29,1.4125,0.23818522691726685,5,0.17,100
toy2_basin_sweep_seeds01_05,snowdrift,snowdrift,mixed strategy regime,5.0,3.0,0.0,1.5,fermi_imitation,none,none,3,0.7,0.0,1.0,1.0,linear,0.0,experiments/runs/20260430_102013_273732_toy2_basin_sweep_seeds01_05_snowdrift_fermi_imitation_none_p0p7_a0p0_seed03,0.36,1.71,0.3847431242465973,6,0.23,100
toy2_basin_sweep_seeds01_05,snowdrift,snowdrift,mixed strategy regime,5.0,3.0,0.0,1.5,fermi_imitation,none,none,4,0.7,0.0,1.0,1.0,linear,0.0,experiments/runs/20260430_102013_626940_toy2_basin_sweep_seeds01_05_snowdrift_fermi_imitation_none_p0p7_a0p0_seed04,0.35,1.61,0.31164664030075073,4,0.24,100
toy2_basin_sweep_seeds01_05,snowdrift,snowdrift,mixed strategy regime,5.0,3.0,0.0,1.5,fermi_imitation,none,none,5,0.7,0.0,1.0,1.0,linear,0.0,experiments/runs/20260430_102013_956795_toy2_basin_sweep_seeds01_05_snowdrift_fermi_imitation_none_p0p7_a0p0_seed05,0.3,1.4075,0.26648229360580444,5,0.14,100
toy2_basin_sweep_seeds01_05,snowdrift,snowdrift,mixed strategy regime,5.0,3.0,0.0,1.5,fermi_imitation,output_average,none,1,0.7,0.25,1.0,1.0,linear,0.0,experiments/runs/20260430_102014_290744_toy2_basin_sweep_seeds01_05_snowdrift_fermi_imitation_output_average_p0p7_a0p25_seed01,0.06,0.355,0.053881458938121796,4,0.02,1
toy2_basin_sweep_seeds01_05,snowdrift,snowdrift,mixed strategy regime,5.0,3.0,0.0,1.5,fermi_imitation,output_average,none,2,0.7,0.25,1.0,1.0,linear,0.0,experiments/runs/20260430_102014_690660_toy2_basin_sweep_seeds01_05_snowdrift_fermi_imitation_output_average_p0p7_a0p25_seed02,0.07,0.4375,0.05637471377849579,6,0.02,1
toy2_basin_sweep_seeds01_05,snowdrift,snowdrift,mixed strategy regime,5.0,3.0,0.0,1.5,fermi_imitation,output_average,none,3,0.7,0.25,1.0,1.0,linear,0.0,experiments/runs/20260430_102015_095275_toy2_basin_sweep_seeds01_05_snowdrift_fermi_imitation_output_average_p0p7_a0p25_seed03,0.28,1.3825,0.32262226939201355,6,0.22,1
toy2_basin_sweep_seeds01_05,snowdrift,snowdrift,mixed strategy regime,5.0,3.0,0.0,1.5,fermi_imitation,output_average,none,4,0.7,0.25,1.0,1.0,linear,0.0,experiments/runs/20260430_102015_508568_toy2_basin_sweep_seeds01_05_snowdrift_fermi_imitation_output_average_p0p7_a0p25_seed04,0.36,1.605,0.30833008885383606,4,0.33,1
toy2_basin_sweep_seeds01_05,snowdrift,snowdrift,mixed strategy regime,5.0,3.0,0.0,1.5,fermi_imitation,output_average,none,5,0.7,0.25,1.0,1.0,linear,0.0,experiments/runs/20260430_102015_901623_toy2_basin_sweep_seeds01_05_snowdrift_fermi_imitation_output_average_p0p7_a0p25_seed05,0.07,0.315,0.06000961363315582,1,0.07,1
toy2_basin_sweep_seeds01_05,snowdrift,snowdrift,mixed strategy regime,5.0,3.0,0.0,1.5,rd_well_mixed,none,none,1,0.7,0.0,1.0,1.0,linear,0.0,experiments/runs/20260430_102016_269983_toy2_basin_sweep_seeds01_05_snowdrift_rd_well_mixed_p0p7_reference_seed01,0.42859410197118203,2.1429529161204544,0.42859410197118203,0,0.0,0
toy2_basin_sweep_seeds01_05,snowdrift,snowdrift,mixed strategy regime,5.0,3.0,0.0,1.5,neural_policy,none,none,1,0.9,0.0,1.0,1.0,linear,0.0,experiments/runs/20260430_102016_344127_toy2_basin_sweep_seeds01_05_snowdrift_neural_policy_none_p0p9_a0p0_seed01,0.43,2.34,0.43510833382606506,18,0.23,100
toy2_basin_sweep_seeds01_05,snowdrift,snowdrift,mixed strategy regime,5.0,3.0,0.0,1.5,neural_policy,none,none,2,0.9,0.0,1.0,1.0,linear,0.0,experiments/runs/20260430_102020_004812_toy2_basin_sweep_seeds01_05_snowdrift_neural_policy_none_p0p9_a0p0_seed02,0.42,2.0825,0.46969354152679443,10,0.23,100
toy2_basin_sweep_seeds01_05,snowdrift,snowdrift,mixed strategy regime,5.0,3.0,0.0,1.5,neural_policy,none,none,3,0.9,0.0,1.0,1.0,linear,0.0,experiments/runs/20260430_102023_698285_toy2_basin_sweep_seeds01_05_snowdrift_neural_policy_none_p0p9_a0p0_seed03,0.5,2.445,0.4341084957122803,9,0.23,100
toy2_basin_sweep_seeds01_05,snowdrift,snowdrift,mixed strategy regime,5.0,3.0,0.0,1.5,neural_policy,none,none,4,0.9,0.0,1.0,1.0,linear,0.0,experiments/runs/20260430_102027_255317_toy2_basin_sweep_seeds01_05_snowdrift_neural_policy_none_p0p9_a0p0_seed04,0.45,2.3125,0.45678314566612244,14,0.17,100
toy2_basin_sweep_seeds01_05,snowdrift,snowdrift,mixed strategy regime,5.0,3.0,0.0,1.5,neural_policy,none,none,5,0.9,0.0,1.0,1.0,linear,0.0,experiments/runs/20260430_102030_942438_toy2_basin_sweep_seeds01_05_snowdrift_neural_policy_none_p0p9_a0p0_seed05,0.44,2.335,0.43200016021728516,16,0.09,100
toy2_basin_sweep_seeds01_05,snowdrift,snowdrift,mixed strategy regime,5.0,3.0,0.0,1.5,neural_policy,output_average,none,1,0.9,0.25,1.0,1.0,linear,0.0,experiments/runs/20260430_102034_450657_toy2_basin_sweep_seeds01_05_snowdrift_neural_policy_output_average_p0p9_a0p25_seed01,0.42,2.1525,0.43510040640830994,12,0.16,1
toy2_basin_sweep_seeds01_05,snowdrift,snowdrift,mixed strategy regime,5.0,3.0,0.0,1.5,neural_policy,output_average,none,2,0.9,0.25,1.0,1.0,linear,0.0,experiments/runs/20260430_102040_310785_toy2_basin_sweep_seeds01_05_snowdrift_neural_policy_output_average_p0p9_a0p25_seed02,0.47,2.32,0.4638594686985016,10,0.22,1
toy2_basin_sweep_seeds01_05,snowdrift,snowdrift,mixed strategy regime,5.0,3.0,0.0,1.5,neural_policy,output_average,none,3,0.9,0.25,1.0,1.0,linear,0.0,experiments/runs/20260430_102046_117280_toy2_basin_sweep_seeds01_05_snowdrift_neural_policy_output_average_p0p9_a0p25_seed03,0.52,2.26,0.45033958554267883,3,0.46,1
toy2_basin_sweep_seeds01_05,snowdrift,snowdrift,mixed strategy regime,5.0,3.0,0.0,1.5,neural_policy,output_average,none,4,0.9,0.25,1.0,1.0,linear,0.0,experiments/runs/20260430_102052_020040_toy2_basin_sweep_seeds01_05_snowdrift_neural_policy_output_average_p0p9_a0p25_seed04,0.44,2.2475,0.45802536606788635,11,0.19,1
toy2_basin_sweep_seeds01_05,snowdrift,snowdrift,mixed strategy regime,5.0,3.0,0.0,1.5,neural_policy,output_average,none,5,0.9,0.25,1.0,1.0,linear,0.0,experiments/runs/20260430_102057_876319_toy2_basin_sweep_seeds01_05_snowdrift_neural_policy_output_average_p0p9_a0p25_seed05,0.41,2.0525,0.44881004095077515,9,0.21,1
toy2_basin_sweep_seeds01_05,snowdrift,snowdrift,mixed strategy regime,5.0,3.0,0.0,1.5,fermi_imitation,none,none,1,0.9,0.0,1.0,1.0,linear,0.0,experiments/runs/20260430_102103_854530_toy2_basin_sweep_seeds01_05_snowdrift_fermi_imitation_none_p0p9_a0p0_seed01,0.15,0.8175,0.1619805544614792,7,0.06,100
toy2_basin_sweep_seeds01_05,snowdrift,snowdrift,mixed strategy regime,5.0,3.0,0.0,1.5,fermi_imitation,none,none,2,0.9,0.0,1.0,1.0,linear,0.0,experiments/runs/20260430_102104_147535_toy2_basin_sweep_seeds01_05_snowdrift_fermi_imitation_none_p0p9_a0p0_seed02,0.55,2.315,0.48613566160202026,1,0.55,100
toy2_basin_sweep_seeds01_05,snowdrift,snowdrift,mixed strategy regime,5.0,3.0,0.0,1.5,fermi_imitation,none,none,3,0.9,0.0,1.0,1.0,linear,0.0,experiments/runs/20260430_102104_435846_toy2_basin_sweep_seeds01_05_snowdrift_fermi_imitation_none_p0p9_a0p0_seed03,0.35,1.575,0.35123664140701294,3,0.33,100
toy2_basin_sweep_seeds01_05,snowdrift,snowdrift,mixed strategy regime,5.0,3.0,0.0,1.5,fermi_imitation,none,none,4,0.9,0.0,1.0,1.0,linear,0.0,experiments/runs/20260430_102104_724510_toy2_basin_sweep_seeds01_05_snowdrift_fermi_imitation_none_p0p9_a0p0_seed04,0.46,2.0975,0.4173567295074463,7,0.35,100
toy2_basin_sweep_seeds01_05,snowdrift,snowdrift,mixed strategy regime,5.0,3.0,0.0,1.5,fermi_imitation,none,none,5,0.9,0.0,1.0,1.0,linear,0.0,experiments/runs/20260430_102105_007013_toy2_basin_sweep_seeds01_05_snowdrift_fermi_imitation_none_p0p9_a0p0_seed05,0.92,2.9525,0.905348539352417,1,0.92,100
toy2_basin_sweep_seeds01_05,snowdrift,snowdrift,mixed strategy regime,5.0,3.0,0.0,1.5,fermi_imitation,output_average,none,1,0.9,0.25,1.0,1.0,linear,0.0,experiments/runs/20260430_102105_294269_toy2_basin_sweep_seeds01_05_snowdrift_fermi_imitation_output_average_p0p9_a0p25_seed01,0.06,0.355,0.053881458938121796,4,0.02,1
toy2_basin_sweep_seeds01_05,snowdrift,snowdrift,mixed strategy regime,5.0,3.0,0.0,1.5,fermi_imitation,output_average,none,2,0.9,0.25,1.0,1.0,linear,0.0,experiments/runs/20260430_102105_632726_toy2_basin_sweep_seeds01_05_snowdrift_fermi_imitation_output_average_p0p9_a0p25_seed02,0.25,1.3625,0.1998373568058014,12,0.05,1
toy2_basin_sweep_seeds01_05,snowdrift,snowdrift,mixed strategy regime,5.0,3.0,0.0,1.5,fermi_imitation,output_average,none,3,0.9,0.25,1.0,1.0,linear,0.0,experiments/runs/20260430_102105_974019_toy2_basin_sweep_seeds01_05_snowdrift_fermi_imitation_output_average_p0p9_a0p25_seed03,0.47,2.005,0.46692562103271484,3,0.44,1
toy2_basin_sweep_seeds01_05,snowdrift,snowdrift,mixed strategy regime,5.0,3.0,0.0,1.5,fermi_imitation,output_average,none,4,0.9,0.25,1.0,1.0,linear,0.0,experiments/runs/20260430_102106_316319_toy2_basin_sweep_seeds01_05_snowdrift_fermi_imitation_output_average_p0p9_a0p25_seed04,0.46,1.9225,0.40969422459602356,3,0.44,1
toy2_basin_sweep_seeds01_05,snowdrift,snowdrift,mixed strategy regime,5.0,3.0,0.0,1.5,fermi_imitation,output_average,none,5,0.9,0.25,1.0,1.0,linear,0.0,experiments/runs/20260430_102106_654649_toy2_basin_sweep_seeds01_05_snowdrift_fermi_imitation_output_average_p0p9_a0p25_seed05,0.18,0.96,0.1620878428220749,8,0.07,1
toy2_basin_sweep_seeds01_05,snowdrift,snowdrift,mixed strategy regime,5.0,3.0,0.0,1.5,rd_well_mixed,none,none,1,0.9,0.0,1.0,1.0,linear,0.0,experiments/runs/20260430_102107_004374_toy2_basin_sweep_seeds01_05_snowdrift_rd_well_mixed_p0p9_reference_seed01,0.42863279219559763,2.1431163343880826,0.42863279219559763,0,0.0,0
toy2_basin_sweep_seeds01_05,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,neural_policy,none,none,1,0.1,0.0,1.0,1.0,linear,0.0,experiments/runs/20260430_102107_063126_toy2_basin_sweep_seeds01_05_stag_hunt_neural_policy_none_p0p1_a0p0_seed01,0.16,1.945,0.19491046667099,10,0.07,100
toy2_basin_sweep_seeds01_05,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,neural_policy,none,none,2,0.1,0.0,1.0,1.0,linear,0.0,experiments/runs/20260430_102110_316478_toy2_basin_sweep_seeds01_05_stag_hunt_neural_policy_none_p0p1_a0p0_seed02,0.18,2.045,0.232738196849823,6,0.11,100
toy2_basin_sweep_seeds01_05,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,neural_policy,none,none,3,0.1,0.0,1.0,1.0,linear,0.0,experiments/runs/20260430_102113_430489_toy2_basin_sweep_seeds01_05_stag_hunt_neural_policy_none_p0p1_a0p0_seed03,0.21,1.97,0.14733757078647614,10,0.06,100
toy2_basin_sweep_seeds01_05,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,neural_policy,none,none,4,0.1,0.0,1.0,1.0,linear,0.0,experiments/runs/20260430_102116_734603_toy2_basin_sweep_seeds01_05_stag_hunt_neural_policy_none_p0p1_a0p0_seed04,0.2,1.98,0.202229842543602,8,0.09,100
toy2_basin_sweep_seeds01_05,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,neural_policy,none,none,5,0.1,0.0,1.0,1.0,linear,0.0,experiments/runs/20260430_102119_936553_toy2_basin_sweep_seeds01_05_stag_hunt_neural_policy_none_p0p1_a0p0_seed05,0.23,1.965,0.2004375010728836,11,0.08,100
toy2_basin_sweep_seeds01_05,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,neural_policy,output_average,none,1,0.1,0.25,1.0,1.0,linear,0.0,experiments/runs/20260430_102123_250167_toy2_basin_sweep_seeds01_05_stag_hunt_neural_policy_output_average_p0p1_a0p25_seed01,0.06,1.94,0.07012628763914108,6,0.01,1
