label,threshold_group_fraction,coordination_gate_mode,environment_threshold,benefit,action_cost,payoff_learning_rate,coordination_mixer,coordination_peer_rule,alpha,coordination_threshold,seed,epochs,run_dir,domain_final_action_rate,domain_final_mean_action_probability,domain_final_mean_payoff,domain_final_payoff_variance,domain_final_group_action_rate_gap,domain_final_coordination_enabled_action_rate,domain_final_coordination_disabled_action_rate,final_fragmentation_components
toy9_heterogeneous_sensitivity_seeds01_05,0.5,all_enabled,0.55,1.2,0.25,0.18,output_average,output_similarity,0.0,0.0,2,25,experiments/runs/20260511_190326_924888_toy9_heterogeneous_sensitivity_seeds01_05_f0p5_all_enabled_th0p55_b1p2_c0p25_lr0p18_output_average_output_similarity_a0_t0_seed02,0.11,0.10759826315207528,0.23018571428571427,0.01651149612244898,0.11,0.11,0.0,1
toy9_heterogeneous_sensitivity_seeds01_05,0.5,all_enabled,0.55,1.2,0.25,0.18,output_average,output_similarity,0.0,0.0,3,25,experiments/runs/20260511_190327_004767_toy9_heterogeneous_sensitivity_seeds01_05_f0p5_all_enabled_th0p55_b1p2_c0p25_lr0p18_output_average_output_similarity_a0_t0_seed03,0.1,0.0869600059818762,0.23686071428571429,0.015137597691326532,0.1,0.1,0.0,1
toy9_heterogeneous_sensitivity_seeds01_05,0.5,all_enabled,0.55,1.2,0.25,0.18,output_average,output_similarity,0.0,0.0,4,25,experiments/runs/20260511_190327_083916_toy9_heterogeneous_sensitivity_seeds01_05_f0p5_all_enabled_th0p55_b1p2_c0p25_lr0p18_output_average_output_similarity_a0_t0_seed04,0.1,0.08470991409573295,0.24503214285714278,0.011023316568877551,0.1,0.1,0.0,1
toy9_heterogeneous_sensitivity_seeds01_05,0.5,all_enabled,0.55,1.2,0.25,0.18,output_average,output_similarity,0.0,0.0,5,25,experiments/runs/20260511_190327_160876_toy9_heterogeneous_sensitivity_seeds01_05_f0p5_all_enabled_th0p55_b1p2_c0p25_lr0p18_output_average_output_similarity_a0_t0_seed05,0.08,0.11494644756672394,0.25007857142857143,0.011517488724489792,0.08,0.08,0.0,1
toy9_heterogeneous_sensitivity_seeds01_05,0.5,all_enabled,0.55,1.2,0.25,0.18,output_average,output_similarity,0.25,0.0,1,25,experiments/runs/20260511_190327_240425_toy9_heterogeneous_sensitivity_seeds01_05_f0p5_all_enabled_th0p55_b1p2_c0p25_lr0p18_output_average_output_similarity_a0p25_t0_seed01,0.08,0.09603179214867724,0.24516428571428567,0.014219087806122445,0.08,0.08,0.0,1
toy9_heterogeneous_sensitivity_seeds01_05,0.5,all_enabled,0.55,1.2,0.25,0.18,output_average,output_similarity,0.25,0.0,2,25,experiments/runs/20260511_190327_341812_toy9_heterogeneous_sensitivity_seeds01_05_f0p5_all_enabled_th0p55_b1p2_c0p25_lr0p18_output_average_output_similarity_a0p25_t0_seed02,0.11,0.1006174938666677,0.2268321428571428,0.019454675140306122,0.11,0.11,0.0,1
toy9_heterogeneous_sensitivity_seeds01_05,0.5,all_enabled,0.55,1.2,0.25,0.18,output_average,output_similarity,0.25,0.0,3,25,experiments/runs/20260511_190327_441698_toy9_heterogeneous_sensitivity_seeds01_05_f0p5_all_enabled_th0p55_b1p2_c0p25_lr0p18_output_average_output_similarity_a0p25_t0_seed03,0.09,0.0931220912753442,0.23393928571428568,0.017487922079081637,0.09,0.09,0.0,1
toy9_heterogeneous_sensitivity_seeds01_05,0.5,all_enabled,0.55,1.2,0.25,0.18,output_average,output_similarity,0.25,0.0,4,25,experiments/runs/20260511_190327_542133_toy9_heterogeneous_sensitivity_seeds01_05_f0p5_all_enabled_th0p55_b1p2_c0p25_lr0p18_output_average_output_similarity_a0p25_t0_seed04,0.06,0.08019514652751633,0.2591392857142856,0.011366015548469386,0.06,0.06,0.0,1
toy9_heterogeneous_sensitivity_seeds01_05,0.5,all_enabled,0.55,1.2,0.25,0.18,output_average,output_similarity,0.25,0.0,5,25,experiments/runs/20260511_190327_641511_toy9_heterogeneous_sensitivity_seeds01_05_f0p5_all_enabled_th0p55_b1p2_c0p25_lr0p18_output_average_output_similarity_a0p25_t0_seed05,0.07,0.0996870715251659,0.25303571428571425,0.012134258928571425,0.07,0.07,0.0,1
toy9_heterogeneous_sensitivity_seeds01_05,0.5,all_enabled,0.55,1.2,0.45,0.18,output_average,output_similarity,0.0,0.0,1,25,experiments/runs/20260511_190327_742526_toy9_heterogeneous_sensitivity_seeds01_05_f0p5_all_enabled_th0p55_b1p2_c0p45_lr0p18_output_average_output_similarity_a0_t0_seed01,0.01,0.028716644149140994,0.28927142857142857,0.005686265102040817,0.01,0.01,0.0,1
toy9_heterogeneous_sensitivity_seeds01_05,0.5,all_enabled,0.55,1.2,0.45,0.18,output_average,output_similarity,0.0,0.0,2,25,experiments/runs/20260511_190327_822526_toy9_heterogeneous_sensitivity_seeds01_05_f0p5_all_enabled_th0p55_b1p2_c0p45_lr0p18_output_average_output_similarity_a0_t0_seed02,0.01,0.036913140179932254,0.28889999999999993,0.0056877900000000025,0.01,0.01,0.0,1
toy9_heterogeneous_sensitivity_seeds01_05,0.5,all_enabled,0.55,1.2,0.45,0.18,output_average,output_similarity,0.0,0.0,3,25,experiments/runs/20260511_190327_904412_toy9_heterogeneous_sensitivity_seeds01_05_f0p5_all_enabled_th0p55_b1p2_c0p45_lr0p18_output_average_output_similarity_a0_t0_seed03,0.04,0.033648147469119295,0.25923928571428567,0.021368728711734692,0.04,0.04,0.0,1
toy9_heterogeneous_sensitivity_seeds01_05,0.5,all_enabled,0.55,1.2,0.45,0.18,output_average,output_similarity,0.0,0.0,4,25,experiments/runs/20260511_190327_984759_toy9_heterogeneous_sensitivity_seeds01_05_f0p5_all_enabled_th0p55_b1p2_c0p45_lr0p18_output_average_output_similarity_a0_t0_seed04,0.01,0.02409109856969955,0.28897142857142855,0.005682737959183669,0.01,0.01,0.0,1
toy9_heterogeneous_sensitivity_seeds01_05,0.5,all_enabled,0.55,1.2,0.45,0.18,output_average,output_similarity,0.0,0.0,5,25,experiments/runs/20260511_190328_065202_toy9_heterogeneous_sensitivity_seeds01_05_f0p5_all_enabled_th0p55_b1p2_c0p45_lr0p18_output_average_output_similarity_a0_t0_seed05,0.04,0.04297882578594627,0.26275,0.016647728316326535,0.04,0.04,0.0,1
toy9_heterogeneous_sensitivity_seeds01_05,0.5,all_enabled,0.55,1.2,0.45,0.18,output_average,output_similarity,0.25,0.0,1,25,experiments/runs/20260511_190328_145142_toy9_heterogeneous_sensitivity_seeds01_05_f0p5_all_enabled_th0p55_b1p2_c0p45_lr0p18_output_average_output_similarity_a0p25_t0_seed01,0.02,0.03841995617658383,0.27823928571428563,0.011136635854591839,0.02,0.02,0.0,1
toy9_heterogeneous_sensitivity_seeds01_05,0.5,all_enabled,0.55,1.2,0.45,0.18,output_average,output_similarity,0.25,0.0,2,25,experiments/runs/20260511_190328_245508_toy9_heterogeneous_sensitivity_seeds01_05_f0p5_all_enabled_th0p55_b1p2_c0p45_lr0p18_output_average_output_similarity_a0p25_t0_seed02,0.0,0.041732035338284124,0.3,0.0,0.0,0.0,0.0,1
toy9_heterogeneous_sensitivity_seeds01_05,0.5,all_enabled,0.55,1.2,0.45,0.18,output_average,output_similarity,0.25,0.0,3,25,experiments/runs/20260511_190328_346519_toy9_heterogeneous_sensitivity_seeds01_05_f0p5_all_enabled_th0p55_b1p2_c0p45_lr0p18_output_average_output_similarity_a0p25_t0_seed03,0.05,0.04048938508710458,0.25258571428571425,0.02166235489795918,0.05,0.05,0.0,1
toy9_heterogeneous_sensitivity_seeds01_05,0.5,all_enabled,0.55,1.2,0.45,0.18,output_average,output_similarity,0.25,0.0,4,25,experiments/runs/20260511_190328_447010_toy9_heterogeneous_sensitivity_seeds01_05_f0p5_all_enabled_th0p55_b1p2_c0p45_lr0p18_output_average_output_similarity_a0p25_t0_seed04,0.01,0.02783166355638882,0.28897142857142855,0.005682737959183669,0.01,0.01,0.0,1
toy9_heterogeneous_sensitivity_seeds01_05,0.5,all_enabled,0.55,1.2,0.45,0.18,output_average,output_similarity,0.25,0.0,5,25,experiments/runs/20260511_190328_546754_toy9_heterogeneous_sensitivity_seeds01_05_f0p5_all_enabled_th0p55_b1p2_c0p45_lr0p18_output_average_output_similarity_a0p25_t0_seed05,0.05,0.047842197924243844,0.2608357142857143,0.01482663321428571,0.05,0.05,0.0,1
toy9_heterogeneous_sensitivity_seeds01_05,0.5,all_disabled,0.35,1.2,0.25,0.18,output_average,output_similarity,0.0,0.0,1,25,experiments/runs/20260511_190328_646988_toy9_heterogeneous_sensitivity_seeds01_05_f0p5_all_disabled_th0p35_b1p2_c0p25_lr0p18_output_average_output_similarity_a0_t0_seed01,0.71,0.6773101734253949,0.4942321428571428,0.09997715146683675,0.71,0.0,0.71,100
toy9_heterogeneous_sensitivity_seeds01_05,0.5,all_disabled,0.35,1.2,0.25,0.18,output_average,output_similarity,0.0,0.0,2,25,experiments/runs/20260511_190328_712778_toy9_heterogeneous_sensitivity_seeds01_05_f0p5_all_disabled_th0p35_b1p2_c0p25_lr0p18_output_average_output_similarity_a0_t0_seed02,0.72,0.6746154127304037,0.50375,0.11306773852040815,0.72,0.0,0.72,100
toy9_heterogeneous_sensitivity_seeds01_05,0.5,all_disabled,0.35,1.2,0.25,0.18,output_average,output_similarity,0.0,0.0,3,25,experiments/runs/20260511_190328_779021_toy9_heterogeneous_sensitivity_seeds01_05_f0p5_all_disabled_th0p35_b1p2_c0p25_lr0p18_output_average_output_similarity_a0_t0_seed03,0.7,0.6845996358319621,0.5050571428571429,0.1148483436734694,0.7,0.0,0.7,100
toy9_heterogeneous_sensitivity_seeds01_05,0.5,all_disabled,0.35,1.2,0.25,0.18,output_average,output_similarity,0.0,0.0,4,25,experiments/runs/20260511_190328_845212_toy9_heterogeneous_sensitivity_seeds01_05_f0p5_all_disabled_th0p35_b1p2_c0p25_lr0p18_output_average_output_similarity_a0_t0_seed04,0.62,0.6622283001347375,0.43147857142857143,0.09673549239795917,0.62,0.0,0.62,100
toy9_heterogeneous_sensitivity_seeds01_05,0.5,all_disabled,0.35,1.2,0.25,0.18,output_average,output_similarity,0.0,0.0,5,25,experiments/runs/20260511_190328_910739_toy9_heterogeneous_sensitivity_seeds01_05_f0p5_all_disabled_th0p35_b1p2_c0p25_lr0p18_output_average_output_similarity_a0_t0_seed05,0.55,0.5880738730982212,0.410717857142857,0.10220292983418366,0.55,0.0,0.55,100
toy9_heterogeneous_sensitivity_seeds01_05,0.5,all_disabled,0.35,1.2,0.25,0.18,output_average,output_similarity,0.25,0.0,1,25,experiments/runs/20260511_190328_977614_toy9_heterogeneous_sensitivity_seeds01_05_f0p5_all_disabled_th0p35_b1p2_c0p25_lr0p18_output_average_output_similarity_a0p25_t0_seed01,0.71,0.6773101734253949,0.4942321428571428,0.09997715146683675,0.71,0.0,0.71,100
toy9_heterogeneous_sensitivity_seeds01_05,0.5,all_disabled,0.35,1.2,0.25,0.18,output_average,output_similarity,0.25,0.0,2,25,experiments/runs/20260511_190329_044040_toy9_heterogeneous_sensitivity_seeds01_05_f0p5_all_disabled_th0p35_b1p2_c0p25_lr0p18_output_average_output_similarity_a0p25_t0_seed02,0.72,0.6746154127304037,0.50375,0.11306773852040815,0.72,0.0,0.72,100
toy9_heterogeneous_sensitivity_seeds01_05,0.5,all_disabled,0.35,1.2,0.25,0.18,output_average,output_similarity,0.25,0.0,3,25,experiments/runs/20260511_190329_111333_toy9_heterogeneous_sensitivity_seeds01_05_f0p5_all_disabled_th0p35_b1p2_c0p25_lr0p18_output_average_output_similarity_a0p25_t0_seed03,0.7,0.6845996358319621,0.5050571428571429,0.1148483436734694,0.7,0.0,0.7,100
toy9_heterogeneous_sensitivity_seeds01_05,0.5,all_disabled,0.35,1.2,0.25,0.18,output_average,output_similarity,0.25,0.0,4,25,experiments/runs/20260511_190329_178591_toy9_heterogeneous_sensitivity_seeds01_05_f0p5_all_disabled_th0p35_b1p2_c0p25_lr0p18_output_average_output_similarity_a0p25_t0_seed04,0.62,0.6622283001347375,0.43147857142857143,0.09673549239795917,0.62,0.0,0.62,100
toy9_heterogeneous_sensitivity_seeds01_05,0.5,all_disabled,0.35,1.2,0.25,0.18,output_average,output_similarity,0.25,0.0,5,25,experiments/runs/20260511_190329_244332_toy9_heterogeneous_sensitivity_seeds01_05_f0p5_all_disabled_th0p35_b1p2_c0p25_lr0p18_output_average_output_similarity_a0p25_t0_seed05,0.55,0.5880738730982212,0.410717857142857,0.10220292983418366,0.55,0.0,0.55,100
toy9_heterogeneous_sensitivity_seeds01_05,0.5,all_disabled,0.35,1.2,0.45,0.18,output_average,output_similarity,0.0,0.0,1,25,experiments/runs/20260511_190329_310539_toy9_heterogeneous_sensitivity_seeds01_05_f0p5_all_disabled_th0p35_b1p2_c0p45_lr0p18_output_average_output_similarity_a0_t0_seed01,0.41,0.3773877632549918,0.22483214285714287,0.03303776391581632,0.41,0.0,0.41,100
toy9_heterogeneous_sensitivity_seeds01_05,0.5,all_disabled,0.35,1.2,0.45,0.18,output_average,output_similarity,0.0,0.0,2,25,experiments/runs/20260511_190329_376909_toy9_heterogeneous_sensitivity_seeds01_05_f0p5_all_disabled_th0p35_b1p2_c0p45_lr0p18_output_average_output_similarity_a0_t0_seed02,0.28,0.32301089610680156,0.22499999999999998,0.040565867346938796,0.28,0.0,0.28,100
toy9_heterogeneous_sensitivity_seeds01_05,0.5,all_disabled,0.35,1.2,0.45,0.18,output_average,output_similarity,0.0,0.0,3,25,experiments/runs/20260511_190329_442587_toy9_heterogeneous_sensitivity_seeds01_05_f0p5_all_disabled_th0p35_b1p2_c0p45_lr0p18_output_average_output_similarity_a0_t0_seed03,0.46,0.42902116839381876,0.2938642857142857,0.049187398928571435,0.46,0.0,0.46,100
toy9_heterogeneous_sensitivity_seeds01_05,0.5,all_disabled,0.35,1.2,0.45,0.18,output_average,output_similarity,0.0,0.0,4,25,experiments/runs/20260511_190329_506937_toy9_heterogeneous_sensitivity_seeds01_05_f0p5_all_disabled_th0p35_b1p2_c0p45_lr0p18_output_average_output_similarity_a0_t0_seed04,0.32,0.3464618758572851,0.25367499999999993,0.03975912320153061,0.32,0.0,0.32,100
toy9_heterogeneous_sensitivity_seeds01_05,0.5,all_disabled,0.35,1.2,0.45,0.18,output_average,output_similarity,0.0,0.0,5,25,experiments/runs/20260511_190329_572207_toy9_heterogeneous_sensitivity_seeds01_05_f0p5_all_disabled_th0p35_b1p2_c0p45_lr0p18_output_average_output_similarity_a0_t0_seed05,0.35,0.3927196249602924,0.267775,0.030318938405612252,0.35,0.0,0.35,100
toy9_heterogeneous_sensitivity_seeds01_05,0.5,all_disabled,0.35,1.2,0.45,0.18,output_average,output_similarity,0.25,0.0,1,25,experiments/runs/20260511_190329_638129_toy9_heterogeneous_sensitivity_seeds01_05_f0p5_all_disabled_th0p35_b1p2_c0p45_lr0p18_output_average_output_similarity_a0p25_t0_seed01,0.41,0.3773877632549918,0.22483214285714287,0.03303776391581632,0.41,0.0,0.41,100
toy9_heterogeneous_sensitivity_seeds01_05,0.5,all_disabled,0.35,1.2,0.45,0.18,output_average,output_similarity,0.25,0.0,2,25,experiments/runs/20260511_190329_704497_toy9_heterogeneous_sensitivity_seeds01_05_f0p5_all_disabled_th0p35_b1p2_c0p45_lr0p18_output_average_output_similarity_a0p25_t0_seed02,0.28,0.32301089610680156,0.22499999999999998,0.040565867346938796,0.28,0.0,0.28,100
toy9_heterogeneous_sensitivity_seeds01_05,0.5,all_disabled,0.35,1.2,0.45,0.18,output_average,output_similarity,0.25,0.0,3,25,experiments/runs/20260511_190329_770024_toy9_heterogeneous_sensitivity_seeds01_05_f0p5_all_disabled_th0p35_b1p2_c0p45_lr0p18_output_average_output_similarity_a0p25_t0_seed03,0.46,0.42902116839381876,0.2938642857142857,0.049187398928571435,0.46,0.0,0.46,100
toy9_heterogeneous_sensitivity_seeds01_05,0.5,all_disabled,0.35,1.2,0.45,0.18,output_average,output_similarity,0.25,0.0,4,25,experiments/runs/20260511_190329_837806_toy9_heterogeneous_sensitivity_seeds01_05_f0p5_all_disabled_th0p35_b1p2_c0p45_lr0p18_output_average_output_similarity_a0p25_t0_seed04,0.32,0.3464618758572851,0.25367499999999993,0.03975912320153061,0.32,0.0,0.32,100
toy9_heterogeneous_sensitivity_seeds01_05,0.5,all_disabled,0.35,1.2,0.45,0.18,output_average,output_similarity,0.25,0.0,5,25,experiments/runs/20260511_190329_906137_toy9_heterogeneous_sensitivity_seeds01_05_f0p5_all_disabled_th0p35_b1p2_c0p45_lr0p18_output_average_output_similarity_a0p25_t0_seed05,0.35,0.3927196249602924,0.267775,0.030318938405612252,0.35,0.0,0.35,100
toy9_heterogeneous_sensitivity_seeds01_05,0.5,all_disabled,0.55,1.2,0.25,0.18,output_average,output_similarity,0.0,0.0,1,25,experiments/runs/20260511_190329_974402_toy9_heterogeneous_sensitivity_seeds01_05_f0p5_all_disabled_th0p55_b1p2_c0p25_lr0p18_output_average_output_similarity_a0_t0_seed01,0.08,0.09167829982225577,0.23669285714285715,0.01834137147959184,0.08,0.0,0.08,100
toy9_heterogeneous_sensitivity_seeds01_05,0.5,all_disabled,0.55,1.2,0.25,0.18,output_average,output_similarity,0.0,0.0,2,25,experiments/runs/20260511_190330_041700_toy9_heterogeneous_sensitivity_seeds01_05_f0p5_all_disabled_th0p55_b1p2_c0p25_lr0p18_output_average_output_similarity_a0_t0_seed02,0.11,0.10759826315207528,0.23018571428571427,0.01651149612244898,0.11,0.0,0.11,100
toy9_heterogeneous_sensitivity_seeds01_05,0.5,all_disabled,0.55,1.2,0.25,0.18,output_average,output_similarity,0.0,0.0,3,25,experiments/runs/20260511_190330_111373_toy9_heterogeneous_sensitivity_seeds01_05_f0p5_all_disabled_th0p55_b1p2_c0p25_lr0p18_output_average_output_similarity_a0_t0_seed03,0.1,0.0869600059818762,0.23686071428571429,0.015137597691326532,0.1,0.0,0.1,100
toy9_heterogeneous_sensitivity_seeds01_05,0.5,all_disabled,0.55,1.2,0.25,0.18,output_average,output_similarity,0.0,0.0,4,25,experiments/runs/20260511_190330_179552_toy9_heterogeneous_sensitivity_seeds01_05_f0p5_all_disabled_th0p55_b1p2_c0p25_lr0p18_output_average_output_similarity_a0_t0_seed04,0.1,0.08470991409573295,0.24503214285714278,0.011023316568877551,0.1,0.0,0.1,100
toy9_heterogeneous_sensitivity_seeds01_05,0.5,all_disabled,0.55,1.2,0.25,0.18,output_average,output_similarity,0.0,0.0,5,25,experiments/runs/20260511_190330_246641_toy9_heterogeneous_sensitivity_seeds01_05_f0p5_all_disabled_th0p55_b1p2_c0p25_lr0p18_output_average_output_similarity_a0_t0_seed05,0.08,0.11494644756672394,0.25007857142857143,0.011517488724489792,0.08,0.0,0.08,100
toy9_heterogeneous_sensitivity_seeds01_05,0.5,all_disabled,0.55,1.2,0.25,0.18,output_average,output_similarity,0.25,0.0,1,25,experiments/runs/20260511_190330_313251_toy9_heterogeneous_sensitivity_seeds01_05_f0p5_all_disabled_th0p55_b1p2_c0p25_lr0p18_output_average_output_similarity_a0p25_t0_seed01,0.08,0.09167829982225577,0.23669285714285715,0.01834137147959184,0.08,0.0,0.08,100
toy9_heterogeneous_sensitivity_seeds01_05,0.5,all_disabled,0.55,1.2,0.25,0.18,output_average,output_similarity,0.25,0.0,2,25,experiments/runs/20260511_190330_379966_toy9_heterogeneous_sensitivity_seeds01_05_f0p5_all_disabled_th0p55_b1p2_c0p25_lr0p18_output_average_output_similarity_a0p25_t0_seed02,0.11,0.10759826315207528,0.23018571428571427,0.01651149612244898,0.11,0.0,0.11,100
toy9_heterogeneous_sensitivity_seeds01_05,0.5,all_disabled,0.55,1.2,0.25,0.18,output_average,output_similarity,0.25,0.0,3,25,experiments/runs/20260511_190330_447494_toy9_heterogeneous_sensitivity_seeds01_05_f0p5_all_disabled_th0p55_b1p2_c0p25_lr0p18_output_average_output_similarity_a0p25_t0_seed03,0.1,0.0869600059818762,0.23686071428571429,0.015137597691326532,0.1,0.0,0.1,100
toy9_heterogeneous_sensitivity_seeds01_05,0.5,all_disabled,0.55,1.2,0.25,0.18,output_average,output_similarity,0.25,0.0,4,25,experiments/runs/20260511_190330_513245_toy9_heterogeneous_sensitivity_seeds01_05_f0p5_all_disabled_th0p55_b1p2_c0p25_lr0p18_output_average_output_similarity_a0p25_t0_seed04,0.1,0.08470991409573295,0.24503214285714278,0.011023316568877551,0.1,0.0,0.1,100
toy9_heterogeneous_sensitivity_seeds01_05,0.5,all_disabled,0.55,1.2,0.25,0.18,output_average,output_similarity,0.25,0.0,5,25,experiments/runs/20260511_190330_579223_toy9_heterogeneous_sensitivity_seeds01_05_f0p5_all_disabled_th0p55_b1p2_c0p25_lr0p18_output_average_output_similarity_a0p25_t0_seed05,0.08,0.11494644756672394,0.25007857142857143,0.011517488724489792,0.08,0.0,0.08,100
toy9_heterogeneous_sensitivity_seeds01_05,0.5,all_disabled,0.55,1.2,0.45,0.18,output_average,output_similarity,0.0,0.0,1,25,experiments/runs/20260511_190330_644225_toy9_heterogeneous_sensitivity_seeds01_05_f0p5_all_disabled_th0p55_b1p2_c0p45_lr0p18_output_average_output_similarity_a0_t0_seed01,0.01,0.028716644149140994,0.28927142857142857,0.005686265102040817,0.01,0.0,0.01,100
toy9_heterogeneous_sensitivity_seeds01_05,0.5,all_disabled,0.55,1.2,0.45,0.18,output_average,output_similarity,0.0,0.0,2,25,experiments/runs/20260511_190330_709202_toy9_heterogeneous_sensitivity_seeds01_05_f0p5_all_disabled_th0p55_b1p2_c0p45_lr0p18_output_average_output_similarity_a0_t0_seed02,0.01,0.036913140179932254,0.28889999999999993,0.0056877900000000025,0.01,0.0,0.01,100
toy9_heterogeneous_sensitivity_seeds01_05,0.5,all_disabled,0.55,1.2,0.45,0.18,output_average,output_similarity,0.0,0.0,3,25,experiments/runs/20260511_190330_774405_toy9_heterogeneous_sensitivity_seeds01_05_f0p5_all_disabled_th0p55_b1p2_c0p45_lr0p18_output_average_output_similarity_a0_t0_seed03,0.04,0.033648147469119295,0.25923928571428567,0.021368728711734692,0.04,0.0,0.04,100
toy9_heterogeneous_sensitivity_seeds01_05,0.5,all_disabled,0.55,1.2,0.45,0.18,output_average,output_similarity,0.0,0.0,4,25,experiments/runs/20260511_190330_840073_toy9_heterogeneous_sensitivity_seeds01_05_f0p5_all_disabled_th0p55_b1p2_c0p45_lr0p18_output_average_output_similarity_a0_t0_seed04,0.01,0.02409109856969955,0.28897142857142855,0.005682737959183669,0.01,0.0,0.01,100
toy9_heterogeneous_sensitivity_seeds01_05,0.5,all_disabled,0.55,1.2,0.45,0.18,output_average,output_similarity,0.0,0.0,5,25,experiments/runs/20260511_190330_906275_toy9_heterogeneous_sensitivity_seeds01_05_f0p5_all_disabled_th0p55_b1p2_c0p45_lr0p18_output_average_output_similarity_a0_t0_seed05,0.04,0.04297882578594627,0.26275,0.016647728316326535,0.04,0.0,0.04,100
toy9_heterogeneous_sensitivity_seeds01_05,0.5,all_disabled,0.55,1.2,0.45,0.18,output_average,output_similarity,0.25,0.0,1,25,experiments/runs/20260511_190330_972104_toy9_heterogeneous_sensitivity_seeds01_05_f0p5_all_disabled_th0p55_b1p2_c0p45_lr0p18_output_average_output_similarity_a0p25_t0_seed01,0.01,0.028716644149140994,0.28927142857142857,0.005686265102040817,0.01,0.0,0.01,100
toy9_heterogeneous_sensitivity_seeds01_05,0.5,all_disabled,0.55,1.2,0.45,0.18,output_average,output_similarity,0.25,0.0,2,25,experiments/runs/20260511_190331_039339_toy9_heterogeneous_sensitivity_seeds01_05_f0p5_all_disabled_th0p55_b1p2_c0p45_lr0p18_output_average_output_similarity_a0p25_t0_seed02,0.01,0.036913140179932254,0.28889999999999993,0.0056877900000000025,0.01,0.0,0.01,100
toy9_heterogeneous_sensitivity_seeds01_05,0.5,all_disabled,0.55,1.2,0.45,0.18,output_average,output_similarity,0.25,0.0,3,25,experiments/runs/20260511_190331_106721_toy9_heterogeneous_sensitivity_seeds01_05_f0p5_all_disabled_th0p55_b1p2_c0p45_lr0p18_output_average_output_similarity_a0p25_t0_seed03,0.04,0.033648147469119295,0.25923928571428567,0.021368728711734692,0.04,0.0,0.04,100
toy9_heterogeneous_sensitivity_seeds01_05,0.5,all_disabled,0.55,1.2,0.45,0.18,output_average,output_similarity,0.25,0.0,4,25,experiments/runs/20260511_190331_174565_toy9_heterogeneous_sensitivity_seeds01_05_f0p5_all_disabled_th0p55_b1p2_c0p45_lr0p18_output_average_output_similarity_a0p25_t0_seed04,0.01,0.02409109856969955,0.28897142857142855,0.005682737959183669,0.01,0.0,0.01,100
toy9_heterogeneous_sensitivity_seeds01_05,0.5,all_disabled,0.55,1.2,0.45,0.18,output_average,output_similarity,0.25,0.0,5,25,experiments/runs/20260511_190331_240398_toy9_heterogeneous_sensitivity_seeds01_05_f0p5_all_disabled_th0p55_b1p2_c0p45_lr0p18_output_average_output_similarity_a0p25_t0_seed05,0.04,0.04297882578594627,0.26275,0.016647728316326535,0.04,0.0,0.04,100
toy9_heterogeneous_sensitivity_seeds01_05,0.75,gated,0.35,1.2,0.25,0.18,output_average,output_similarity,0.0,0.0,1,25,experiments/runs/20260511_190331_307281_toy9_heterogeneous_sensitivity_seeds01_05_f0p75_gated_th0p35_b1p2_c0p25_lr0p18_output_average_output_similarity_a0_t0_seed01,0.7,0.7264974522808015,0.6081321428571429,0.10368163483418366,0.29333333333333333,0.7733333333333333,0.48,1
toy9_heterogeneous_sensitivity_seeds01_05,0.75,gated,0.35,1.2,0.25,0.18,output_average,output_similarity,0.0,0.0,2,25,experiments/runs/20260511_190331_382914_toy9_heterogeneous_sensitivity_seeds01_05_f0p75_gated_th0p35_b1p2_c0p25_lr0p18_output_average_output_similarity_a0_t0_seed02,0.87,0.8685634117100411,0.7256785714285712,0.09079035076530609,0.1466666666666666,0.9066666666666666,0.76,1
toy9_heterogeneous_sensitivity_seeds01_05,0.75,gated,0.35,1.2,0.25,0.18,output_average,output_similarity,0.0,0.0,3,25,experiments/runs/20260511_190331_458708_toy9_heterogeneous_sensitivity_seeds01_05_f0p75_gated_th0p35_b1p2_c0p25_lr0p18_output_average_output_similarity_a0_t0_seed03,0.9,0.8813468911411256,0.7716428571428571,0.0739471581632653,0.24,0.96,0.72,1
toy9_heterogeneous_sensitivity_seeds01_05,0.75,gated,0.35,1.2,0.25,0.18,output_average,output_similarity,0.0,0.0,4,25,experiments/runs/20260511_190331_535429_toy9_heterogeneous_sensitivity_seeds01_05_f0p75_gated_th0p35_b1p2_c0p25_lr0p18_output_average_output_similarity_a0_t0_seed04,0.85,0.856148329338297,0.6758642857142857,0.0973924111734694,0.3866666666666666,0.9466666666666667,0.56,1
toy9_heterogeneous_sensitivity_seeds01_05,0.75,gated,0.35,1.2,0.25,0.18,output_average,output_similarity,0.0,0.0,5,25,experiments/runs/20260511_190331_611282_toy9_heterogeneous_sensitivity_seeds01_05_f0p75_gated_th0p35_b1p2_c0p25_lr0p18_output_average_output_similarity_a0_t0_seed05,0.74,0.7740437886562357,0.5894642857142857,0.10555114668367349,0.3466666666666667,0.8266666666666667,0.48,1
toy9_heterogeneous_sensitivity_seeds01_05,0.75,gated,0.35,1.2,0.25,0.18,output_average,output_similarity,0.25,0.0,1,25,experiments/runs/20260511_190331_687386_toy9_heterogeneous_sensitivity_seeds01_05_f0p75_gated_th0p35_b1p2_c0p25_lr0p18_output_average_output_similarity_a0p25_t0_seed01,0.73,0.7224978234789202,0.6048821428571429,0.10994944146683673,0.33333333333333337,0.8133333333333334,0.48,1
