label,recovery_rate,extraction_cost,dynamic_rewire_rate,initial_price_expectation_mean,initial_conservation_norm_mean,coordination_mixer,coordination_peer_rule,alpha,coordination_threshold,seed,epochs,run_dir,domain_final_resource_fraction,domain_final_resource_level,domain_final_market_price,domain_final_market_imbalance,domain_final_mean_harvest_intensity,domain_final_mean_price_expectation,domain_final_mean_conservation_norm,domain_final_mean_payoff,domain_cumulative_rewired_edge_count,final_fragmentation_components
toy10_market_sensitivity_seeds01_05,0.02,0.25,0.1,0.5,0.2,output_average,output_similarity,0.25,0.0,4,25,experiments/runs/20260511_190404_613524_toy10_market_sensitivity_seeds01_05_r0p02_c0p25_rw0p1_p0p5_n0p2_output_average_output_similarity_a0p25_t0_seed04,0.31051452493521703,31.0514524935217,0.6933557786922953,0.3100903862228602,0.35324234232346075,0.6668817650235661,0.6307497515083886,-0.00045155210827046847,251,1
toy10_market_sensitivity_seeds01_05,0.02,0.25,0.1,0.5,0.2,output_average,output_similarity,0.25,0.0,5,25,experiments/runs/20260511_190404_754134_toy10_market_sensitivity_seeds01_05_r0p02_c0p25_rw0p1_p0p5_n0p2_output_average_output_similarity_a0p25_t0_seed05,0.3125657793384809,31.256577933848092,0.6919850811131019,0.3054083337294121,0.35712365699358295,0.6659677753980298,0.6281303445241265,-0.00018700806135265555,223,1
toy10_market_sensitivity_seeds01_05,0.02,0.25,0.1,0.5,0.5,output_average,output_similarity,0.0,0.0,1,25,experiments/runs/20260511_190404_894589_toy10_market_sensitivity_seeds01_05_r0p02_c0p25_rw0p1_p0p5_n0p5_output_average_output_similarity_a0_t0_seed01,0.32318682339415455,32.31868233941545,0.6910852616710538,0.3006413700515688,0.36305830658107746,0.6666395294494807,0.6163326264001501,0.002815865587867134,279,2
toy10_market_sensitivity_seeds01_05,0.02,0.25,0.1,0.5,0.5,output_average,output_similarity,0.0,0.0,2,25,experiments/runs/20260511_190404_997192_toy10_market_sensitivity_seeds01_05_r0p02_c0p25_rw0p1_p0p5_n0p5_output_average_output_similarity_a0_t0_seed02,0.3226372709562481,32.26372709562481,0.6908280835608585,0.2991427426941138,0.36502684885520664,0.6669617008244285,0.6170120254043527,0.0024543178382812657,250,1
toy10_market_sensitivity_seeds01_05,0.02,0.25,0.1,0.5,0.5,output_average,output_similarity,0.0,0.0,3,25,experiments/runs/20260511_190405_102408_toy10_market_sensitivity_seeds01_05_r0p02_c0p25_rw0p1_p0p5_n0p5_output_average_output_similarity_a0_t0_seed03,0.32443947000319845,32.443947000319845,0.690993483514551,0.29990615012802346,0.3641616338021574,0.6669153659618788,0.614983013023801,0.0031615110810289653,269,2
toy10_market_sensitivity_seeds01_05,0.02,0.25,0.1,0.5,0.5,output_average,output_similarity,0.0,0.0,4,25,experiments/runs/20260511_190405_205649_toy10_market_sensitivity_seeds01_05_r0p02_c0p25_rw0p1_p0p5_n0p5_output_average_output_similarity_a0_t0_seed04,0.3237011693614237,32.37011693614237,0.6915419355954713,0.3025354092539072,0.3610969238740708,0.6666690697592884,0.6158330266063494,0.00313370088740755,251,1
toy10_market_sensitivity_seeds01_05,0.02,0.25,0.1,0.5,0.5,output_average,output_similarity,0.0,0.0,5,25,experiments/runs/20260511_190405_309913_toy10_market_sensitivity_seeds01_05_r0p02_c0p25_rw0p1_p0p5_n0p5_output_average_output_similarity_a0_t0_seed05,0.3254939161762521,32.54939161762521,0.6902508494842672,0.29808181410393414,0.36483976972920024,0.6658476946941634,0.6135517616819692,0.003365764850353681,223,1
toy10_market_sensitivity_seeds01_05,0.02,0.25,0.1,0.5,0.5,output_average,output_similarity,0.25,0.0,1,25,experiments/runs/20260511_190405_414760_toy10_market_sensitivity_seeds01_05_r0p02_c0p25_rw0p1_p0p5_n0p5_output_average_output_similarity_a0p25_t0_seed01,0.3229256058409176,32.29256058409176,0.6911695307028741,0.3008614686415219,0.3629551855284526,0.6667482515504652,0.6166579427382403,0.0027461580434453773,279,1
toy10_market_sensitivity_seeds01_05,0.02,0.25,0.1,0.5,0.5,output_average,output_similarity,0.25,0.0,2,25,experiments/runs/20260511_190405_556323_toy10_market_sensitivity_seeds01_05_r0p02_c0p25_rw0p1_p0p5_n0p5_output_average_output_similarity_a0p25_t0_seed02,0.3224152161898944,32.24152161898944,0.6908780662932829,0.2992978036874471,0.36491665779823756,0.6670064419780434,0.6172752413231045,0.0023934884116221774,250,1
toy10_market_sensitivity_seeds01_05,0.02,0.25,0.1,0.5,0.5,output_average,output_similarity,0.25,0.0,3,25,experiments/runs/20260511_190405_696492_toy10_market_sensitivity_seeds01_05_r0p02_c0p25_rw0p1_p0p5_n0p5_output_average_output_similarity_a0p25_t0_seed03,0.3241485557099656,32.41485557099656,0.6911939766112718,0.3005936055288774,0.3635886953873323,0.6670459095623076,0.6153741881391508,0.003123795681018607,269,1
toy10_market_sensitivity_seeds01_05,0.02,0.25,0.1,0.5,0.5,output_average,output_similarity,0.25,0.0,4,25,experiments/runs/20260511_190405_838294_toy10_market_sensitivity_seeds01_05_r0p02_c0p25_rw0p1_p0p5_n0p5_output_average_output_similarity_a0p25_t0_seed04,0.32338397645241307,32.33839764524131,0.6916318681121972,0.30279032604814815,0.3609468203524925,0.6667696590082367,0.6162341674564809,0.0030492084582126656,251,1
