toy,device,agent_count,training_backend,stage,repeats,epochs_per_repeat,seconds_per_run_mean,seconds_per_run_std,seconds_per_epoch_mean,seconds_per_epoch_std,share_of_steady_state_pct,share_of_hooked_step_pct
toy4,cuda,2048,tensor_batched,local_step,3,10.0,0.5970187288088104,0.0813554624101462,0.05970187288088103,0.008135546241014622,80.25504156517461,80.50602509732227
toy4,cuda,2048,tensor_batched,local_trainable_parameters,3,10.0,0.0072071967491259175,0.0028779374454995254,0.0007207196749125918,0.00028779374454995256,0.9491727192729789,0.9520129833243005
toy4,cuda,2048,tensor_batched,local_training,3,10.0,0.1365211879213651,0.02486133797383576,0.013652118792136509,0.0024861337973835756,18.29350239715419,18.349875553568925
toy4,cuda,2048,tensor_batched,mobility_swaps,3,10.0,0.0010237042248869936,0.0002532217350317587,0.00010237042248869936,2.5322173503175862e-05,0.1369142756246862,0.13732708518658596
toy4,cuda,2048,tensor_batched,policy_readout,3,10.0,0.04428912691461543,0.012386810332929052,0.0044289126914615435,0.0012386810332929053,5.889608645552234,5.9084400047046275
toy4,cuda,2048,tensor_batched,post_local_readout,3,10.0,0.008287890270973245,0.0028860960024061385,0.0008287890270973246,0.0002886096002406139,1.093011238524661,1.096384371105942
toy4,cuda,2048,tensor_batched,post_step_state_policy,3,10.0,0.0011411583594356973,0.00034887949223969444,0.00011411583594356975,3.488794922396945e-05,0.15130278259445273,0.1517634566794963
toy4,cuda,2048,tensor_batched,sample_actions,3,10.0,0.00012306768136719862,2.4089700194857098e-05,1.2306768136719862e-05,2.40897001948571e-06,0.016940780703773792,0.016992340952038772
toy4,cuda,2048,tensor_batched,sample_revision_mask,3,10.0,0.0022953841059158244,0.0007435687634261954,0.00022953841059158246,7.435687634261956e-05,0.3108291374545667,0.31186988907580954
toy4,cuda,2048,tensor_batched,select_peers,3,10.0,0.004242917716813584,0.000754155863018829,0.0004242917716813584,7.541558630188289e-05,0.5698449474372552,0.57158623725739
toy4,cuda,2048,tensor_batched,social_adam_update,3,10.0,0.01826381989909957,0.0022448314888962742,0.001826381989909957,0.0002244831488896274,2.4586549381088805,2.4663005871101085
toy4,cuda,2048,tensor_batched,social_autograd_grad,3,10.0,0.019148532339992624,0.0023408004538674077,0.0019148532339992622,0.00023408004538674073,2.630380085491996,2.6385334906851394
toy4,cuda,2048,tensor_batched,social_distillation,3,10.0,0.0944159774032111,0.010138890511635723,0.00944159774032111,0.0010138890511635728,12.7330700398353,12.772565896207096
toy4,cuda,2048,tensor_batched,social_loss_forward,3,10.0,0.007601300370879471,0.0013563724024183922,0.0007601300370879471,0.00013563724024183923,1.0181596035964902,1.0213185830586005
toy4,cuda,2048,tensor_batched,social_mix,3,10.0,0.018830693753746647,0.004689082064941195,0.0018830693753746647,0.0004689082064941194,2.510618360830939,2.518273866575298
toy4,cuda,2048,tensor_batched,social_optimizer_update,3,10.0,0.046898938909483455,0.0008051500459530022,0.004689893890948345,8.051500459529995e-05,6.379524968852524,6.399444917754864
toy4,cuda,2048,tensor_batched,social_step,3,10.0,0.09501212621883799,0.01016629745949329,0.009501212621883798,0.0010166297459493288,12.814080760938538,12.853825590725444
toy4,cuda,2048,tensor_batched,steady_state_total,3,10.0,0.7438419250926623,0.10097800924134435,0.07438419250926624,0.01009780092413444,100.0,100.31186988907581
toy4,cuda,2048,tensor_batched,update_payoff_ema,3,10.0,0.0021294476076339683,0.000834527372042025,0.00021294476076339682,8.345273720420251e-05,0.28185044759244504,0.2826805098582393
toy4,cuda,2048,tensor_batched,update_reputation_ema,3,10.0,0.0010112632298842072,0.0004323055400347794,0.00010112632298842072,4.323055400347794e-05,0.1337938039044765,0.13418320147363014
toy5,cpu,1024,tensor_batched,build_observations,3,10.0,0.04893244527435551,0.0059317821915274415,0.004893244527435551,0.000593178219152744,13.583452866577952,13.604838312179645
toy5,cpu,1024,tensor_batched,build_step_context,3,10.0,0.02967740378032128,0.0002842087550400258,0.002967740378032128,2.8420875504002584e-05,8.31545467132023,8.328717912544684
