toy,scenario,peer_rule,training_backend,resolved_training_backend,device,agent_count,epochs,seed,repeat_index,warmup_runs,repeats,run_id,epoch,policy_rule,coordination_mixer,stage,seconds
toy4,neural_output_average,none,tensor_batched,tensor_batched,cpu,1024,5,1,1,0,5,toy4_gpu_core_neural_output_average_tensor_batched_1024_cpu_repeat01,3,neural_policy,output_average,social_mix,0.00048186304047703743
toy4,neural_output_average,none,tensor_batched,tensor_batched,cpu,1024,5,1,1,0,5,toy4_gpu_core_neural_output_average_tensor_batched_1024_cpu_repeat01,3,neural_policy,output_average,social_trainable_parameters,1.0890886187553406e-05
toy4,neural_output_average,none,tensor_batched,tensor_batched,cpu,1024,5,1,1,0,5,toy4_gpu_core_neural_output_average_tensor_batched_1024_cpu_repeat01,3,neural_policy,output_average,social_loss_forward,0.0003313471097499132
toy4,neural_output_average,none,tensor_batched,tensor_batched,cpu,1024,5,1,1,0,5,toy4_gpu_core_neural_output_average_tensor_batched_1024_cpu_repeat01,3,neural_policy,output_average,social_autograd_grad,0.0007925608661025763
toy4,neural_output_average,none,tensor_batched,tensor_batched,cpu,1024,5,1,1,0,5,toy4_gpu_core_neural_output_average_tensor_batched_1024_cpu_repeat01,3,neural_policy,output_average,social_adam_update,0.0011590251233428717
toy4,neural_output_average,none,tensor_batched,tensor_batched,cpu,1024,5,1,1,0,5,toy4_gpu_core_neural_output_average_tensor_batched_1024_cpu_repeat01,3,neural_policy,output_average,social_optimizer_update,0.0020031051244586706
toy4,neural_output_average,none,tensor_batched,tensor_batched,cpu,1024,5,1,1,0,5,toy4_gpu_core_neural_output_average_tensor_batched_1024_cpu_repeat01,3,neural_policy,output_average,social_loss_update,0.0023505031131207943
toy4,neural_output_average,none,tensor_batched,tensor_batched,cpu,1024,5,1,1,0,5,toy4_gpu_core_neural_output_average_tensor_batched_1024_cpu_repeat01,3,neural_policy,output_average,social_distillation,0.003346178913488984
toy4,neural_output_average,none,tensor_batched,tensor_batched,cpu,1024,5,1,1,0,5,toy4_gpu_core_neural_output_average_tensor_batched_1024_cpu_repeat01,3,neural_policy,output_average,social_step,0.0033673089928925037
toy4,neural_output_average,none,tensor_batched,tensor_batched,cpu,1024,5,1,1,0,5,toy4_gpu_core_neural_output_average_tensor_batched_1024_cpu_repeat01,3,neural_policy,output_average,sample_actions,1.1220108717679977e-06
toy4,neural_output_average,none,tensor_batched,tensor_batched,cpu,1024,5,1,1,0,5,toy4_gpu_core_neural_output_average_tensor_batched_1024_cpu_repeat01,3,neural_policy,output_average,commit_actions,5.199108272790909e-06
toy4,neural_output_average,none,tensor_batched,tensor_batched,cpu,1024,5,1,1,0,5,toy4_gpu_core_neural_output_average_tensor_batched_1024_cpu_repeat01,3,neural_policy,output_average,post_step_state_policy,3.0908966436982155e-05
toy4,neural_output_average,none,tensor_batched,tensor_batched,cpu,1024,5,1,1,0,5,toy4_gpu_core_neural_output_average_tensor_batched_1024_cpu_repeat01,3,neural_policy,output_average,update_payoff_ema,2.5939196348190308e-05
toy4,neural_output_average,none,tensor_batched,tensor_batched,cpu,1024,5,1,1,0,5,toy4_gpu_core_neural_output_average_tensor_batched_1024_cpu_repeat01,3,neural_policy,output_average,update_reputation_ema,2.2943131625652313e-05
toy4,neural_output_average,none,tensor_batched,tensor_batched,cpu,1024,5,1,1,0,5,toy4_gpu_core_neural_output_average_tensor_batched_1024_cpu_repeat01,3,neural_policy,output_average,mobility_swaps,8.415896445512772e-05
toy4,neural_output_average,none,tensor_batched,tensor_batched,cpu,1024,5,1,1,0,5,toy4_gpu_core_neural_output_average_tensor_batched_1024_cpu_repeat01,3,neural_policy,output_average,finalize_hook_step,1.164199784398079e-05
toy4,neural_output_average,none,tensor_batched,tensor_batched,cpu,1024,5,1,1,0,5,toy4_gpu_core_neural_output_average_tensor_batched_1024_cpu_repeat01,3,neural_policy,output_average,hooked_step_total,0.014410387957468629
toy4,neural_output_average,none,tensor_batched,tensor_batched,cpu,1024,5,1,1,0,5,toy4_gpu_core_neural_output_average_tensor_batched_1024_cpu_repeat01,3,neural_policy,output_average,aggregate_row,0.03022779105231166
toy4,neural_output_average,none,tensor_batched,tensor_batched,cpu,1024,5,1,1,0,5,toy4_gpu_core_neural_output_average_tensor_batched_1024_cpu_repeat01,3,neural_policy,output_average,write_aggregate,6.732717156410217e-05
toy4,neural_output_average,none,tensor_batched,tensor_batched,cpu,1024,5,1,1,0,5,toy4_gpu_core_neural_output_average_tensor_batched_1024_cpu_repeat01,4,neural_policy,output_average,sample_revision_mask,5.388213321566582e-05
toy4,neural_output_average,none,tensor_batched,tensor_batched,cpu,1024,5,1,1,0,5,toy4_gpu_core_neural_output_average_tensor_batched_1024_cpu_repeat01,4,neural_policy,output_average,build_step_context,1.0599847882986069e-05
toy4,neural_output_average,none,tensor_batched,tensor_batched,cpu,1024,5,1,1,0,5,toy4_gpu_core_neural_output_average_tensor_batched_1024_cpu_repeat01,4,neural_policy,output_average,build_observations,0.0006858089473098516
toy4,neural_output_average,none,tensor_batched,tensor_batched,cpu,1024,5,1,1,0,5,toy4_gpu_core_neural_output_average_tensor_batched_1024_cpu_repeat01,4,neural_policy,output_average,policy_readout,0.0007777640130370855
toy4,neural_output_average,none,tensor_batched,tensor_batched,cpu,1024,5,1,1,0,5,toy4_gpu_core_neural_output_average_tensor_batched_1024_cpu_repeat01,4,neural_policy,output_average,decision_selection,0.0010983999818563461
toy4,neural_output_average,none,tensor_batched,tensor_batched,cpu,1024,5,1,1,0,5,toy4_gpu_core_neural_output_average_tensor_batched_1024_cpu_repeat01,4,neural_policy,output_average,local_trainable_parameters,2.1961983293294907e-05
toy4,neural_output_average,none,tensor_batched,tensor_batched,cpu,1024,5,1,1,0,5,toy4_gpu_core_neural_output_average_tensor_batched_1024_cpu_repeat01,4,neural_policy,output_average,local_loss_forward,0.00041759200394153595
toy4,neural_output_average,none,tensor_batched,tensor_batched,cpu,1024,5,1,1,0,5,toy4_gpu_core_neural_output_average_tensor_batched_1024_cpu_repeat01,4,neural_policy,output_average,local_autograd_grad,0.0008671630639582872
toy4,neural_output_average,none,tensor_batched,tensor_batched,cpu,1024,5,1,1,0,5,toy4_gpu_core_neural_output_average_tensor_batched_1024_cpu_repeat01,4,neural_policy,output_average,local_adam_update,0.0024039940908551216
toy4,neural_output_average,none,tensor_batched,tensor_batched,cpu,1024,5,1,1,0,5,toy4_gpu_core_neural_output_average_tensor_batched_1024_cpu_repeat01,4,neural_policy,output_average,local_optimizer_update,0.003342631971463561
toy4,neural_output_average,none,tensor_batched,tensor_batched,cpu,1024,5,1,1,0,5,toy4_gpu_core_neural_output_average_tensor_batched_1024_cpu_repeat01,4,neural_policy,output_average,local_loss_update,0.0037804420571774244
toy4,neural_output_average,none,tensor_batched,tensor_batched,cpu,1024,5,1,1,0,5,toy4_gpu_core_neural_output_average_tensor_batched_1024_cpu_repeat01,4,neural_policy,output_average,local_training,0.0038979940582066774
toy4,neural_output_average,none,tensor_batched,tensor_batched,cpu,1024,5,1,1,0,5,toy4_gpu_core_neural_output_average_tensor_batched_1024_cpu_repeat01,4,neural_policy,output_average,cache_refresh,2.2440217435359955e-06
toy4,neural_output_average,none,tensor_batched,tensor_batched,cpu,1024,5,1,1,0,5,toy4_gpu_core_neural_output_average_tensor_batched_1024_cpu_repeat01,4,neural_policy,output_average,post_local_readout,0.0001852409914135933
toy4,neural_output_average,none,tensor_batched,tensor_batched,cpu,1024,5,1,1,0,5,toy4_gpu_core_neural_output_average_tensor_batched_1024_cpu_repeat01,4,neural_policy,output_average,local_step,0.00700128311291337
toy4,neural_output_average,none,tensor_batched,tensor_batched,cpu,1024,5,1,1,0,5,toy4_gpu_core_neural_output_average_tensor_batched_1024_cpu_repeat01,4,neural_policy,output_average,select_peers,5.5625103414058685e-05
toy4,neural_output_average,none,tensor_batched,tensor_batched,cpu,1024,5,1,1,0,5,toy4_gpu_core_neural_output_average_tensor_batched_1024_cpu_repeat01,4,neural_policy,output_average,social_mix,0.00032690889202058315
toy4,neural_output_average,none,tensor_batched,tensor_batched,cpu,1024,5,1,1,0,5,toy4_gpu_core_neural_output_average_tensor_batched_1024_cpu_repeat01,4,neural_policy,output_average,social_trainable_parameters,7.394002750515938e-06
toy4,neural_output_average,none,tensor_batched,tensor_batched,cpu,1024,5,1,1,0,5,toy4_gpu_core_neural_output_average_tensor_batched_1024_cpu_repeat01,4,neural_policy,output_average,social_loss_forward,0.00023767119273543358
toy4,neural_output_average,none,tensor_batched,tensor_batched,cpu,1024,5,1,1,0,5,toy4_gpu_core_neural_output_average_tensor_batched_1024_cpu_repeat01,4,neural_policy,output_average,social_autograd_grad,0.0006007279735058546
toy4,neural_output_average,none,tensor_batched,tensor_batched,cpu,1024,5,1,1,0,5,toy4_gpu_core_neural_output_average_tensor_batched_1024_cpu_repeat01,4,neural_policy,output_average,social_adam_update,0.0009625239763408899
toy4,neural_output_average,none,tensor_batched,tensor_batched,cpu,1024,5,1,1,0,5,toy4_gpu_core_neural_output_average_tensor_batched_1024_cpu_repeat01,4,neural_policy,output_average,social_optimizer_update,0.0016033269930630922
toy4,neural_output_average,none,tensor_batched,tensor_batched,cpu,1024,5,1,1,0,5,toy4_gpu_core_neural_output_average_tensor_batched_1024_cpu_repeat01,4,neural_policy,output_average,social_loss_update,0.0018524290062487125
toy4,neural_output_average,none,tensor_batched,tensor_batched,cpu,1024,5,1,1,0,5,toy4_gpu_core_neural_output_average_tensor_batched_1024_cpu_repeat01,4,neural_policy,output_average,social_distillation,0.002486109035089612
toy4,neural_output_average,none,tensor_batched,tensor_batched,cpu,1024,5,1,1,0,5,toy4_gpu_core_neural_output_average_tensor_batched_1024_cpu_repeat01,4,neural_policy,output_average,social_step,0.0024975009728223085
toy4,neural_output_average,none,tensor_batched,tensor_batched,cpu,1024,5,1,1,0,5,toy4_gpu_core_neural_output_average_tensor_batched_1024_cpu_repeat01,4,neural_policy,output_average,sample_actions,1.1119991540908813e-06
toy4,neural_output_average,none,tensor_batched,tensor_batched,cpu,1024,5,1,1,0,5,toy4_gpu_core_neural_output_average_tensor_batched_1024_cpu_repeat01,4,neural_policy,output_average,commit_actions,4.427973181009293e-06
toy4,neural_output_average,none,tensor_batched,tensor_batched,cpu,1024,5,1,1,0,5,toy4_gpu_core_neural_output_average_tensor_batched_1024_cpu_repeat01,4,neural_policy,output_average,post_step_state_policy,2.213194966316223e-05
toy4,neural_output_average,none,tensor_batched,tensor_batched,cpu,1024,5,1,1,0,5,toy4_gpu_core_neural_output_average_tensor_batched_1024_cpu_repeat01,4,neural_policy,output_average,update_payoff_ema,2.436595968902111e-05
toy4,neural_output_average,none,tensor_batched,tensor_batched,cpu,1024,5,1,1,0,5,toy4_gpu_core_neural_output_average_tensor_batched_1024_cpu_repeat01,4,neural_policy,output_average,update_reputation_ema,1.788395456969738e-05
toy4,neural_output_average,none,tensor_batched,tensor_batched,cpu,1024,5,1,1,0,5,toy4_gpu_core_neural_output_average_tensor_batched_1024_cpu_repeat01,4,neural_policy,output_average,mobility_swaps,6.556394509971142e-05
toy4,neural_output_average,none,tensor_batched,tensor_batched,cpu,1024,5,1,1,0,5,toy4_gpu_core_neural_output_average_tensor_batched_1024_cpu_repeat01,4,neural_policy,output_average,finalize_hook_step,9.607989341020584e-06
toy4,neural_output_average,none,tensor_batched,tensor_batched,cpu,1024,5,1,1,0,5,toy4_gpu_core_neural_output_average_tensor_batched_1024_cpu_repeat01,4,neural_policy,output_average,hooked_step_total,0.01023536897264421
toy4,neural_output_average,none,tensor_batched,tensor_batched,cpu,1024,5,1,1,0,5,toy4_gpu_core_neural_output_average_tensor_batched_1024_cpu_repeat01,4,neural_policy,output_average,aggregate_row,0.028984216041862965
toy4,neural_output_average,none,tensor_batched,tensor_batched,cpu,1024,5,1,1,0,5,toy4_gpu_core_neural_output_average_tensor_batched_1024_cpu_repeat01,4,neural_policy,output_average,write_aggregate,5.6717079132795334e-05
toy4,neural_output_average,none,tensor_batched,tensor_batched,cpu,1024,5,1,1,0,5,toy4_gpu_core_neural_output_average_tensor_batched_1024_cpu_repeat01,5,neural_policy,output_average,sample_revision_mask,3.165006637573242e-05
toy4,neural_output_average,none,tensor_batched,tensor_batched,cpu,1024,5,1,1,0,5,toy4_gpu_core_neural_output_average_tensor_batched_1024_cpu_repeat01,5,neural_policy,output_average,build_step_context,5.710870027542114e-06
toy4,neural_output_average,none,tensor_batched,tensor_batched,cpu,1024,5,1,1,0,5,toy4_gpu_core_neural_output_average_tensor_batched_1024_cpu_repeat01,5,neural_policy,output_average,build_observations,0.0005098858382552862
toy4,neural_output_average,none,tensor_batched,tensor_batched,cpu,1024,5,1,1,0,5,toy4_gpu_core_neural_output_average_tensor_batched_1024_cpu_repeat01,5,neural_policy,output_average,policy_readout,0.0004495610482990742
toy4,neural_output_average,none,tensor_batched,tensor_batched,cpu,1024,5,1,1,0,5,toy4_gpu_core_neural_output_average_tensor_batched_1024_cpu_repeat01,5,neural_policy,output_average,decision_selection,0.0009919891599565744
toy4,neural_output_average,none,tensor_batched,tensor_batched,cpu,1024,5,1,1,0,5,toy4_gpu_core_neural_output_average_tensor_batched_1024_cpu_repeat01,5,neural_policy,output_average,local_trainable_parameters,1.3976125046610832e-05
toy4,neural_output_average,none,tensor_batched,tensor_batched,cpu,1024,5,1,1,0,5,toy4_gpu_core_neural_output_average_tensor_batched_1024_cpu_repeat01,5,neural_policy,output_average,local_loss_forward,0.00036989105865359306
toy4,neural_output_average,none,tensor_batched,tensor_batched,cpu,1024,5,1,1,0,5,toy4_gpu_core_neural_output_average_tensor_batched_1024_cpu_repeat01,5,neural_policy,output_average,local_autograd_grad,0.0008062869310379028
toy4,neural_output_average,none,tensor_batched,tensor_batched,cpu,1024,5,1,1,0,5,toy4_gpu_core_neural_output_average_tensor_batched_1024_cpu_repeat01,5,neural_policy,output_average,local_adam_update,0.0017083860002458096
toy4,neural_output_average,none,tensor_batched,tensor_batched,cpu,1024,5,1,1,0,5,toy4_gpu_core_neural_output_average_tensor_batched_1024_cpu_repeat01,5,neural_policy,output_average,local_optimizer_update,0.0025757988914847374
toy4,neural_output_average,none,tensor_batched,tensor_batched,cpu,1024,5,1,1,0,5,toy4_gpu_core_neural_output_average_tensor_batched_1024_cpu_repeat01,5,neural_policy,output_average,local_loss_update,0.0029572518542408943
toy4,neural_output_average,none,tensor_batched,tensor_batched,cpu,1024,5,1,1,0,5,toy4_gpu_core_neural_output_average_tensor_batched_1024_cpu_repeat01,5,neural_policy,output_average,local_training,0.003042974043637514
toy4,neural_output_average,none,tensor_batched,tensor_batched,cpu,1024,5,1,1,0,5,toy4_gpu_core_neural_output_average_tensor_batched_1024_cpu_repeat01,5,neural_policy,output_average,cache_refresh,1.8631108105182648e-06
toy4,neural_output_average,none,tensor_batched,tensor_batched,cpu,1024,5,1,1,0,5,toy4_gpu_core_neural_output_average_tensor_batched_1024_cpu_repeat01,5,neural_policy,output_average,post_local_readout,0.00016728602349758148
toy4,neural_output_average,none,tensor_batched,tensor_batched,cpu,1024,5,1,1,0,5,toy4_gpu_core_neural_output_average_tensor_batched_1024_cpu_repeat01,5,neural_policy,output_average,local_step,0.0054755620658397675
toy4,neural_output_average,none,tensor_batched,tensor_batched,cpu,1024,5,1,1,0,5,toy4_gpu_core_neural_output_average_tensor_batched_1024_cpu_repeat01,5,neural_policy,output_average,select_peers,4.956405609846115e-05
toy4,neural_output_average,none,tensor_batched,tensor_batched,cpu,1024,5,1,1,0,5,toy4_gpu_core_neural_output_average_tensor_batched_1024_cpu_repeat01,5,neural_policy,output_average,social_mix,0.0002931649796664715
toy4,neural_output_average,none,tensor_batched,tensor_batched,cpu,1024,5,1,1,0,5,toy4_gpu_core_neural_output_average_tensor_batched_1024_cpu_repeat01,5,neural_policy,output_average,social_trainable_parameters,6.441958248615265e-06
toy4,neural_output_average,none,tensor_batched,tensor_batched,cpu,1024,5,1,1,0,5,toy4_gpu_core_neural_output_average_tensor_batched_1024_cpu_repeat01,5,neural_policy,output_average,social_loss_forward,0.00023566605523228645
toy4,neural_output_average,none,tensor_batched,tensor_batched,cpu,1024,5,1,1,0,5,toy4_gpu_core_neural_output_average_tensor_batched_1024_cpu_repeat01,5,neural_policy,output_average,social_autograd_grad,0.0005348131526261568
toy4,neural_output_average,none,tensor_batched,tensor_batched,cpu,1024,5,1,1,0,5,toy4_gpu_core_neural_output_average_tensor_batched_1024_cpu_repeat01,5,neural_policy,output_average,social_adam_update,0.000903791980817914
toy4,neural_output_average,none,tensor_batched,tensor_batched,cpu,1024,5,1,1,0,5,toy4_gpu_core_neural_output_average_tensor_batched_1024_cpu_repeat01,5,neural_policy,output_average,social_optimizer_update,0.0014743120409548283
toy4,neural_output_average,none,tensor_batched,tensor_batched,cpu,1024,5,1,1,0,5,toy4_gpu_core_neural_output_average_tensor_batched_1024_cpu_repeat01,5,neural_policy,output_average,social_loss_update,0.0017210000660270452
toy4,neural_output_average,none,tensor_batched,tensor_batched,cpu,1024,5,1,1,0,5,toy4_gpu_core_neural_output_average_tensor_batched_1024_cpu_repeat01,5,neural_policy,output_average,social_distillation,0.0023016498889774084
toy4,neural_output_average,none,tensor_batched,tensor_batched,cpu,1024,5,1,1,0,5,toy4_gpu_core_neural_output_average_tensor_batched_1024_cpu_repeat01,5,neural_policy,output_average,social_step,0.002312821103259921
toy4,neural_output_average,none,tensor_batched,tensor_batched,cpu,1024,5,1,1,0,5,toy4_gpu_core_neural_output_average_tensor_batched_1024_cpu_repeat01,5,neural_policy,output_average,sample_actions,9.41101461648941e-07
toy4,neural_output_average,none,tensor_batched,tensor_batched,cpu,1024,5,1,1,0,5,toy4_gpu_core_neural_output_average_tensor_batched_1024_cpu_repeat01,5,neural_policy,output_average,commit_actions,4.247995093464851e-06
toy4,neural_output_average,none,tensor_batched,tensor_batched,cpu,1024,5,1,1,0,5,toy4_gpu_core_neural_output_average_tensor_batched_1024_cpu_repeat01,5,neural_policy,output_average,post_step_state_policy,2.138991840183735e-05
toy4,neural_output_average,none,tensor_batched,tensor_batched,cpu,1024,5,1,1,0,5,toy4_gpu_core_neural_output_average_tensor_batched_1024_cpu_repeat01,5,neural_policy,output_average,update_payoff_ema,2.2022053599357605e-05
toy4,neural_output_average,none,tensor_batched,tensor_batched,cpu,1024,5,1,1,0,5,toy4_gpu_core_neural_output_average_tensor_batched_1024_cpu_repeat01,5,neural_policy,output_average,update_reputation_ema,1.7612939700484276e-05
toy4,neural_output_average,none,tensor_batched,tensor_batched,cpu,1024,5,1,1,0,5,toy4_gpu_core_neural_output_average_tensor_batched_1024_cpu_repeat01,5,neural_policy,output_average,mobility_swaps,6.451201625168324e-05
toy4,neural_output_average,none,tensor_batched,tensor_batched,cpu,1024,5,1,1,0,5,toy4_gpu_core_neural_output_average_tensor_batched_1024_cpu_repeat01,5,neural_policy,output_average,finalize_hook_step,9.187031537294388e-06
toy4,neural_output_average,none,tensor_batched,tensor_batched,cpu,1024,5,1,1,0,5,toy4_gpu_core_neural_output_average_tensor_batched_1024_cpu_repeat01,5,neural_policy,output_average,hooked_step_total,0.008466568076983094
toy4,neural_output_average,none,tensor_batched,tensor_batched,cpu,1024,5,1,1,0,5,toy4_gpu_core_neural_output_average_tensor_batched_1024_cpu_repeat01,5,neural_policy,output_average,aggregate_row,0.14002348110079765
toy4,neural_output_average,none,tensor_batched,tensor_batched,cpu,1024,5,1,1,0,5,toy4_gpu_core_neural_output_average_tensor_batched_1024_cpu_repeat01,5,neural_policy,output_average,write_aggregate,5.870102904736996e-05
toy4,neural_output_average,none,tensor_batched,tensor_batched,cpu,1024,5,1,2,0,5,toy4_gpu_core_neural_output_average_tensor_batched_1024_cpu_repeat02,0,neural_policy,output_average,make_run_dir,0.00019374722614884377
toy4,neural_output_average,none,tensor_batched,tensor_batched,cpu,1024,5,1,2,0,5,toy4_gpu_core_neural_output_average_tensor_batched_1024_cpu_repeat02,0,neural_policy,output_average,write_metadata,0.002254880964756012
toy4,neural_output_average,none,tensor_batched,tensor_batched,cpu,1024,5,1,2,0,5,toy4_gpu_core_neural_output_average_tensor_batched_1024_cpu_repeat02,0,neural_policy,output_average,initial_state,0.4166607151273638
toy4,neural_output_average,none,tensor_batched,tensor_batched,cpu,1024,5,1,2,0,5,toy4_gpu_core_neural_output_average_tensor_batched_1024_cpu_repeat02,0,neural_policy,output_average,writer_setup,0.000977642135694623
toy4,neural_output_average,none,tensor_batched,tensor_batched,cpu,1024,5,1,2,0,5,toy4_gpu_core_neural_output_average_tensor_batched_1024_cpu_repeat02,0,neural_policy,output_average,initial_step_result,0.0023468260187655687
toy4,neural_output_average,none,tensor_batched,tensor_batched,cpu,1024,5,1,2,0,5,toy4_gpu_core_neural_output_average_tensor_batched_1024_cpu_repeat02,0,neural_policy,output_average,initial_aggregate_row,0.01935377297922969
toy4,neural_output_average,none,tensor_batched,tensor_batched,cpu,1024,5,1,2,0,5,toy4_gpu_core_neural_output_average_tensor_batched_1024_cpu_repeat02,0,neural_policy,output_average,write_initial_aggregate,4.366319626569748e-05
toy4,neural_output_average,none,tensor_batched,tensor_batched,cpu,1024,5,1,2,0,5,toy4_gpu_core_neural_output_average_tensor_batched_1024_cpu_repeat02,1,neural_policy,output_average,sample_revision_mask,1.9777100533246994e-05
toy4,neural_output_average,none,tensor_batched,tensor_batched,cpu,1024,5,1,2,0,5,toy4_gpu_core_neural_output_average_tensor_batched_1024_cpu_repeat02,1,neural_policy,output_average,build_step_context,5.120178684592247e-06
toy4,neural_output_average,none,tensor_batched,tensor_batched,cpu,1024,5,1,2,0,5,toy4_gpu_core_neural_output_average_tensor_batched_1024_cpu_repeat02,1,neural_policy,output_average,build_observations,0.00030404492281377316
toy4,neural_output_average,none,tensor_batched,tensor_batched,cpu,1024,5,1,2,0,5,toy4_gpu_core_neural_output_average_tensor_batched_1024_cpu_repeat02,1,neural_policy,output_average,policy_readout,0.00042987498454749584
toy4,neural_output_average,none,tensor_batched,tensor_batched,cpu,1024,5,1,2,0,5,toy4_gpu_core_neural_output_average_tensor_batched_1024_cpu_repeat02,1,neural_policy,output_average,decision_selection,0.0009229891002178192
toy4,neural_output_average,none,tensor_batched,tensor_batched,cpu,1024,5,1,2,0,5,toy4_gpu_core_neural_output_average_tensor_batched_1024_cpu_repeat02,1,neural_policy,output_average,local_trainable_parameters,1.368601806461811e-05
toy4,neural_output_average,none,tensor_batched,tensor_batched,cpu,1024,5,1,2,0,5,toy4_gpu_core_neural_output_average_tensor_batched_1024_cpu_repeat02,1,neural_policy,output_average,local_loss_forward,0.0003524168860167265
toy4,neural_output_average,none,tensor_batched,tensor_batched,cpu,1024,5,1,2,0,5,toy4_gpu_core_neural_output_average_tensor_batched_1024_cpu_repeat02,1,neural_policy,output_average,local_autograd_grad,0.0008787838742136955
toy4,neural_output_average,none,tensor_batched,tensor_batched,cpu,1024,5,1,2,0,5,toy4_gpu_core_neural_output_average_tensor_batched_1024_cpu_repeat02,1,neural_policy,output_average,local_adam_update,0.00212959386408329
toy4,neural_output_average,none,tensor_batched,tensor_batched,cpu,1024,5,1,2,0,5,toy4_gpu_core_neural_output_average_tensor_batched_1024_cpu_repeat02,1,neural_policy,output_average,local_optimizer_update,0.003069915110245347
toy4,neural_output_average,none,tensor_batched,tensor_batched,cpu,1024,5,1,2,0,5,toy4_gpu_core_neural_output_average_tensor_batched_1024_cpu_repeat02,1,neural_policy,output_average,local_loss_update,0.0034341849386692047
toy4,neural_output_average,none,tensor_batched,tensor_batched,cpu,1024,5,1,2,0,5,toy4_gpu_core_neural_output_average_tensor_batched_1024_cpu_repeat02,1,neural_policy,output_average,local_training,0.0035198379773646593
toy4,neural_output_average,none,tensor_batched,tensor_batched,cpu,1024,5,1,2,0,5,toy4_gpu_core_neural_output_average_tensor_batched_1024_cpu_repeat02,1,neural_policy,output_average,cache_refresh,2.474989742040634e-06
toy4,neural_output_average,none,tensor_batched,tensor_batched,cpu,1024,5,1,2,0,5,toy4_gpu_core_neural_output_average_tensor_batched_1024_cpu_repeat02,1,neural_policy,output_average,post_local_readout,0.00017758691683411598
toy4,neural_output_average,none,tensor_batched,tensor_batched,cpu,1024,5,1,2,0,5,toy4_gpu_core_neural_output_average_tensor_batched_1024_cpu_repeat02,1,neural_policy,output_average,local_step,0.00563863106071949
toy4,neural_output_average,none,tensor_batched,tensor_batched,cpu,1024,5,1,2,0,5,toy4_gpu_core_neural_output_average_tensor_batched_1024_cpu_repeat02,1,neural_policy,output_average,select_peers,4.9824127927422523e-05
toy4,neural_output_average,none,tensor_batched,tensor_batched,cpu,1024,5,1,2,0,5,toy4_gpu_core_neural_output_average_tensor_batched_1024_cpu_repeat02,1,neural_policy,output_average,social_mix,0.00029243389144539833
toy4,neural_output_average,none,tensor_batched,tensor_batched,cpu,1024,5,1,2,0,5,toy4_gpu_core_neural_output_average_tensor_batched_1024_cpu_repeat02,1,neural_policy,output_average,social_trainable_parameters,6.68293796479702e-06
toy4,neural_output_average,none,tensor_batched,tensor_batched,cpu,1024,5,1,2,0,5,toy4_gpu_core_neural_output_average_tensor_batched_1024_cpu_repeat02,1,neural_policy,output_average,social_loss_forward,0.0002482898999005556
toy4,neural_output_average,none,tensor_batched,tensor_batched,cpu,1024,5,1,2,0,5,toy4_gpu_core_neural_output_average_tensor_batched_1024_cpu_repeat02,1,neural_policy,output_average,social_autograd_grad,0.0005280908662825823
toy4,neural_output_average,none,tensor_batched,tensor_batched,cpu,1024,5,1,2,0,5,toy4_gpu_core_neural_output_average_tensor_batched_1024_cpu_repeat02,1,neural_policy,output_average,social_adam_update,0.0009101640898734331
toy4,neural_output_average,none,tensor_batched,tensor_batched,cpu,1024,5,1,2,0,5,toy4_gpu_core_neural_output_average_tensor_batched_1024_cpu_repeat02,1,neural_policy,output_average,social_optimizer_update,0.0014734510332345963
toy4,neural_output_average,none,tensor_batched,tensor_batched,cpu,1024,5,1,2,0,5,toy4_gpu_core_neural_output_average_tensor_batched_1024_cpu_repeat02,1,neural_policy,output_average,social_loss_update,0.0017328530084341764
toy4,neural_output_average,none,tensor_batched,tensor_batched,cpu,1024,5,1,2,0,5,toy4_gpu_core_neural_output_average_tensor_batched_1024_cpu_repeat02,1,neural_policy,output_average,social_distillation,0.002327580004930496
toy4,neural_output_average,none,tensor_batched,tensor_batched,cpu,1024,5,1,2,0,5,toy4_gpu_core_neural_output_average_tensor_batched_1024_cpu_repeat02,1,neural_policy,output_average,social_step,0.002338950987905264
toy4,neural_output_average,none,tensor_batched,tensor_batched,cpu,1024,5,1,2,0,5,toy4_gpu_core_neural_output_average_tensor_batched_1024_cpu_repeat02,1,neural_policy,output_average,sample_actions,8.51927325129509e-07
toy4,neural_output_average,none,tensor_batched,tensor_batched,cpu,1024,5,1,2,0,5,toy4_gpu_core_neural_output_average_tensor_batched_1024_cpu_repeat02,1,neural_policy,output_average,commit_actions,4.759058356285095e-06
toy4,neural_output_average,none,tensor_batched,tensor_batched,cpu,1024,5,1,2,0,5,toy4_gpu_core_neural_output_average_tensor_batched_1024_cpu_repeat02,1,neural_policy,output_average,post_step_state_policy,2.056802622973919e-05
toy4,neural_output_average,none,tensor_batched,tensor_batched,cpu,1024,5,1,2,0,5,toy4_gpu_core_neural_output_average_tensor_batched_1024_cpu_repeat02,1,neural_policy,output_average,update_payoff_ema,2.9005110263824463e-05
toy4,neural_output_average,none,tensor_batched,tensor_batched,cpu,1024,5,1,2,0,5,toy4_gpu_core_neural_output_average_tensor_batched_1024_cpu_repeat02,1,neural_policy,output_average,update_reputation_ema,1.626112498342991e-05
