label,case,seed,mixer,peer_rule,init_mode,alpha,threshold,run_dir,final_mean_global_accuracy,final_mean_consensus,final_fragmentation_components
toy1_param_independent_low_threshold_seeds01_05,parameter_average_state_similarity_independent_init,2,parameter_average,state_similarity,independent_init,0.25,-0.2,experiments/runs/20260429_170230_toy1_param_independent_low_threshold_seeds01_05_parameter_average_state_similarity_independent_init_a0p25_tm0p2_seed02,0.892539998292923,0.9733227040816327,1
toy1_param_independent_low_threshold_seeds01_05,parameter_average_state_similarity_independent_init,2,parameter_average,state_similarity,independent_init,0.25,0.0,experiments/runs/20260429_170239_toy1_param_independent_low_threshold_seeds01_05_parameter_average_state_similarity_independent_init_a0p25_t0p0_seed02,0.8918960022926331,0.9737244897959184,1
toy1_param_independent_low_threshold_seeds01_05,parameter_average_state_similarity_independent_init,2,parameter_average,state_similarity,independent_init,0.25,0.2,experiments/runs/20260429_170248_toy1_param_independent_low_threshold_seeds01_05_parameter_average_state_similarity_independent_init_a0p25_t0p2_seed02,0.8904439997673035,0.9574601403061225,23
toy1_param_independent_low_threshold_seeds01_05,parameter_average_state_similarity_independent_init,2,parameter_average,state_similarity,independent_init,0.25,0.4,experiments/runs/20260429_170257_toy1_param_independent_low_threshold_seeds01_05_parameter_average_state_similarity_independent_init_a0p25_t0p4_seed02,0.8880680048465729,0.9496285076530612,49
toy1_param_independent_low_threshold_seeds01_05,parameter_average_state_similarity_independent_init,2,parameter_average,state_similarity,independent_init,0.25,0.6,experiments/runs/20260429_170307_toy1_param_independent_low_threshold_seeds01_05_parameter_average_state_similarity_independent_init_a0p25_t0p6_seed02,0.8882880055904389,0.9506106505102041,50
toy1_param_independent_low_threshold_seeds01_05,parameter_average_state_similarity_independent_init,2,parameter_average,state_similarity,independent_init,0.5,-0.2,experiments/runs/20260429_170316_toy1_param_independent_low_threshold_seeds01_05_parameter_average_state_similarity_independent_init_a0p5_tm0p2_seed02,0.8938480007648468,0.9793526785714286,1
toy1_param_independent_low_threshold_seeds01_05,parameter_average_state_similarity_independent_init,2,parameter_average,state_similarity,independent_init,0.5,0.0,experiments/runs/20260429_170325_toy1_param_independent_low_threshold_seeds01_05_parameter_average_state_similarity_independent_init_a0p5_t0p0_seed02,0.8938639998435974,0.9789158163265306,1
toy1_param_independent_low_threshold_seeds01_05,parameter_average_state_similarity_independent_init,2,parameter_average,state_similarity,independent_init,0.5,0.2,experiments/runs/20260429_170335_toy1_param_independent_low_threshold_seeds01_05_parameter_average_state_similarity_independent_init_a0p5_t0p2_seed02,0.8909960079193116,0.9636160714285714,23
toy1_param_independent_low_threshold_seeds01_05,parameter_average_state_similarity_independent_init,2,parameter_average,state_similarity,independent_init,0.5,0.4,experiments/runs/20260429_170344_toy1_param_independent_low_threshold_seeds01_05_parameter_average_state_similarity_independent_init_a0p5_t0p4_seed02,0.8881200063228607,0.9496285076530612,49
toy1_param_independent_low_threshold_seeds01_05,parameter_average_state_similarity_independent_init,2,parameter_average,state_similarity,independent_init,0.5,0.6,experiments/runs/20260429_170428_toy1_param_independent_low_threshold_seeds01_05_parameter_average_state_similarity_independent_init_a0p5_t0p6_seed02,0.8882880055904389,0.9506106505102041,50
