toy,device,agent_count,stage,batched_seconds_per_epoch,tensor_batched_seconds_per_epoch,speedup,tensor_minus_batched_seconds_per_epoch,tensor_share_of_steady_state_pct,tensor_share_of_hooked_step_pct
toy5,cpu,2048,social_adam_update,0.5116107296664268,0.004385777430919309,116.6522327511698,-0.5072249522355076,8.40130886571425,8.407624538700299
toy5,cpu,2048,social_autograd_grad,0.00392578620230779,0.0013567178083273273,2.8935908250130664,-0.0025690683939804627,2.6930110535106944,2.695036031739811
toy5,cpu,2048,social_distillation,0.53977558054418,0.01122766719199717,48.07548810575005,-0.5285479133521828,21.821394267115934,21.83779032309704
toy5,cpu,2048,social_loss_forward,0.0031835695224193238,0.0010383285970116654,3.066052049015806,-0.002145240925407658,2.0468277840050098,2.0483729371204165
toy5,cpu,2048,social_loss_update,0.5281306692903551,0.0,inf,-0.5281306692903551,0.0,0.0
toy5,cpu,2048,social_mix,0.00526473616094639,0.001982963636207084,2.6549837146870328,-0.003281772524739306,3.8720669437849033,3.8749835256153085
toy5,cpu,2048,social_optimizer_update,0.518985585992535,0.006622382633698483,78.36840827523896,-0.5123632033588364,12.849319709264519,12.858965999941717
toy5,cpu,2048,social_step,0.5398909118530961,0.011260090896394103,47.94729605832837,-0.528630820956702,21.884782127422373,21.90122561288268
toy5,cpu,2048,social_trainable_parameters,0.002687047387007624,0.0,inf,-0.002687047387007624,0.0,0.0
toy5,cpu,2048,steady_state_total,0.7656684468034655,0.05121981664948786,14.948676057221327,-0.7144486301539776,100.0,100.07472528357899
toy5,cpu,2048,update_payoff_ema,0.0,0.0,1.0,0.0,0.0,0.0
toy5,cpu,2048,update_reputation_ema,0.00021923643071204422,7.151655542353789e-05,3.0655339790021268,-0.00014771987528850632,0.14273983108349514,0.1428446525085589
toy5,cuda,1024,build_observations,0.005337971697251001,0.005470896558836103,0.9757032763907018,0.00013292486158510142,10.334434110632715,10.351351646724604
