label,game_family,update_rule,mixer,peer_rule,initial_cooperation_probability,policy_prior_mode,policy_prior_cooperation_probability,local_update_rule,neural_peer_mode,interaction_mode,revision_rate,selection_strength,policy_temperature,payoff_transform,learning_enabled,epoch,seeds,cooperation_mean,cooperation_std,policy_cooperation_mean,policy_cooperation_std,payoff_mean,payoff_std,local_loss_mean,revised_local_loss_mean,social_loss_mean,realized_revision_rate_mean
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,neural_policy,none,none,0.6,match_p0,0.6,counterfactual_advantage,well_mixed,spatial,0.25,1.0,1.0,linear,True,39,5,0.154,0.06188699378706321,0.11152486726641653,0.053400495849203804,1.9300000000000002,0.02893959225697552,0.053083978291309876,0.049284686210295095,0.0,0.29
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,neural_policy,none,none,0.6,match_p0,0.6,counterfactual_advantage,well_mixed,spatial,0.25,1.0,1.0,linear,True,40,5,0.154,0.05549774770204643,0.09949279502034183,0.04877830600767652,1.9120000000000001,0.022527760652137588,0.050371196640655355,0.05291418092869006,0.0,0.22800000000000004
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,neural_policy,none,none,0.6,match_p0,0.6,counterfactual_advantage,well_mixed,spatial,0.25,1.0,1.0,linear,True,41,5,0.148,0.06760177512462229,0.08693482652306553,0.044324818311654655,1.918,0.03817721833764217,0.04150712571921752,0.0411692632725289,0.0,0.302
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,neural_policy,none,none,0.6,match_p0,0.6,counterfactual_advantage,well_mixed,spatial,0.25,1.0,1.0,linear,True,42,5,0.13999999999999999,0.07483314773547882,0.07527751661837097,0.03827148397225858,1.932,0.03751666296460811,0.03541098670160858,0.03569736002918124,0.0,0.27
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,neural_policy,none,none,0.6,match_p0,0.6,counterfactual_advantage,well_mixed,spatial,0.25,1.0,1.0,linear,True,43,5,0.12,0.06819090848492929,0.06530155092477793,0.03371591858771338,1.94,0.02806243040080458,0.0314478261453914,0.02982765973773412,0.0,0.254
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,neural_policy,none,none,0.6,match_p0,0.6,counterfactual_advantage,well_mixed,spatial,0.25,1.0,1.0,linear,True,44,5,0.098,0.04658325879540846,0.05694443546235558,0.02946182333481037,1.92,0.04730221982106116,0.03011410231608892,0.028753870197328925,0.0,0.248
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,neural_policy,none,none,0.6,match_p0,0.6,counterfactual_advantage,well_mixed,spatial,0.25,1.0,1.0,linear,True,45,5,0.086,0.049799598391954934,0.04954219609498972,0.026282435046961483,1.938,0.052867759551545226,0.0246825618395232,0.025345457702843736,0.0,0.252
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,neural_policy,none,none,0.6,match_p0,0.6,counterfactual_advantage,well_mixed,spatial,0.25,1.0,1.0,linear,True,46,5,0.08,0.048476798574163295,0.0429902523756027,0.0230773119032558,1.935,0.03708099243547826,0.022229355927091042,0.01886976138772352,0.0,0.238
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,neural_policy,none,none,0.6,match_p0,0.6,counterfactual_advantage,well_mixed,spatial,0.25,1.0,1.0,linear,True,47,5,0.074,0.05770615218501404,0.03653070274740454,0.01977138404411351,1.941,0.0477493455452532,0.01969712331518526,0.01798238776378356,0.0,0.236
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,neural_policy,none,none,0.6,match_p0,0.6,counterfactual_advantage,well_mixed,spatial,0.25,1.0,1.0,linear,True,48,5,0.07200000000000001,0.058906705900092574,0.031519832834601344,0.017065092481220828,1.9460000000000002,0.03524911346402915,0.01620814991241782,0.0151790069046632,0.0,0.248
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,neural_policy,none,none,0.6,match_p0,0.6,counterfactual_advantage,well_mixed,spatial,0.25,1.0,1.0,linear,True,49,5,0.057999999999999996,0.054037024344425186,0.026785401813685862,0.014318113535266254,1.9509999999999998,0.04129164564412519,0.01449728341505394,0.014422641781403279,0.0,0.238
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,neural_policy,none,none,0.6,match_p0,0.6,counterfactual_advantage,well_mixed,spatial,0.25,1.0,1.0,linear,True,50,5,0.054000000000000006,0.0433589667773576,0.023254288360476442,0.012613504485555508,1.952,0.03751666296460812,0.01201019133889346,0.01183147429065416,0.0,0.242
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,neural_policy,none,none,0.6,match_p0,0.6,counterfactual_advantage,well_mixed,well_mixed_resampled,0.25,1.0,1.0,linear,True,0,5,0.5820000000000001,0.02387467277262666,0.6000000238418579,0.0,2.443,0.11841927630246693,0.0,0.0,0.0,0.0
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,neural_policy,none,none,0.6,match_p0,0.6,counterfactual_advantage,well_mixed,well_mixed_resampled,0.25,1.0,1.0,linear,True,1,5,0.578,0.050695167422546296,0.5976918816566468,0.0022632512433633806,2.4255000000000004,0.10925028604081542,0.1234183536767959,0.13543116199745853,0.0,0.21600000000000003
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,neural_policy,none,none,0.6,match_p0,0.6,counterfactual_advantage,well_mixed,well_mixed_resampled,0.25,1.0,1.0,linear,True,2,5,0.594,0.0594138031100518,0.5926154613494873,0.005374986058561271,2.4524999999999997,0.1856828613523606,0.11432068914547559,0.12044257968104266,0.0,0.266
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,neural_policy,none,none,0.6,match_p0,0.6,counterfactual_advantage,well_mixed,well_mixed_resampled,0.25,1.0,1.0,linear,True,3,5,0.6060000000000001,0.04929503017546495,0.586482310295105,0.008725350761703788,2.4775,0.13701049229894757,0.11386324247717854,0.09966605227371332,0.0,0.264
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,neural_policy,none,none,0.6,match_p0,0.6,counterfactual_advantage,well_mixed,well_mixed_resampled,0.25,1.0,1.0,linear,True,4,5,0.602,0.03193743884534261,0.5804238319396973,0.011424983342051572,2.5215,0.11446342210505503,0.10681056336313481,0.10708528614993895,0.0,0.26
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,neural_policy,none,none,0.6,match_p0,0.6,counterfactual_advantage,well_mixed,well_mixed_resampled,0.25,1.0,1.0,linear,True,5,5,0.568,0.06418722614352486,0.5729196548461915,0.014674472478243288,2.4869999999999997,0.2086594114819651,0.12604790886119005,0.13368870791734752,0.0,0.26999999999999996
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,neural_policy,none,none,0.6,match_p0,0.6,counterfactual_advantage,well_mixed,well_mixed_resampled,0.25,1.0,1.0,linear,True,6,5,0.5519999999999999,0.060166435825965286,0.5652746081352233,0.018068768589176446,2.3195,0.1105865046016014,0.12756964342668647,0.12436754868128252,0.0,0.266
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,neural_policy,none,none,0.6,match_p0,0.6,counterfactual_advantage,well_mixed,well_mixed_resampled,0.25,1.0,1.0,linear,True,7,5,0.564,0.05899152481501047,0.5567784667015075,0.021696801498498595,2.3810000000000002,0.2072483413685136,0.11636020626127716,0.10727181145989433,0.0,0.248
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,neural_policy,none,none,0.6,match_p0,0.6,counterfactual_advantage,well_mixed,well_mixed_resampled,0.25,1.0,1.0,linear,True,8,5,0.5519999999999999,0.08105553651663776,0.547682785987854,0.02547926499648121,2.3954999999999997,0.19111841878793362,0.11732494944334029,0.1371556386133698,0.0,0.25
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,neural_policy,none,none,0.6,match_p0,0.6,counterfactual_advantage,well_mixed,well_mixed_resampled,0.25,1.0,1.0,linear,True,9,5,0.546,0.0698569967862919,0.5382023096084595,0.02923990967874724,2.3095,0.18910479898722818,0.12872347903810438,0.126790640506446,0.0,0.23600000000000004
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,neural_policy,none,none,0.6,match_p0,0.6,counterfactual_advantage,well_mixed,well_mixed_resampled,0.25,1.0,1.0,linear,True,10,5,0.556,0.0907193474403338,0.5281706929206849,0.03258114107353017,2.42,0.2456623699307649,0.11793382764607663,0.1276719589835065,0.0,0.246
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,neural_policy,none,none,0.6,match_p0,0.6,counterfactual_advantage,well_mixed,well_mixed_resampled,0.25,1.0,1.0,linear,True,11,5,0.54,0.09027735042633893,0.5172572076320648,0.03830594244703672,2.3355,0.21712179761599254,0.11145852646231647,0.11630357742121863,0.0,0.238
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,neural_policy,none,none,0.6,match_p0,0.6,counterfactual_advantage,well_mixed,well_mixed_resampled,0.25,1.0,1.0,linear,True,12,5,0.546,0.04774934554525326,0.5078448414802551,0.04129737326972652,2.3920000000000003,0.11040267206911256,0.1072321665734052,0.106871420409732,0.0,0.26
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,neural_policy,none,none,0.6,match_p0,0.6,counterfactual_advantage,well_mixed,well_mixed_resampled,0.25,1.0,1.0,linear,True,13,5,0.5479999999999999,0.054037024344425214,0.4961279988288879,0.0472933657408405,2.3665,0.12789888584346626,0.10559201796539124,0.10017081255600506,0.0,0.256
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,neural_policy,none,none,0.6,match_p0,0.6,counterfactual_advantage,well_mixed,well_mixed_resampled,0.25,1.0,1.0,linear,True,14,5,0.5660000000000001,0.0743639697703128,0.48573020100593567,0.052342386849738375,2.3805,0.17730094472393543,0.10367228433862323,0.10653277001684605,0.0,0.236
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,neural_policy,none,none,0.6,match_p0,0.6,counterfactual_advantage,well_mixed,well_mixed_resampled,0.25,1.0,1.0,linear,True,15,5,0.542,0.036331804249169916,0.4752350926399231,0.05691937439935092,2.318,0.12338202867516823,0.11312852219492191,0.11668421839989225,0.0,0.28600000000000003
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,neural_policy,none,none,0.6,match_p0,0.6,counterfactual_advantage,well_mixed,well_mixed_resampled,0.25,1.0,1.0,linear,True,16,5,0.522,0.039623225512317936,0.46412148475646975,0.06272386908709084,2.2965,0.12545666582529597,0.110013762332499,0.10625854442642409,0.0,0.268
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,neural_policy,none,none,0.6,match_p0,0.6,counterfactual_advantage,well_mixed,well_mixed_resampled,0.25,1.0,1.0,linear,True,17,5,0.484,0.053665631459994936,0.4524357974529266,0.06873822049328608,2.1965,0.1331423110810385,0.11832160244137047,0.10716040448146472,0.0,0.284
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,neural_policy,none,none,0.6,match_p0,0.6,counterfactual_advantage,well_mixed,well_mixed_resampled,0.25,1.0,1.0,linear,True,18,5,0.48200000000000004,0.07190271204899018,0.44254190325737,0.06992444890278275,2.2640000000000002,0.15796162508660125,0.11566364000365134,0.1106968560342009,0.0,0.258
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,neural_policy,none,none,0.6,match_p0,0.6,counterfactual_advantage,well_mixed,well_mixed_resampled,0.25,1.0,1.0,linear,True,19,5,0.45199999999999996,0.08408329203831165,0.4288855612277985,0.07419398699762496,2.1425,0.13841739413816476,0.1266689031757414,0.12233800391823287,0.0,0.238
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,neural_policy,none,none,0.6,match_p0,0.6,counterfactual_advantage,well_mixed,well_mixed_resampled,0.25,1.0,1.0,linear,True,20,5,0.45,0.02449489742783177,0.4169507026672362,0.07719085476067002,2.0965,0.01908860916882123,0.11631229379214343,0.11215688939458598,0.0,0.242
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,neural_policy,none,none,0.6,match_p0,0.6,counterfactual_advantage,well_mixed,well_mixed_resampled,0.25,1.0,1.0,linear,True,21,5,0.438,0.05805170109479996,0.40230334401130674,0.08156045652619084,2.1365000000000003,0.11264712601748893,0.11889735589735204,0.11077216627437894,0.0,0.296
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,neural_policy,none,none,0.6,match_p0,0.6,counterfactual_advantage,well_mixed,well_mixed_resampled,0.25,1.0,1.0,linear,True,22,5,0.41200000000000003,0.06833739825307954,0.3865526974201202,0.08451420829863635,2.1165,0.10094243408993078,0.11619384389929469,0.11016864002592741,0.0,0.252
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,neural_policy,none,none,0.6,match_p0,0.6,counterfactual_advantage,well_mixed,well_mixed_resampled,0.25,1.0,1.0,linear,True,23,5,0.40199999999999997,0.07395944834840237,0.37247356176376345,0.08443367345882259,2.1425,0.15731139501002456,0.12951259438507254,0.13396838462662944,0.0,0.248
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,neural_policy,none,none,0.6,match_p0,0.6,counterfactual_advantage,well_mixed,well_mixed_resampled,0.25,1.0,1.0,linear,True,24,5,0.41200000000000003,0.09338094023943003,0.3571818560361862,0.0873718100112725,2.0614999999999997,0.10800173609715713,0.11111364886350925,0.11638647654536498,0.0,0.22799999999999998
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,neural_policy,none,none,0.6,match_p0,0.6,counterfactual_advantage,well_mixed,well_mixed_resampled,0.25,1.0,1.0,linear,True,25,5,0.386,0.08502940667792526,0.34083237946033473,0.08870596528681468,2.0605,0.10847522758676274,0.11571463826019315,0.11515096644418514,0.0,0.252
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,neural_policy,none,none,0.6,match_p0,0.6,counterfactual_advantage,well_mixed,well_mixed_resampled,0.25,1.0,1.0,linear,True,26,5,0.378,0.08318653737234168,0.3248122364282608,0.09005378702382696,2.0774999999999997,0.13414078425296322,0.106167932591401,0.10350135063079335,0.0,0.262
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,neural_policy,none,none,0.6,match_p0,0.6,counterfactual_advantage,well_mixed,well_mixed_resampled,0.25,1.0,1.0,linear,True,27,5,0.374,0.07569676347110227,0.3077614158391952,0.09035653199426594,2.0300000000000002,0.09705024471890844,0.10774687356594947,0.11425552246160205,0.0,0.258
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,neural_policy,none,none,0.6,match_p0,0.6,counterfactual_advantage,well_mixed,well_mixed_resampled,0.25,1.0,1.0,linear,True,28,5,0.35,0.06892024376045111,0.29107319712638857,0.0920530184500292,2.0685,0.12288968630442507,0.10182703538844359,0.10936513023367955,0.0,0.26
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,neural_policy,none,none,0.6,match_p0,0.6,counterfactual_advantage,well_mixed,well_mixed_resampled,0.25,1.0,1.0,linear,True,29,5,0.33399999999999996,0.06985699678629191,0.2735282063484191,0.09111642481363977,2.037,0.09763452258294701,0.09750111868977543,0.10251349163761644,0.0,0.27999999999999997
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,neural_policy,none,none,0.6,match_p0,0.6,counterfactual_advantage,well_mixed,well_mixed_resampled,0.25,1.0,1.0,linear,True,30,5,0.32399999999999995,0.06465291950097846,0.2557090520858764,0.09045583939552905,1.9875,0.09897916447414566,0.09423424064903516,0.10048914908495432,0.0,0.248
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,neural_policy,none,none,0.6,match_p0,0.6,counterfactual_advantage,well_mixed,well_mixed_resampled,0.25,1.0,1.0,linear,True,31,5,0.294,0.059413803110051795,0.2401997238397598,0.0897808818031721,1.9995,0.04244113570582192,0.08741260958183554,0.08664697000121116,0.0,0.292
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,neural_policy,none,none,0.6,match_p0,0.6,counterfactual_advantage,well_mixed,well_mixed_resampled,0.25,1.0,1.0,linear,True,32,5,0.27999999999999997,0.052915026221291794,0.22366830706596375,0.08810622625530298,1.9765000000000001,0.07896993098642038,0.08662595238280478,0.08196184734100476,0.0,0.26
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,neural_policy,none,none,0.6,match_p0,0.6,counterfactual_advantage,well_mixed,well_mixed_resampled,0.25,1.0,1.0,linear,True,33,5,0.254,0.06268971207462992,0.20642749220132828,0.08407621041238393,1.9304999999999999,0.011645814698852158,0.08727155282441522,0.08180922374334476,0.0,0.264
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,neural_policy,none,none,0.6,match_p0,0.6,counterfactual_advantage,well_mixed,well_mixed_resampled,0.25,1.0,1.0,linear,True,34,5,0.244,0.04669047011971501,0.1895047143101692,0.08014228744510256,1.9615000000000002,0.02853725635025204,0.07920181836187834,0.08066295249526065,0.0,0.22800000000000004
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,neural_policy,none,none,0.6,match_p0,0.6,counterfactual_advantage,well_mixed,well_mixed_resampled,0.25,1.0,1.0,linear,True,35,5,0.21800000000000003,0.07155417527999326,0.172165335714817,0.07628499009860282,1.9895,0.07427566896366536,0.0754882962107658,0.07277935643285813,0.0,0.26
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,neural_policy,none,none,0.6,match_p0,0.6,counterfactual_advantage,well_mixed,well_mixed_resampled,0.25,1.0,1.0,linear,True,36,5,0.22000000000000003,0.0744983221287567,0.1551486551761627,0.06878441519007203,1.9120000000000001,0.0333260408689661,0.0681877370746806,0.07334775092224391,0.0,0.21800000000000003
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,neural_policy,none,none,0.6,match_p0,0.6,counterfactual_advantage,well_mixed,well_mixed_resampled,0.25,1.0,1.0,linear,True,37,5,0.198,0.0828854631404084,0.14012619554996486,0.06467894059255695,1.9240000000000002,0.03029026246172191,0.06387755685136651,0.0673778960645634,0.0,0.29
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,neural_policy,none,none,0.6,match_p0,0.6,counterfactual_advantage,well_mixed,well_mixed_resampled,0.25,1.0,1.0,linear,True,38,5,0.176,0.068044103344816,0.12633601352572435,0.05902761076666247,1.9265,0.06335909563748529,0.05613576611038292,0.056422620312207586,0.0,0.23199999999999998
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,neural_policy,none,none,0.6,match_p0,0.6,counterfactual_advantage,well_mixed,well_mixed_resampled,0.25,1.0,1.0,linear,True,39,5,0.15,0.06204836822995428,0.11224239841103549,0.05351317899667574,1.9355,0.017624556732014605,0.053887917860527476,0.04875849403219236,0.0,0.29
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,neural_policy,none,none,0.6,match_p0,0.6,counterfactual_advantage,well_mixed,well_mixed_resampled,0.25,1.0,1.0,linear,True,40,5,0.144,0.053197744313081545,0.10018439739942546,0.048743725564692655,1.9280000000000002,0.020263884129159426,0.05138585209590381,0.052997205589946916,0.0,0.22800000000000004
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,neural_policy,none,none,0.6,match_p0,0.6,counterfactual_advantage,well_mixed,well_mixed_resampled,0.25,1.0,1.0,linear,True,41,5,0.144,0.06841052550594828,0.08756927698850626,0.04424247870791222,1.9215,0.03998437194704954,0.04256795743107792,0.040715516906561625,0.0,0.302
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,neural_policy,none,none,0.6,match_p0,0.6,counterfactual_advantage,well_mixed,well_mixed_resampled,0.25,1.0,1.0,linear,True,42,5,0.136,0.07197221686178633,0.07590120062232011,0.03842246876850584,1.932,0.022734885088779282,0.0361707307415781,0.03583540497280526,0.0,0.27
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,neural_policy,none,none,0.6,match_p0,0.6,counterfactual_advantage,well_mixed,well_mixed_resampled,0.25,1.0,1.0,linear,True,43,5,0.11400000000000002,0.06655824516917494,0.06566963754594321,0.03374768332725527,1.9454999999999998,0.019637336886655466,0.031905847752233915,0.029796425355168084,0.0,0.254
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,neural_policy,none,none,0.6,match_p0,0.6,counterfactual_advantage,well_mixed,well_mixed_resampled,0.25,1.0,1.0,linear,True,44,5,0.094,0.05029910535983717,0.057112055644392944,0.029297385255977207,1.932,0.012918010682763739,0.028723373846267303,0.02873796006182152,0.0,0.248
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,neural_policy,none,none,0.6,match_p0,0.6,counterfactual_advantage,well_mixed,well_mixed_resampled,0.25,1.0,1.0,linear,True,45,5,0.082,0.05630275304103698,0.04956773370504379,0.025769506551547968,1.932,0.043746428425644045,0.025127275339793382,0.02646041438995428,0.0,0.252
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,neural_policy,none,none,0.6,match_p0,0.6,counterfactual_advantage,well_mixed,well_mixed_resampled,0.25,1.0,1.0,linear,True,46,5,0.06999999999999999,0.05196152422706632,0.04327887874096628,0.023144450429931875,1.9485,0.014853450777512966,0.022994076347327738,0.01881679271071356,0.0,0.238
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,neural_policy,none,none,0.6,match_p0,0.6,counterfactual_advantage,well_mixed,well_mixed_resampled,0.25,1.0,1.0,linear,True,47,5,0.066,0.06024948132556828,0.03683345280587668,0.019903381075958577,1.9620000000000002,0.018907670401189205,0.02034798001142914,0.01929790361229912,0.0,0.236
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,neural_policy,none,none,0.6,match_p0,0.6,counterfactual_advantage,well_mixed,well_mixed_resampled,0.25,1.0,1.0,linear,True,48,5,0.064,0.060663003552412414,0.03165277689695354,0.017170839061252257,1.9754999999999998,0.019716744153130475,0.0166710006895009,0.01559705364420726,0.0,0.248
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,neural_policy,none,none,0.6,match_p0,0.6,counterfactual_advantage,well_mixed,well_mixed_resampled,0.25,1.0,1.0,linear,True,49,5,0.05,0.057008771254956896,0.026895364746451315,0.014446216735416899,1.9629999999999999,0.02802900283634793,0.01495313044922654,0.01546156827255142,0.0,0.238
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,neural_policy,none,none,0.6,match_p0,0.6,counterfactual_advantage,well_mixed,well_mixed_resampled,0.25,1.0,1.0,linear,True,50,5,0.048,0.04604345773288535,0.023449000902473878,0.012802671786494385,1.966,0.017818529681205425,0.0122264169445843,0.01197585293258876,0.0,0.242
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,neural_policy,none,none,0.65,match_p0,0.65,counterfactual_advantage,well_mixed,spatial,0.25,1.0,1.0,linear,True,0,5,0.64,0.03535533905932735,0.6499999761581421,0.0,2.557,0.10580642702596096,0.0,0.0,0.0,0.0
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,neural_policy,none,none,0.65,match_p0,0.65,counterfactual_advantage,well_mixed,spatial,0.25,1.0,1.0,linear,True,1,5,0.628,0.051185935568278905,0.6509230732917786,0.0019534693202597994,2.539,0.14050800688928727,0.1109527379572391,0.12116818116088239,0.0,0.21600000000000003
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,neural_policy,none,none,0.65,match_p0,0.65,counterfactual_advantage,well_mixed,spatial,0.25,1.0,1.0,linear,True,2,5,0.642,0.047644516998286396,0.6492064714431762,0.004841326095261156,2.588,0.12194260945215164,0.1077194792255759,0.11722206360455303,0.0,0.266
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,neural_policy,none,none,0.65,match_p0,0.65,counterfactual_advantage,well_mixed,spatial,0.25,1.0,1.0,linear,True,3,5,0.6639999999999999,0.05224940191045255,0.6467602849006653,0.008056874830151536,2.6260000000000003,0.144887887692519,0.10712755776196717,0.09512834738126333,0.0,0.264
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,neural_policy,none,none,0.65,match_p0,0.65,counterfactual_advantage,well_mixed,spatial,0.25,1.0,1.0,linear,True,4,5,0.658,0.024899799195977474,0.6441482663154602,0.010338164086341292,2.6079999999999997,0.06408978077665747,0.09503202363289888,0.08606934914864887,0.0,0.26
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,neural_policy,none,none,0.65,match_p0,0.65,counterfactual_advantage,well_mixed,spatial,0.25,1.0,1.0,linear,True,5,5,0.6220000000000001,0.04711687595755902,0.6396843910217285,0.012890934254427895,2.545,0.11826876172514875,0.11694753190875047,0.12570376716034823,0.0,0.26999999999999996
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,neural_policy,none,none,0.65,match_p0,0.65,counterfactual_advantage,well_mixed,spatial,0.25,1.0,1.0,linear,True,6,5,0.6140000000000001,0.061073725938409915,0.6347984552383423,0.015845782993753294,2.532,0.12352125323198428,0.1217666558139026,0.10696495164797064,0.0,0.266
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,neural_policy,none,none,0.65,match_p0,0.65,counterfactual_advantage,well_mixed,spatial,0.25,1.0,1.0,linear,True,7,5,0.638,0.06340346993658941,0.6297090172767639,0.018660412988775122,2.607,0.13845576911057197,0.10816024326346807,0.09696264600712087,0.0,0.248
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,neural_policy,none,none,0.65,match_p0,0.65,counterfactual_advantage,well_mixed,spatial,0.25,1.0,1.0,linear,True,8,5,0.614,0.0698569967862919,0.6240456223487854,0.022642043632012616,2.55,0.1403566884761821,0.1117113039605319,0.13681449410805338,0.0,0.25
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,neural_policy,none,none,0.65,match_p0,0.65,counterfactual_advantage,well_mixed,spatial,0.25,1.0,1.0,linear,True,9,5,0.61,0.04301162633521312,0.617838716506958,0.025339368692387964,2.5300000000000002,0.11062323444918808,0.12311832865700123,0.10891713170087883,0.0,0.23600000000000004
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,neural_policy,none,none,0.65,match_p0,0.65,counterfactual_advantage,well_mixed,spatial,0.25,1.0,1.0,linear,True,10,5,0.622,0.07049822692805828,0.611005437374115,0.027701128520071203,2.557,0.15606889504318272,0.11505214103497563,0.13004640740856782,0.0,0.246
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,neural_policy,none,none,0.65,match_p0,0.65,counterfactual_advantage,well_mixed,spatial,0.25,1.0,1.0,linear,True,11,5,0.602,0.07661592523751176,0.6039349436759949,0.03140523317595068,2.4899999999999998,0.19387495970341292,0.11105936612002547,0.11472496077035385,0.0,0.238
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,neural_policy,none,none,0.65,match_p0,0.65,counterfactual_advantage,well_mixed,spatial,0.25,1.0,1.0,linear,True,12,5,0.616,0.028809720581775895,0.5977677345275879,0.03342899661162248,2.539,0.08443932733033827,0.10663756374828515,0.10494881399909821,0.0,0.26
