regime,game_family,update_rule,mixer,peer_rule,initial_cooperation_probability,policy_prior_mode,policy_prior_cooperation_probability,local_update_rule,revision_rate,alpha,selection_strength,policy_temperature,payoff_transform,learning_enabled,seeds,cooperation_mean,cooperation_std,payoff_mean,payoff_std,policy_cooperation_mean,cluster_fraction_mean,fragmentation_mean
stag_hunt,stag_hunt,rd_well_mixed,none,none,0.7,default,,sampled_policy_gradient,0.1,0.0,2.0,1.0,linear,True,1,0.9999999999999284,,3.9999999999992846,,0.9999999999999284,0.0,0.0
stag_hunt,stag_hunt,rd_well_mixed,none,none,0.7,default,,sampled_policy_gradient,0.1,0.0,4.0,1.0,linear,True,1,1.0,,4.0,,1.0,0.0,0.0
stag_hunt,stag_hunt,rd_well_mixed,none,none,0.7,default,,sampled_policy_gradient,0.25,0.0,1.0,1.0,linear,True,1,0.9999889636644054,,3.999926426522439,,0.9999889636644054,0.0,0.0
stag_hunt,stag_hunt,rd_well_mixed,none,none,0.7,default,,sampled_policy_gradient,0.25,0.0,2.0,1.0,linear,True,1,0.9999999999999284,,3.9999999999992846,,0.9999999999999284,0.0,0.0
stag_hunt,stag_hunt,rd_well_mixed,none,none,0.7,default,,sampled_policy_gradient,0.25,0.0,4.0,1.0,linear,True,1,1.0,,4.0,,1.0,0.0,0.0
stag_hunt,stag_hunt,rd_well_mixed,none,none,0.7,default,,sampled_policy_gradient,1.0,0.0,1.0,1.0,linear,True,1,0.9999889636644054,,3.999926426522439,,0.9999889636644054,0.0,0.0
stag_hunt,stag_hunt,rd_well_mixed,none,none,0.7,default,,sampled_policy_gradient,1.0,0.0,2.0,1.0,linear,True,1,0.9999999999999284,,3.9999999999992846,,0.9999999999999284,0.0,0.0
stag_hunt,stag_hunt,rd_well_mixed,none,none,0.7,default,,sampled_policy_gradient,1.0,0.0,4.0,1.0,linear,True,1,1.0,,4.0,,1.0,0.0,0.0
stag_hunt,stag_hunt,rd_well_mixed,none,none,0.75,default,,sampled_policy_gradient,0.1,0.0,1.0,1.0,linear,True,1,0.9999982914865468,,3.999988609960476,,0.9999982914865468,0.0,0.0
stag_hunt,stag_hunt,rd_well_mixed,none,none,0.75,default,,sampled_policy_gradient,0.1,0.0,2.0,1.0,linear,True,1,0.9999999999999933,,3.9999999999999334,,0.9999999999999933,0.0,0.0
stag_hunt,stag_hunt,rd_well_mixed,none,none,0.75,default,,sampled_policy_gradient,0.1,0.0,4.0,1.0,linear,True,1,1.0,,4.0,,1.0,0.0,0.0
stag_hunt,stag_hunt,rd_well_mixed,none,none,0.75,default,,sampled_policy_gradient,0.25,0.0,1.0,1.0,linear,True,1,0.9999982914865468,,3.999988609960476,,0.9999982914865468,0.0,0.0
stag_hunt,stag_hunt,rd_well_mixed,none,none,0.75,default,,sampled_policy_gradient,0.25,0.0,2.0,1.0,linear,True,1,0.9999999999999933,,3.9999999999999334,,0.9999999999999933,0.0,0.0
stag_hunt,stag_hunt,rd_well_mixed,none,none,0.75,default,,sampled_policy_gradient,0.25,0.0,4.0,1.0,linear,True,1,1.0,,4.0,,1.0,0.0,0.0
stag_hunt,stag_hunt,rd_well_mixed,none,none,0.75,default,,sampled_policy_gradient,1.0,0.0,1.0,1.0,linear,True,1,0.9999982914865468,,3.999988609960476,,0.9999982914865468,0.0,0.0
stag_hunt,stag_hunt,rd_well_mixed,none,none,0.75,default,,sampled_policy_gradient,1.0,0.0,2.0,1.0,linear,True,1,0.9999999999999933,,3.9999999999999334,,0.9999999999999933,0.0,0.0
stag_hunt,stag_hunt,rd_well_mixed,none,none,0.75,default,,sampled_policy_gradient,1.0,0.0,4.0,1.0,linear,True,1,1.0,,4.0,,1.0,0.0,0.0
