toy,scenario,training_backend,device,agent_count,epochs,seed,repeat_index,warmup_runs,repeats,run_id,epoch,policy_rule,coordination_mixer,stage,seconds
toy5,neural_none,loop,cpu,1024,3,4,2,1,3,toy5_gpu_core_neural_none_loop_1024_cpu_repeat02,2,neural_policy,none,local_training,1.890425506979227
toy5,neural_none,loop,cpu,1024,3,4,2,1,3,toy5_gpu_core_neural_none_loop_1024_cpu_repeat02,2,neural_policy,none,cache_refresh,0.2511465249117464
toy5,neural_none,loop,cpu,1024,3,4,2,1,3,toy5_gpu_core_neural_none_loop_1024_cpu_repeat02,2,neural_policy,none,post_local_readout,0.02485284104477614
toy5,neural_none,loop,cpu,1024,3,4,2,1,3,toy5_gpu_core_neural_none_loop_1024_cpu_repeat02,2,neural_policy,none,local_step,2.1942569829989225
toy5,neural_none,loop,cpu,1024,3,4,2,1,3,toy5_gpu_core_neural_none_loop_1024_cpu_repeat02,2,neural_policy,none,select_peers,0.012250277097336948
toy5,neural_none,loop,cpu,1024,3,4,2,1,3,toy5_gpu_core_neural_none_loop_1024_cpu_repeat02,2,neural_policy,none,social_step,0.000702691962942481
toy5,neural_none,loop,cpu,1024,3,4,2,1,3,toy5_gpu_core_neural_none_loop_1024_cpu_repeat02,2,neural_policy,none,sample_actions,1.5618978068232536e-05
toy5,neural_none,loop,cpu,1024,3,4,2,1,3,toy5_gpu_core_neural_none_loop_1024_cpu_repeat02,2,neural_policy,none,commit_actions,0.0011974310036748648
toy5,neural_none,loop,cpu,1024,3,4,2,1,3,toy5_gpu_core_neural_none_loop_1024_cpu_repeat02,2,neural_policy,none,post_step_state_policy,0.0003244649851694703
toy5,neural_none,loop,cpu,1024,3,4,2,1,3,toy5_gpu_core_neural_none_loop_1024_cpu_repeat02,2,neural_policy,none,update_reputation_ema,0.0006804999429732561
toy5,neural_none,loop,cpu,1024,3,4,2,1,3,toy5_gpu_core_neural_none_loop_1024_cpu_repeat02,2,neural_policy,none,finalize_hook_step,2.916506491601467e-05
toy5,neural_none,loop,cpu,1024,3,4,2,1,3,toy5_gpu_core_neural_none_loop_1024_cpu_repeat02,2,neural_policy,none,hooked_step_total,2.2329299569828436
toy5,neural_none,loop,cpu,1024,3,4,2,1,3,toy5_gpu_core_neural_none_loop_1024_cpu_repeat02,2,neural_policy,none,aggregate_row,0.04083991306833923
toy5,neural_none,loop,cpu,1024,3,4,2,1,3,toy5_gpu_core_neural_none_loop_1024_cpu_repeat02,2,neural_policy,none,write_aggregate,0.0007324089528992772
toy5,neural_none,loop,cpu,1024,3,4,2,1,3,toy5_gpu_core_neural_none_loop_1024_cpu_repeat02,3,neural_policy,none,sample_revision_mask,0.00027502095326781273
toy5,neural_none,loop,cpu,1024,3,4,2,1,3,toy5_gpu_core_neural_none_loop_1024_cpu_repeat02,3,neural_policy,none,build_step_context,0.0050370399840176105
toy5,neural_none,loop,cpu,1024,3,4,2,1,3,toy5_gpu_core_neural_none_loop_1024_cpu_repeat02,3,neural_policy,none,build_observations,0.00897514692042023
toy5,neural_none,loop,cpu,1024,3,4,2,1,3,toy5_gpu_core_neural_none_loop_1024_cpu_repeat02,3,neural_policy,none,policy_readout,0.018270461005158722
toy5,neural_none,loop,cpu,1024,3,4,2,1,3,toy5_gpu_core_neural_none_loop_1024_cpu_repeat02,3,neural_policy,none,decision_selection,0.0014707690570503473
toy5,neural_none,loop,cpu,1024,3,4,2,1,3,toy5_gpu_core_neural_none_loop_1024_cpu_repeat02,3,neural_policy,none,local_training,1.1824387339875102
toy5,neural_none,loop,cpu,1024,3,4,2,1,3,toy5_gpu_core_neural_none_loop_1024_cpu_repeat02,3,neural_policy,none,cache_refresh,0.17686928692273796
toy5,neural_none,loop,cpu,1024,3,4,2,1,3,toy5_gpu_core_neural_none_loop_1024_cpu_repeat02,3,neural_policy,none,post_local_readout,0.011651571025140584
toy5,neural_none,loop,cpu,1024,3,4,2,1,3,toy5_gpu_core_neural_none_loop_1024_cpu_repeat02,3,neural_policy,none,local_step,1.4087794680381194
toy5,neural_none,loop,cpu,1024,3,4,2,1,3,toy5_gpu_core_neural_none_loop_1024_cpu_repeat02,3,neural_policy,none,select_peers,0.002821229980327189
toy5,neural_none,loop,cpu,1024,3,4,2,1,3,toy5_gpu_core_neural_none_loop_1024_cpu_repeat02,3,neural_policy,none,social_step,9.127298835664988e-05
toy5,neural_none,loop,cpu,1024,3,4,2,1,3,toy5_gpu_core_neural_none_loop_1024_cpu_repeat02,3,neural_policy,none,sample_actions,1.1720694601535797e-06
toy5,neural_none,loop,cpu,1024,3,4,2,1,3,toy5_gpu_core_neural_none_loop_1024_cpu_repeat02,3,neural_policy,none,commit_actions,7.551303133368492e-05
toy5,neural_none,loop,cpu,1024,3,4,2,1,3,toy5_gpu_core_neural_none_loop_1024_cpu_repeat02,3,neural_policy,none,post_step_state_policy,2.813397441059351e-05
toy5,neural_none,loop,cpu,1024,3,4,2,1,3,toy5_gpu_core_neural_none_loop_1024_cpu_repeat02,3,neural_policy,none,update_reputation_ema,3.865291364490986e-05
toy5,neural_none,loop,cpu,1024,3,4,2,1,3,toy5_gpu_core_neural_none_loop_1024_cpu_repeat02,3,neural_policy,none,finalize_hook_step,4.437984898686409e-06
toy5,neural_none,loop,cpu,1024,3,4,2,1,3,toy5_gpu_core_neural_none_loop_1024_cpu_repeat02,3,neural_policy,none,hooked_step_total,1.4200382949784398
toy5,neural_none,loop,cpu,1024,3,4,2,1,3,toy5_gpu_core_neural_none_loop_1024_cpu_repeat02,3,neural_policy,none,aggregate_row,0.031779643963091075
toy5,neural_none,loop,cpu,1024,3,4,2,1,3,toy5_gpu_core_neural_none_loop_1024_cpu_repeat02,3,neural_policy,none,write_aggregate,0.0003797300159931183
toy5,neural_none,loop,cuda,1024,3,4,0,1,3,toy5_gpu_core_neural_none_loop_1024_cuda_repeat00,0,neural_policy,none,make_run_dir,0.005879899952560663
toy5,neural_none,loop,cuda,1024,3,4,0,1,3,toy5_gpu_core_neural_none_loop_1024_cuda_repeat00,0,neural_policy,none,write_metadata,0.02946717105805874
toy5,neural_none,loop,cuda,1024,3,4,0,1,3,toy5_gpu_core_neural_none_loop_1024_cuda_repeat00,0,neural_policy,none,initial_state,1.9857511470327154
toy5,neural_none,loop,cuda,1024,3,4,0,1,3,toy5_gpu_core_neural_none_loop_1024_cuda_repeat00,0,neural_policy,none,writer_setup,0.010232415050268173
toy5,neural_none,loop,cuda,1024,3,4,0,1,3,toy5_gpu_core_neural_none_loop_1024_cuda_repeat00,0,neural_policy,none,initial_step_result,0.023677683086134493
toy5,neural_none,loop,cuda,1024,3,4,0,1,3,toy5_gpu_core_neural_none_loop_1024_cuda_repeat00,0,neural_policy,none,initial_aggregate_row,0.03194364800583571
toy5,neural_none,loop,cuda,1024,3,4,0,1,3,toy5_gpu_core_neural_none_loop_1024_cuda_repeat00,0,neural_policy,none,write_initial_aggregate,0.0010127710411325097
toy5,neural_none,loop,cuda,1024,3,4,0,1,3,toy5_gpu_core_neural_none_loop_1024_cuda_repeat00,1,neural_policy,none,sample_revision_mask,0.0005245250649750233
toy5,neural_none,loop,cuda,1024,3,4,0,1,3,toy5_gpu_core_neural_none_loop_1024_cuda_repeat00,1,neural_policy,none,build_step_context,0.008358631050214171
toy5,neural_none,loop,cuda,1024,3,4,0,1,3,toy5_gpu_core_neural_none_loop_1024_cuda_repeat00,1,neural_policy,none,build_observations,0.015025935019366443
toy5,neural_none,loop,cuda,1024,3,4,0,1,3,toy5_gpu_core_neural_none_loop_1024_cuda_repeat00,1,neural_policy,none,policy_readout,0.01617924205493182
toy5,neural_none,loop,cuda,1024,3,4,0,1,3,toy5_gpu_core_neural_none_loop_1024_cuda_repeat00,1,neural_policy,none,decision_selection,0.006399836973287165
toy5,neural_none,loop,cuda,1024,3,4,0,1,3,toy5_gpu_core_neural_none_loop_1024_cuda_repeat00,1,neural_policy,none,local_training,53.377844279049896
toy5,neural_none,loop,cuda,1024,3,4,0,1,3,toy5_gpu_core_neural_none_loop_1024_cuda_repeat00,1,neural_policy,none,cache_refresh,0.023968487977981567
toy5,neural_none,loop,cuda,1024,3,4,0,1,3,toy5_gpu_core_neural_none_loop_1024_cuda_repeat00,1,neural_policy,none,post_local_readout,0.001996115897782147
toy5,neural_none,loop,cuda,1024,3,4,0,1,3,toy5_gpu_core_neural_none_loop_1024_cuda_repeat00,1,neural_policy,none,local_step,53.45153457100969
toy5,neural_none,loop,cuda,1024,3,4,0,1,3,toy5_gpu_core_neural_none_loop_1024_cuda_repeat00,1,neural_policy,none,select_peers,0.0019514620071277022
toy5,neural_none,loop,cuda,1024,3,4,0,1,3,toy5_gpu_core_neural_none_loop_1024_cuda_repeat00,1,neural_policy,none,social_step,0.0002753320150077343
toy5,neural_none,loop,cuda,1024,3,4,0,1,3,toy5_gpu_core_neural_none_loop_1024_cuda_repeat00,1,neural_policy,none,sample_actions,9.187962859869003e-06
toy5,neural_none,loop,cuda,1024,3,4,0,1,3,toy5_gpu_core_neural_none_loop_1024_cuda_repeat00,1,neural_policy,none,commit_actions,0.00012604903895407915
toy5,neural_none,loop,cuda,1024,3,4,0,1,3,toy5_gpu_core_neural_none_loop_1024_cuda_repeat00,1,neural_policy,none,post_step_state_policy,4.552595783025026e-05
toy5,neural_none,loop,cuda,1024,3,4,0,1,3,toy5_gpu_core_neural_none_loop_1024_cuda_repeat00,1,neural_policy,none,update_reputation_ema,5.889195017516613e-05
toy5,neural_none,loop,cuda,1024,3,4,0,1,3,toy5_gpu_core_neural_none_loop_1024_cuda_repeat00,1,neural_policy,none,finalize_hook_step,1.0870979167521e-05
toy5,neural_none,loop,cuda,1024,3,4,0,1,3,toy5_gpu_core_neural_none_loop_1024_cuda_repeat00,1,neural_policy,none,hooked_step_total,53.464755543041974
toy5,neural_none,loop,cuda,1024,3,4,0,1,3,toy5_gpu_core_neural_none_loop_1024_cuda_repeat00,1,neural_policy,none,aggregate_row,0.009328742977231741
toy5,neural_none,loop,cuda,1024,3,4,0,1,3,toy5_gpu_core_neural_none_loop_1024_cuda_repeat00,1,neural_policy,none,write_aggregate,0.00019422895275056362
toy5,neural_none,loop,cuda,1024,3,4,0,1,3,toy5_gpu_core_neural_none_loop_1024_cuda_repeat00,2,neural_policy,none,sample_revision_mask,4.718999844044447e-05
toy5,neural_none,loop,cuda,1024,3,4,0,1,3,toy5_gpu_core_neural_none_loop_1024_cuda_repeat00,2,neural_policy,none,build_step_context,0.0030312190065160394
toy5,neural_none,loop,cuda,1024,3,4,0,1,3,toy5_gpu_core_neural_none_loop_1024_cuda_repeat00,2,neural_policy,none,build_observations,0.025066380039788783
toy5,neural_none,loop,cuda,1024,3,4,0,1,3,toy5_gpu_core_neural_none_loop_1024_cuda_repeat00,2,neural_policy,none,policy_readout,0.015835994039662182
toy5,neural_none,loop,cuda,1024,3,4,0,1,3,toy5_gpu_core_neural_none_loop_1024_cuda_repeat00,2,neural_policy,none,decision_selection,0.005744635011069477
toy5,neural_none,loop,cuda,1024,3,4,0,1,3,toy5_gpu_core_neural_none_loop_1024_cuda_repeat00,2,neural_policy,none,local_training,25.975308381952345
toy5,neural_none,loop,cuda,1024,3,4,0,1,3,toy5_gpu_core_neural_none_loop_1024_cuda_repeat00,2,neural_policy,none,cache_refresh,0.8817656469764188
toy5,neural_none,loop,cuda,1024,3,4,0,1,3,toy5_gpu_core_neural_none_loop_1024_cuda_repeat00,2,neural_policy,none,post_local_readout,0.026591194909997284
toy5,neural_none,loop,cuda,1024,3,4,0,1,3,toy5_gpu_core_neural_none_loop_1024_cuda_repeat00,2,neural_policy,none,local_step,26.949895236059092
toy5,neural_none,loop,cuda,1024,3,4,0,1,3,toy5_gpu_core_neural_none_loop_1024_cuda_repeat00,2,neural_policy,none,select_peers,0.019558154977858067
toy5,neural_none,loop,cuda,1024,3,4,0,1,3,toy5_gpu_core_neural_none_loop_1024_cuda_repeat00,2,neural_policy,none,social_step,0.004939257982186973
toy5,neural_none,loop,cuda,1024,3,4,0,1,3,toy5_gpu_core_neural_none_loop_1024_cuda_repeat00,2,neural_policy,none,sample_actions,0.00028548098634928465
toy5,neural_none,loop,cuda,1024,3,4,0,1,3,toy5_gpu_core_neural_none_loop_1024_cuda_repeat00,2,neural_policy,none,commit_actions,0.002014952013269067
toy5,neural_none,loop,cuda,1024,3,4,0,1,3,toy5_gpu_core_neural_none_loop_1024_cuda_repeat00,2,neural_policy,none,post_step_state_policy,0.0008148950291797519
toy5,neural_none,loop,cuda,1024,3,4,0,1,3,toy5_gpu_core_neural_none_loop_1024_cuda_repeat00,2,neural_policy,none,update_reputation_ema,0.0009297940414398909
toy5,neural_none,loop,cuda,1024,3,4,0,1,3,toy5_gpu_core_neural_none_loop_1024_cuda_repeat00,2,neural_policy,none,finalize_hook_step,0.00020012003369629383
toy5,neural_none,loop,cuda,1024,3,4,0,1,3,toy5_gpu_core_neural_none_loop_1024_cuda_repeat00,2,neural_policy,none,hooked_step_total,27.02746680297423
toy5,neural_none,loop,cuda,1024,3,4,0,1,3,toy5_gpu_core_neural_none_loop_1024_cuda_repeat00,2,neural_policy,none,aggregate_row,0.24752480001188815
toy5,neural_none,loop,cuda,1024,3,4,0,1,3,toy5_gpu_core_neural_none_loop_1024_cuda_repeat00,2,neural_policy,none,write_aggregate,0.0022327640326693654
toy5,neural_none,loop,cuda,1024,3,4,0,1,3,toy5_gpu_core_neural_none_loop_1024_cuda_repeat00,3,neural_policy,none,sample_revision_mask,0.006882995017804205
toy5,neural_none,loop,cuda,1024,3,4,0,1,3,toy5_gpu_core_neural_none_loop_1024_cuda_repeat00,3,neural_policy,none,build_step_context,0.04508034198079258
toy5,neural_none,loop,cuda,1024,3,4,0,1,3,toy5_gpu_core_neural_none_loop_1024_cuda_repeat00,3,neural_policy,none,build_observations,0.049586970009841025
toy5,neural_none,loop,cuda,1024,3,4,0,1,3,toy5_gpu_core_neural_none_loop_1024_cuda_repeat00,3,neural_policy,none,policy_readout,0.028533237986266613
toy5,neural_none,loop,cuda,1024,3,4,0,1,3,toy5_gpu_core_neural_none_loop_1024_cuda_repeat00,3,neural_policy,none,decision_selection,0.025445701903663576
toy5,neural_none,loop,cuda,1024,3,4,0,1,3,toy5_gpu_core_neural_none_loop_1024_cuda_repeat00,3,neural_policy,none,local_training,14.162452460965142
toy5,neural_none,loop,cuda,1024,3,4,0,1,3,toy5_gpu_core_neural_none_loop_1024_cuda_repeat00,3,neural_policy,none,cache_refresh,0.8380075299646705
toy5,neural_none,loop,cuda,1024,3,4,0,1,3,toy5_gpu_core_neural_none_loop_1024_cuda_repeat00,3,neural_policy,none,post_local_readout,0.02210712095256895
toy5,neural_none,loop,cuda,1024,3,4,0,1,3,toy5_gpu_core_neural_none_loop_1024_cuda_repeat00,3,neural_policy,none,local_step,15.17829993495252
toy5,neural_none,loop,cuda,1024,3,4,0,1,3,toy5_gpu_core_neural_none_loop_1024_cuda_repeat00,3,neural_policy,none,select_peers,0.049757053959183395
toy5,neural_none,loop,cuda,1024,3,4,0,1,3,toy5_gpu_core_neural_none_loop_1024_cuda_repeat00,3,neural_policy,none,social_step,0.010001880931667984
toy5,neural_none,loop,cuda,1024,3,4,0,1,3,toy5_gpu_core_neural_none_loop_1024_cuda_repeat00,3,neural_policy,none,sample_actions,0.00022041797637939453
toy5,neural_none,loop,cuda,1024,3,4,0,1,3,toy5_gpu_core_neural_none_loop_1024_cuda_repeat00,3,neural_policy,none,commit_actions,0.0011973909568041563
toy5,neural_none,loop,cuda,1024,3,4,0,1,3,toy5_gpu_core_neural_none_loop_1024_cuda_repeat00,3,neural_policy,none,post_step_state_policy,0.00037155498284846544
toy5,neural_none,loop,cuda,1024,3,4,0,1,3,toy5_gpu_core_neural_none_loop_1024_cuda_repeat00,3,neural_policy,none,update_reputation_ema,0.0006721650715917349
toy5,neural_none,loop,cuda,1024,3,4,0,1,3,toy5_gpu_core_neural_none_loop_1024_cuda_repeat00,3,neural_policy,none,finalize_hook_step,5.077605601400137e-05
toy5,neural_none,loop,cuda,1024,3,4,0,1,3,toy5_gpu_core_neural_none_loop_1024_cuda_repeat00,3,neural_policy,none,hooked_step_total,15.373363138991408
toy5,neural_none,loop,cuda,1024,3,4,0,1,3,toy5_gpu_core_neural_none_loop_1024_cuda_repeat00,3,neural_policy,none,aggregate_row,0.20522461005020887
toy5,neural_none,loop,cuda,1024,3,4,0,1,3,toy5_gpu_core_neural_none_loop_1024_cuda_repeat00,3,neural_policy,none,write_aggregate,0.0007042960496619344
toy5,neural_none,loop,cuda,1024,3,4,1,1,3,toy5_gpu_core_neural_none_loop_1024_cuda_repeat01,0,neural_policy,none,make_run_dir,0.009222432039678097
toy5,neural_none,loop,cuda,1024,3,4,1,1,3,toy5_gpu_core_neural_none_loop_1024_cuda_repeat01,0,neural_policy,none,write_metadata,0.019081973005086184
toy5,neural_none,loop,cuda,1024,3,4,1,1,3,toy5_gpu_core_neural_none_loop_1024_cuda_repeat01,0,neural_policy,none,initial_state,9.09434923704248
toy5,neural_none,loop,cuda,1024,3,4,1,1,3,toy5_gpu_core_neural_none_loop_1024_cuda_repeat01,0,neural_policy,none,writer_setup,0.015209527919068933
toy5,neural_none,loop,cuda,1024,3,4,1,1,3,toy5_gpu_core_neural_none_loop_1024_cuda_repeat01,0,neural_policy,none,initial_step_result,0.05649402493145317
toy5,neural_none,loop,cuda,1024,3,4,1,1,3,toy5_gpu_core_neural_none_loop_1024_cuda_repeat01,0,neural_policy,none,initial_aggregate_row,0.12949134106747806
toy5,neural_none,loop,cuda,1024,3,4,1,1,3,toy5_gpu_core_neural_none_loop_1024_cuda_repeat01,0,neural_policy,none,write_initial_aggregate,0.011093241046182811
toy5,neural_none,loop,cuda,1024,3,4,1,1,3,toy5_gpu_core_neural_none_loop_1024_cuda_repeat01,1,neural_policy,none,sample_revision_mask,0.003973687067627907
toy5,neural_none,loop,cuda,1024,3,4,1,1,3,toy5_gpu_core_neural_none_loop_1024_cuda_repeat01,1,neural_policy,none,build_step_context,0.023888369905762374
toy5,neural_none,loop,cuda,1024,3,4,1,1,3,toy5_gpu_core_neural_none_loop_1024_cuda_repeat01,1,neural_policy,none,build_observations,0.016041305963881314
toy5,neural_none,loop,cuda,1024,3,4,1,1,3,toy5_gpu_core_neural_none_loop_1024_cuda_repeat01,1,neural_policy,none,policy_readout,0.012718333047814667
toy5,neural_none,loop,cuda,1024,3,4,1,1,3,toy5_gpu_core_neural_none_loop_1024_cuda_repeat01,1,neural_policy,none,decision_selection,0.005297517986036837
toy5,neural_none,loop,cuda,1024,3,4,1,1,3,toy5_gpu_core_neural_none_loop_1024_cuda_repeat01,1,neural_policy,none,local_training,8.73662224097643
toy5,neural_none,loop,cuda,1024,3,4,1,1,3,toy5_gpu_core_neural_none_loop_1024_cuda_repeat01,1,neural_policy,none,cache_refresh,0.025537337991409004
toy5,neural_none,loop,cuda,1024,3,4,1,1,3,toy5_gpu_core_neural_none_loop_1024_cuda_repeat01,1,neural_policy,none,post_local_readout,0.0008116100216284394
toy5,neural_none,loop,cuda,1024,3,4,1,1,3,toy5_gpu_core_neural_none_loop_1024_cuda_repeat01,1,neural_policy,none,local_step,8.806942008901387
toy5,neural_none,loop,cuda,1024,3,4,1,1,3,toy5_gpu_core_neural_none_loop_1024_cuda_repeat01,1,neural_policy,none,select_peers,0.0015792159829288721
toy5,neural_none,loop,cuda,1024,3,4,1,1,3,toy5_gpu_core_neural_none_loop_1024_cuda_repeat01,1,neural_policy,none,social_step,0.00014299096073955297
toy5,neural_none,loop,cuda,1024,3,4,1,1,3,toy5_gpu_core_neural_none_loop_1024_cuda_repeat01,1,neural_policy,none,sample_actions,6.753019988536835e-06
toy5,neural_none,loop,cuda,1024,3,4,1,1,3,toy5_gpu_core_neural_none_loop_1024_cuda_repeat01,1,neural_policy,none,commit_actions,8.104403968900442e-05
toy5,neural_none,loop,cuda,1024,3,4,1,1,3,toy5_gpu_core_neural_none_loop_1024_cuda_repeat01,1,neural_policy,none,post_step_state_policy,2.555898390710354e-05
toy5,neural_none,loop,cuda,1024,3,4,1,1,3,toy5_gpu_core_neural_none_loop_1024_cuda_repeat01,1,neural_policy,none,update_reputation_ema,5.2890973165631294e-05
toy5,neural_none,loop,cuda,1024,3,4,1,1,3,toy5_gpu_core_neural_none_loop_1024_cuda_repeat01,1,neural_policy,none,finalize_hook_step,9.507988579571247e-06
toy5,neural_none,loop,cuda,1024,3,4,1,1,3,toy5_gpu_core_neural_none_loop_1024_cuda_repeat01,1,neural_policy,none,hooked_step_total,8.835336987976916
toy5,neural_none,loop,cuda,1024,3,4,1,1,3,toy5_gpu_core_neural_none_loop_1024_cuda_repeat01,1,neural_policy,none,aggregate_row,0.00807580805849284
toy5,neural_none,loop,cuda,1024,3,4,1,1,3,toy5_gpu_core_neural_none_loop_1024_cuda_repeat01,1,neural_policy,none,write_aggregate,9.825697634369135e-05
toy5,neural_none,loop,cuda,1024,3,4,1,1,3,toy5_gpu_core_neural_none_loop_1024_cuda_repeat01,2,neural_policy,none,sample_revision_mask,2.53280159085989e-05
toy5,neural_none,loop,cuda,1024,3,4,1,1,3,toy5_gpu_core_neural_none_loop_1024_cuda_repeat01,2,neural_policy,none,build_step_context,0.002926470944657922
toy5,neural_none,loop,cuda,1024,3,4,1,1,3,toy5_gpu_core_neural_none_loop_1024_cuda_repeat01,2,neural_policy,none,build_observations,0.00503120303619653
toy5,neural_none,loop,cuda,1024,3,4,1,1,3,toy5_gpu_core_neural_none_loop_1024_cuda_repeat01,2,neural_policy,none,policy_readout,0.0008399829966947436
toy5,neural_none,loop,cuda,1024,3,4,1,1,3,toy5_gpu_core_neural_none_loop_1024_cuda_repeat01,2,neural_policy,none,decision_selection,0.0007454439764842391
toy5,neural_none,loop,cuda,1024,3,4,1,1,3,toy5_gpu_core_neural_none_loop_1024_cuda_repeat01,2,neural_policy,none,local_training,1.216070725931786
toy5,neural_none,loop,cuda,1024,3,4,1,1,3,toy5_gpu_core_neural_none_loop_1024_cuda_repeat01,2,neural_policy,none,cache_refresh,0.031022061011753976
toy5,neural_none,loop,cuda,1024,3,4,1,1,3,toy5_gpu_core_neural_none_loop_1024_cuda_repeat01,2,neural_policy,none,post_local_readout,0.0014339599292725325
toy5,neural_none,loop,cuda,1024,3,4,1,1,3,toy5_gpu_core_neural_none_loop_1024_cuda_repeat01,2,neural_policy,none,local_step,1.2565672689815983
toy5,neural_none,loop,cuda,1024,3,4,1,1,3,toy5_gpu_core_neural_none_loop_1024_cuda_repeat01,2,neural_policy,none,select_peers,0.0013670630287379026
toy5,neural_none,loop,cuda,1024,3,4,1,1,3,toy5_gpu_core_neural_none_loop_1024_cuda_repeat01,2,neural_policy,none,social_step,0.00015227904077619314
toy5,neural_none,loop,cuda,1024,3,4,1,1,3,toy5_gpu_core_neural_none_loop_1024_cuda_repeat01,2,neural_policy,none,sample_actions,6.602960638701916e-06
toy5,neural_none,loop,cuda,1024,3,4,1,1,3,toy5_gpu_core_neural_none_loop_1024_cuda_repeat01,2,neural_policy,none,commit_actions,6.167707033455372e-05
toy5,neural_none,loop,cuda,1024,3,4,1,1,3,toy5_gpu_core_neural_none_loop_1024_cuda_repeat01,2,neural_policy,none,post_step_state_policy,3.2090931199491024e-05
toy5,neural_none,loop,cuda,1024,3,4,1,1,3,toy5_gpu_core_neural_none_loop_1024_cuda_repeat01,2,neural_policy,none,update_reputation_ema,4.4955057092010975e-05
toy5,neural_none,loop,cuda,1024,3,4,1,1,3,toy5_gpu_core_neural_none_loop_1024_cuda_repeat01,2,neural_policy,none,finalize_hook_step,1.0350020602345467e-05
toy5,neural_none,loop,cuda,1024,3,4,1,1,3,toy5_gpu_core_neural_none_loop_1024_cuda_repeat01,2,neural_policy,none,hooked_step_total,1.262524668010883
toy5,neural_none,loop,cuda,1024,3,4,1,1,3,toy5_gpu_core_neural_none_loop_1024_cuda_repeat01,2,neural_policy,none,aggregate_row,0.011093180975876749
toy5,neural_none,loop,cuda,1024,3,4,1,1,3,toy5_gpu_core_neural_none_loop_1024_cuda_repeat01,2,neural_policy,none,write_aggregate,7.897894829511642e-05
toy5,neural_none,loop,cuda,1024,3,4,1,1,3,toy5_gpu_core_neural_none_loop_1024_cuda_repeat01,3,neural_policy,none,sample_revision_mask,2.2271997295320034e-05
toy5,neural_none,loop,cuda,1024,3,4,1,1,3,toy5_gpu_core_neural_none_loop_1024_cuda_repeat01,3,neural_policy,none,build_step_context,0.0026961039984598756
toy5,neural_none,loop,cuda,1024,3,4,1,1,3,toy5_gpu_core_neural_none_loop_1024_cuda_repeat01,3,neural_policy,none,build_observations,0.004018401959910989
toy5,neural_none,loop,cuda,1024,3,4,1,1,3,toy5_gpu_core_neural_none_loop_1024_cuda_repeat01,3,neural_policy,none,policy_readout,0.0004812730476260185
toy5,neural_none,loop,cuda,1024,3,4,1,1,3,toy5_gpu_core_neural_none_loop_1024_cuda_repeat01,3,neural_policy,none,decision_selection,0.0005165500333532691
toy5,neural_none,loop,cuda,1024,3,4,1,1,3,toy5_gpu_core_neural_none_loop_1024_cuda_repeat01,3,neural_policy,none,local_training,0.9836749900132418
toy5,neural_none,loop,cuda,1024,3,4,1,1,3,toy5_gpu_core_neural_none_loop_1024_cuda_repeat01,3,neural_policy,none,cache_refresh,0.016054061008617282
toy5,neural_none,loop,cuda,1024,3,4,1,1,3,toy5_gpu_core_neural_none_loop_1024_cuda_repeat01,3,neural_policy,none,post_local_readout,0.00031757308170199394
toy5,neural_none,loop,cuda,1024,3,4,1,1,3,toy5_gpu_core_neural_none_loop_1024_cuda_repeat01,3,neural_policy,none,local_step,1.0057926119770855
toy5,neural_none,loop,cuda,1024,3,4,1,1,3,toy5_gpu_core_neural_none_loop_1024_cuda_repeat01,3,neural_policy,none,select_peers,0.0008393219904974103
toy5,neural_none,loop,cuda,1024,3,4,1,1,3,toy5_gpu_core_neural_none_loop_1024_cuda_repeat01,3,neural_policy,none,social_step,9.254598990082741e-05
toy5,neural_none,loop,cuda,1024,3,4,1,1,3,toy5_gpu_core_neural_none_loop_1024_cuda_repeat01,3,neural_policy,none,sample_actions,7.323920726776123e-06
toy5,neural_none,loop,cuda,1024,3,4,1,1,3,toy5_gpu_core_neural_none_loop_1024_cuda_repeat01,3,neural_policy,none,commit_actions,4.1899969801306725e-05
toy5,neural_none,loop,cuda,1024,3,4,1,1,3,toy5_gpu_core_neural_none_loop_1024_cuda_repeat01,3,neural_policy,none,post_step_state_policy,1.636205706745386e-05
toy5,neural_none,loop,cuda,1024,3,4,1,1,3,toy5_gpu_core_neural_none_loop_1024_cuda_repeat01,3,neural_policy,none,update_reputation_ema,3.187009133398533e-05
toy5,neural_none,loop,cuda,1024,3,4,1,1,3,toy5_gpu_core_neural_none_loop_1024_cuda_repeat01,3,neural_policy,none,finalize_hook_step,8.816947229206562e-06
toy5,neural_none,loop,cuda,1024,3,4,1,1,3,toy5_gpu_core_neural_none_loop_1024_cuda_repeat01,3,neural_policy,none,hooked_step_total,1.010339606902562
toy5,neural_none,loop,cuda,1024,3,4,1,1,3,toy5_gpu_core_neural_none_loop_1024_cuda_repeat01,3,neural_policy,none,aggregate_row,0.01028584991581738
toy5,neural_none,loop,cuda,1024,3,4,1,1,3,toy5_gpu_core_neural_none_loop_1024_cuda_repeat01,3,neural_policy,none,write_aggregate,5.254894495010376e-05
toy5,neural_none,loop,cuda,1024,3,4,2,1,3,toy5_gpu_core_neural_none_loop_1024_cuda_repeat02,0,neural_policy,none,make_run_dir,0.00020461902022361755
toy5,neural_none,loop,cuda,1024,3,4,2,1,3,toy5_gpu_core_neural_none_loop_1024_cuda_repeat02,0,neural_policy,none,write_metadata,0.002107698004692793
