label,regime,game_family,purpose,payoff_T,payoff_R,payoff_P,payoff_S,update_rule,mixer,peer_rule,seed,alpha,selection_strength,policy_temperature,payoff_transform,exploration_epsilon,run_dir,final_cooperation_rate,final_mean_payoff,final_mean_policy_cooperation,final_cooperation_components,final_largest_cooperation_cluster_fraction,final_fragmentation_components
toy2_regime_sweep_seeds01_05,mild_pd,prisoner_dilemma,spatial cooperation survival,3.5,3.0,1.0,0.0,neural_policy,output_average,none,2,0.25,1.0,1.0,linear,0.0,experiments/runs/20260429_212230_962111_toy2_regime_sweep_seeds01_05_mild_pd_neural_policy_output_average_a0p25_seed02,0.1,1.165,0.10115145891904831,4,0.07,1
toy2_regime_sweep_seeds01_05,mild_pd,prisoner_dilemma,spatial cooperation survival,3.5,3.0,1.0,0.0,neural_policy,output_average,none,3,0.25,1.0,1.0,linear,0.0,experiments/runs/20260429_212236_358941_toy2_regime_sweep_seeds01_05_mild_pd_neural_policy_output_average_a0p25_seed03,0.13,1.2025,0.07250916212797165,10,0.04,1
toy2_regime_sweep_seeds01_05,mild_pd,prisoner_dilemma,spatial cooperation survival,3.5,3.0,1.0,0.0,neural_policy,output_average,none,4,0.25,1.0,1.0,linear,0.0,experiments/runs/20260429_212241_739542_toy2_regime_sweep_seeds01_05_mild_pd_neural_policy_output_average_a0p25_seed04,0.11,1.1725,0.10311317443847656,8,0.03,1
toy2_regime_sweep_seeds01_05,mild_pd,prisoner_dilemma,spatial cooperation survival,3.5,3.0,1.0,0.0,neural_policy,output_average,none,5,0.25,1.0,1.0,linear,0.0,experiments/runs/20260429_212247_093620_toy2_regime_sweep_seeds01_05_mild_pd_neural_policy_output_average_a0p25_seed05,0.09,1.1375,0.08531543612480164,8,0.02,1
toy2_regime_sweep_seeds01_05,mild_pd,prisoner_dilemma,spatial cooperation survival,3.5,3.0,1.0,0.0,fermi_imitation,none,none,1,0.25,1.0,1.0,linear,0.0,experiments/runs/20260429_212252_625036_toy2_regime_sweep_seeds01_05_mild_pd_fermi_imitation_none_a0p25_seed01,0.0,1.0,0.0,0,0.0,100
toy2_regime_sweep_seeds01_05,mild_pd,prisoner_dilemma,spatial cooperation survival,3.5,3.0,1.0,0.0,fermi_imitation,none,none,2,0.25,1.0,1.0,linear,0.0,experiments/runs/20260429_212252_891125_toy2_regime_sweep_seeds01_05_mild_pd_fermi_imitation_none_a0p25_seed02,0.0,1.0,0.0,0,0.0,100
toy2_regime_sweep_seeds01_05,mild_pd,prisoner_dilemma,spatial cooperation survival,3.5,3.0,1.0,0.0,fermi_imitation,none,none,3,0.25,1.0,1.0,linear,0.0,experiments/runs/20260429_212253_172783_toy2_regime_sweep_seeds01_05_mild_pd_fermi_imitation_none_a0p25_seed03,0.0,1.0,0.0,0,0.0,100
toy2_regime_sweep_seeds01_05,mild_pd,prisoner_dilemma,spatial cooperation survival,3.5,3.0,1.0,0.0,fermi_imitation,none,none,4,0.25,1.0,1.0,linear,0.0,experiments/runs/20260429_212253_442379_toy2_regime_sweep_seeds01_05_mild_pd_fermi_imitation_none_a0p25_seed04,0.0,1.0,0.0,0,0.0,100
toy2_regime_sweep_seeds01_05,mild_pd,prisoner_dilemma,spatial cooperation survival,3.5,3.0,1.0,0.0,fermi_imitation,none,none,5,0.25,1.0,1.0,linear,0.0,experiments/runs/20260429_212253_711167_toy2_regime_sweep_seeds01_05_mild_pd_fermi_imitation_none_a0p25_seed05,0.0,1.0,0.0,0,0.0,100
toy2_regime_sweep_seeds01_05,mild_pd,prisoner_dilemma,spatial cooperation survival,3.5,3.0,1.0,0.0,fermi_imitation,output_average,none,1,0.25,1.0,1.0,linear,0.0,experiments/runs/20260429_212253_979248_toy2_regime_sweep_seeds01_05_mild_pd_fermi_imitation_output_average_a0p25_seed01,0.0,1.0,0.0,0,0.0,1
