label,game_family,update_rule,mixer,peer_rule,initial_cooperation_probability,policy_prior_mode,policy_prior_cooperation_probability,local_update_rule,revision_rate,selection_strength,policy_temperature,payoff_transform,learning_enabled,epoch,seeds,cooperation_mean,cooperation_std,policy_cooperation_mean,policy_cooperation_std,payoff_mean,payoff_std,local_loss_mean,revised_local_loss_mean,social_loss_mean,realized_revision_rate_mean
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,neural_policy,none,none,0.55,match_p0,0.55,counterfactual_advantage,0.25,4.0,1.0,linear,True,28,3,0.31666666666666665,0.14153915830374764,0.2706691324710846,0.06349755799081287,2.058333333333333,0.19636275953788535,0.37143722773917637,0.28536600165360243,0.0,0.24
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,neural_policy,none,none,0.55,match_p0,0.55,counterfactual_advantage,0.25,4.0,1.0,linear,True,29,3,0.2966666666666667,0.12423096769056148,0.25999437769254047,0.066574804483647,2.0483333333333333,0.18770544300401454,0.38580577675563593,0.3890960554961343,0.0,0.3
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,neural_policy,none,none,0.55,match_p0,0.55,counterfactual_advantage,0.25,4.0,1.0,linear,True,30,3,0.3033333333333333,0.11846237095944574,0.2495766431093216,0.06981594612696294,2.0316666666666667,0.1289702808143539,0.3750507824999901,0.3574095689101446,0.0,0.24
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,neural_policy,none,none,0.55,match_p0,0.55,counterfactual_advantage,0.25,4.0,1.0,linear,True,31,3,0.27,0.055677643628300216,0.2383110920588175,0.07184802871119297,2.045,0.13228756555322943,0.32688413186386844,0.2950112881092643,0.0,0.27666666666666667
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,neural_policy,none,none,0.55,match_p0,0.55,counterfactual_advantage,0.25,4.0,1.0,linear,True,32,3,0.26333333333333336,0.06806859285554047,0.22872023284435272,0.07536569546496696,2.046666666666667,0.13363507523600737,0.31151380289345976,0.34717943037394433,0.0,0.27
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,neural_policy,none,none,0.55,match_p0,0.55,counterfactual_advantage,0.25,4.0,1.0,linear,True,33,3,0.27,0.060827625302982205,0.21772887309392286,0.07624216817724576,2.015,0.08321658488546613,0.29267192536460546,0.2896361081356698,0.0,0.22666666666666668
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,neural_policy,none,none,0.55,match_p0,0.55,counterfactual_advantage,0.25,4.0,1.0,linear,True,34,3,0.25666666666666665,0.04725815626252607,0.20641971131165818,0.07825928514510161,2.033333333333333,0.0693421468757156,0.28750261821706463,0.32583450237087835,0.0,0.2333333333333333
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,neural_policy,none,none,0.55,match_p0,0.55,counterfactual_advantage,0.25,4.0,1.0,linear,True,35,3,0.26,0.09539392014169455,0.19609596331914267,0.07942427174486458,2.045,0.1096585609973065,0.24514068000329037,0.23720562927345212,0.0,0.25333333333333335
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,neural_policy,none,none,0.55,match_p0,0.55,counterfactual_advantage,0.25,4.0,1.0,linear,True,36,3,0.24666666666666667,0.089628864398325,0.1869135995705922,0.07946648377402377,2.0383333333333336,0.09251126057585264,0.23770093233324582,0.20333766570323716,0.0,0.22
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,neural_policy,none,none,0.55,match_p0,0.55,counterfactual_advantage,0.25,4.0,1.0,linear,True,37,3,0.23,0.0818535277187245,0.17849227289358774,0.07916845011366444,2.055,0.0776208734812999,0.2282251012329167,0.22353581343253062,0.0,0.29
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,neural_policy,none,none,0.55,match_p0,0.55,counterfactual_advantage,0.25,4.0,1.0,linear,True,38,3,0.20333333333333334,0.07571877794400364,0.16931155075629548,0.07867274049938279,2.0416666666666665,0.07751343969488979,0.22050592957142112,0.22780277472268587,0.0,0.24333333333333332
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,neural_policy,none,none,0.55,match_p0,0.55,counterfactual_advantage,0.25,4.0,1.0,linear,True,39,3,0.17666666666666667,0.09073771725877468,0.16189188758532205,0.07855647731922002,2.0233333333333334,0.1278997002863311,0.2135107970125197,0.2289157521102028,0.0,0.27
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,neural_policy,none,none,0.55,match_p0,0.55,counterfactual_advantage,0.25,4.0,1.0,linear,True,40,3,0.17333333333333334,0.10214368964029706,0.15369708587725958,0.07886994185068756,2.0166666666666666,0.11139269874337956,0.20182855303205238,0.2633620427905892,0.0,0.21333333333333335
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,neural_policy,none,none,0.55,match_p0,0.55,counterfactual_advantage,0.25,4.0,1.0,linear,True,41,3,0.17333333333333334,0.08736894948054105,0.14650180190801618,0.07920701988129282,2.0216666666666665,0.09865765724632479,0.1858554611878935,0.18481623461602814,0.0,0.30333333333333334
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,neural_policy,none,none,0.55,match_p0,0.55,counterfactual_advantage,0.25,4.0,1.0,linear,True,42,3,0.17,0.08,0.1381521051128705,0.07863966778550488,2.015,0.09733961166965899,0.17447852869037886,0.17935279690531317,0.0,0.26
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,neural_policy,none,none,0.55,match_p0,0.55,counterfactual_advantage,0.25,4.0,1.0,linear,True,43,3,0.16,0.08185352771872449,0.1302561486760775,0.07833965063411678,2.04,0.06264982043070833,0.18006405634708544,0.19771868374007628,0.0,0.24
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,neural_policy,none,none,0.55,match_p0,0.55,counterfactual_advantage,0.25,4.0,1.0,linear,True,44,3,0.15,0.09539392014169455,0.1231804862618446,0.077904900953563,2.015,0.06264982043070838,0.1599897818708753,0.15719437409571532,0.0,0.22999999999999998
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,neural_policy,none,none,0.55,match_p0,0.55,counterfactual_advantage,0.25,4.0,1.0,linear,True,45,3,0.13,0.06557438524302002,0.11843259508411082,0.07886356571912939,1.99,0.030413812651490943,0.18709422264189923,0.19589652306555458,0.0,0.25333333333333335
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,neural_policy,none,none,0.55,match_p0,0.55,counterfactual_advantage,0.25,4.0,1.0,linear,True,46,3,0.11666666666666665,0.06506407098647711,0.11207452788949007,0.07751665616069679,1.9733333333333334,0.03617089069035128,0.17608845148720617,0.18365597488678784,0.0,0.23666666666666666
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,neural_policy,none,none,0.55,match_p0,0.55,counterfactual_advantage,0.25,4.0,1.0,linear,True,47,3,0.10333333333333335,0.06506407098647712,0.10629606619477268,0.0763219408722199,1.9716666666666667,0.04856267428111156,0.1675433960459971,0.15846384618388992,0.0,0.23666666666666666
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,neural_policy,none,none,0.55,match_p0,0.55,counterfactual_advantage,0.25,4.0,1.0,linear,True,48,3,0.10333333333333333,0.07571877794400365,0.10033372913797693,0.0754118278105882,1.9666666666666668,0.04725815626252612,0.15853226465755135,0.20532615250271,0.0,0.25333333333333335
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,neural_policy,none,none,0.55,match_p0,0.55,counterfactual_advantage,0.25,4.0,1.0,linear,True,49,3,0.09000000000000001,0.0529150262212918,0.0947822916011015,0.0732775891568994,1.9649999999999999,0.018027756377320032,0.1702436235131851,0.18608560585136594,0.0,0.24333333333333332
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,neural_policy,none,none,0.55,match_p0,0.55,counterfactual_advantage,0.25,4.0,1.0,linear,True,50,3,0.10666666666666669,0.055075705472861024,0.08889262812832988,0.07173410723123098,1.9833333333333334,0.06211548384528086,0.13206522544244456,0.182308098834049,0.0,0.24
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,neural_policy,none,none,0.55,match_p0,0.55,counterfactual_advantage,1.0,1.0,1.0,linear,True,0,3,0.54,0.036055512754639904,0.5500000715255737,0.0,2.345,0.08231038816577174,0.0,0.0,0.0,0.0
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,neural_policy,none,none,0.55,match_p0,0.55,counterfactual_advantage,1.0,1.0,1.0,linear,True,1,3,0.5666666666666667,0.025166114784235825,0.5466029842694601,0.0021241597806334095,2.368333333333333,0.05923118547972276,0.11264224342380957,0.11264224342380957,0.0,1.0
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,neural_policy,none,none,0.55,match_p0,0.55,counterfactual_advantage,1.0,1.0,1.0,linear,True,2,3,0.48666666666666664,0.0321455025366432,0.5393464763959249,0.002483249703756723,2.2533333333333334,0.06825198409814437,0.14407693254450954,0.14407693254450954,0.0,1.0
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,neural_policy,none,none,0.55,match_p0,0.55,counterfactual_advantage,1.0,1.0,1.0,linear,True,3,3,0.5533333333333333,0.025166114784235798,0.5312535564104716,0.0023915572148392023,2.3966666666666665,0.06251666444503685,0.11113767508417365,0.11113767508417365,0.0,1.0
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,neural_policy,none,none,0.55,match_p0,0.55,counterfactual_advantage,1.0,1.0,1.0,linear,True,4,3,0.56,0.05196152422706626,0.5216343601544698,0.003422409073931189,2.395,0.12216791722870626,0.1179664394507805,0.1179664394507805,0.0,1.0
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,neural_policy,none,none,0.55,match_p0,0.55,counterfactual_advantage,1.0,1.0,1.0,linear,True,5,3,0.5299999999999999,0.10148891565092219,0.5117485523223877,0.0048203058686485415,2.33,0.17881554742247655,0.11947818460563814,0.11947818460563814,0.0,1.0
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,neural_policy,none,none,0.55,match_p0,0.55,counterfactual_advantage,1.0,1.0,1.0,linear,True,6,3,0.51,0.07810249675906653,0.5021541913350424,0.00540026339882444,2.275,0.1550000000000002,0.12536877425387496,0.12536877425387496,0.0,1.0
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,neural_policy,none,none,0.55,match_p0,0.55,counterfactual_advantage,1.0,1.0,1.0,linear,True,7,3,0.5366666666666667,0.07767453465154033,0.4911457598209381,0.005733607423123201,2.308333333333333,0.1125092588782514,0.1160788414875666,0.1160788414875666,0.0,1.0
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,neural_policy,none,none,0.55,match_p0,0.55,counterfactual_advantage,1.0,1.0,1.0,linear,True,8,3,0.48,0.02645751311064592,0.47911455233891803,0.008785553976283821,2.235,0.05634713834792311,0.12462146297407643,0.12462146297407643,0.0,1.0
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,neural_policy,none,none,0.55,match_p0,0.55,counterfactual_advantage,1.0,1.0,1.0,linear,True,9,3,0.49333333333333335,0.0493288286231625,0.4688175817330678,0.00832517509152737,2.186666666666667,0.0980221063502173,0.12499372035264966,0.12499372035264966,0.0,1.0
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,neural_policy,none,none,0.55,match_p0,0.55,counterfactual_advantage,1.0,1.0,1.0,linear,True,10,3,0.39666666666666667,0.04163331998932267,0.45425012707710266,0.008102513356918329,2.0733333333333337,0.036170890690351114,0.14088709851106004,0.14088709851106004,0.0,1.0
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,neural_policy,none,none,0.55,match_p0,0.55,counterfactual_advantage,1.0,1.0,1.0,linear,True,11,3,0.4566666666666667,0.04932882862316245,0.44551317890485126,0.010109543156563948,2.1783333333333332,0.1118406604653843,0.12207778792828317,0.12207778792828317,0.0,1.0
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,neural_policy,none,none,0.55,match_p0,0.55,counterfactual_advantage,1.0,1.0,1.0,linear,True,12,3,0.41333333333333333,0.03055050463303893,0.42593960960706073,0.008776203051205148,2.1216666666666666,0.07285830998131464,0.1292893368999163,0.1292893368999163,0.0,1.0
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,neural_policy,none,none,0.55,match_p0,0.55,counterfactual_advantage,1.0,1.0,1.0,linear,True,13,3,0.4066666666666667,0.03785938897200184,0.41137926777203876,0.01317806763505163,2.0883333333333334,0.041633319989322445,0.12122990059355891,0.12122990059355891,0.0,1.0
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,neural_policy,none,none,0.55,match_p0,0.55,counterfactual_advantage,1.0,1.0,1.0,linear,True,14,3,0.4066666666666667,0.05131601439446884,0.39535300930341083,0.014229727247843531,2.0933333333333333,0.0550757054728612,0.11548723696420583,0.11548723696420583,0.0,1.0
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,neural_policy,none,none,0.55,match_p0,0.55,counterfactual_advantage,1.0,1.0,1.0,linear,True,15,3,0.4033333333333333,0.020816659994661316,0.3780115346113841,0.00915407563341265,2.1016666666666666,0.03883726732577021,0.11798719539617497,0.11798719539617497,0.0,1.0
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,neural_policy,none,none,0.55,match_p0,0.55,counterfactual_advantage,1.0,1.0,1.0,linear,True,16,3,0.39999999999999997,0.009999999999999995,0.3604475061098735,0.014620110082259665,2.145,0.04924428900898068,0.1170285916080077,0.1170285916080077,0.0,1.0
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,neural_policy,none,none,0.55,match_p0,0.55,counterfactual_advantage,1.0,1.0,1.0,linear,True,17,3,0.39999999999999997,0.05291502622129184,0.3415863911310832,0.011300869934194864,2.065,0.12439855304624733,0.0988585604447871,0.0988585604447871,0.0,1.0
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,neural_policy,none,none,0.55,match_p0,0.55,counterfactual_advantage,1.0,1.0,1.0,linear,True,18,3,0.3666666666666667,0.025166114784235843,0.32387498021125793,0.014828839544849988,2.058333333333333,0.04310839052125853,0.10468586472794406,0.10468586472794406,0.0,1.0
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,neural_policy,none,none,0.55,match_p0,0.55,counterfactual_advantage,1.0,1.0,1.0,linear,True,19,3,0.3333333333333333,0.015275252316519461,0.3067166606585185,0.009027812745171908,1.9866666666666666,0.020816659994661223,0.10825045560797049,0.10825045560797049,0.0,1.0
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,neural_policy,none,none,0.55,match_p0,0.55,counterfactual_advantage,1.0,1.0,1.0,linear,True,20,3,0.3133333333333333,0.015275252316519486,0.2875482340653737,0.011517394909642504,2.0066666666666664,0.08779711460710607,0.10091930231700334,0.10091930231700334,0.0,1.0
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,neural_policy,none,none,0.55,match_p0,0.55,counterfactual_advantage,1.0,1.0,1.0,linear,True,21,3,0.27,0.026457513110645915,0.2719128330548604,0.010209105288777814,1.945,0.027838821814150032,0.10604603722070645,0.10604603722070645,0.0,1.0
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,neural_policy,none,none,0.55,match_p0,0.55,counterfactual_advantage,1.0,1.0,1.0,linear,True,22,3,0.2733333333333334,0.015275252316519468,0.2545813471078872,0.010023244310212986,1.9816666666666667,0.05686240703077315,0.10002203258530544,0.10002203258530544,0.0,1.0
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,neural_policy,none,none,0.55,match_p0,0.55,counterfactual_advantage,1.0,1.0,1.0,linear,True,23,3,0.25,0.055677643628300216,0.2346985638141632,0.007477942377127782,1.93,0.04092676385936228,0.0935013661021366,0.0935013661021366,0.0,1.0
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,neural_policy,none,none,0.55,match_p0,0.55,counterfactual_advantage,1.0,1.0,1.0,linear,True,24,3,0.22666666666666666,0.05507570547286101,0.21601011852423346,0.006224769144057751,1.9583333333333333,0.1056330125166054,0.08763836512652534,0.08763836512652534,0.0,1.0
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,neural_policy,none,none,0.55,match_p0,0.55,counterfactual_advantage,1.0,1.0,1.0,linear,True,25,3,0.21666666666666667,0.011547005383792528,0.1995107134183248,0.0055305994396943605,1.9433333333333334,0.04536885862938742,0.0811054695366571,0.0811054695366571,0.0,1.0
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,neural_policy,none,none,0.55,match_p0,0.55,counterfactual_advantage,1.0,1.0,1.0,linear,True,26,3,0.16666666666666666,0.04041451884327381,0.18062261243661237,0.009025725723984546,1.9283333333333335,0.04072263907623556,0.08224805112617707,0.08224805112617707,0.0,1.0
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,neural_policy,none,none,0.55,match_p0,0.55,counterfactual_advantage,1.0,1.0,1.0,linear,True,27,3,0.18333333333333335,0.04725815626252608,0.16620533665021262,0.005213786387457227,1.8966666666666665,0.030550504633038888,0.07326774930736667,0.07326774930736667,0.0,1.0
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,neural_policy,none,none,0.55,match_p0,0.55,counterfactual_advantage,1.0,1.0,1.0,linear,True,28,3,0.18333333333333335,0.04163331998932267,0.14760869741439817,0.00735093620869235,1.9266666666666665,0.040414518843273836,0.06399422070321933,0.06399422070321933,0.0,1.0
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,neural_policy,none,none,0.55,match_p0,0.55,counterfactual_advantage,1.0,1.0,1.0,linear,True,29,3,0.14333333333333334,0.03511884584284246,0.13260505845149353,0.008463469092189094,1.9566666666666668,0.04041451884327395,0.05698235163077087,0.05698235163077087,0.0,1.0
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,neural_policy,none,none,0.55,match_p0,0.55,counterfactual_advantage,1.0,1.0,1.0,linear,True,30,3,0.11,0.03605551275463989,0.11856052527825034,0.013281048773344826,1.945,0.0476969600708473,0.054990765705588196,0.054990765705588196,0.0,1.0
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,neural_policy,none,none,0.55,match_p0,0.55,counterfactual_advantage,1.0,1.0,1.0,linear,True,31,3,0.09666666666666668,0.02886751345948129,0.10758991042772927,0.010427004349514515,1.9383333333333332,0.010408329997330651,0.053105163559472805,0.053105163559472805,0.0,1.0
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,neural_policy,none,none,0.55,match_p0,0.55,counterfactual_advantage,1.0,1.0,1.0,linear,True,32,3,0.12,0.026457513110645894,0.09495290617148076,0.011424172793852683,1.95,0.018027756377319945,0.04179152532791094,0.04179152532791094,0.0,1.0
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,neural_policy,none,none,0.55,match_p0,0.55,counterfactual_advantage,1.0,1.0,1.0,linear,True,33,3,0.06999999999999999,0.0264575131106459,0.08083089689413701,0.012731639411115726,1.9400000000000002,0.020000000000000018,0.04232956282755667,0.04232956282755667,0.0,1.0
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,neural_policy,none,none,0.55,match_p0,0.55,counterfactual_advantage,1.0,1.0,1.0,linear,True,34,3,0.08333333333333333,0.03055050463303893,0.07350256045659377,0.01375869861906218,1.9666666666666668,0.0028867513459480834,0.033178452564170534,0.033178452564170534,0.0,1.0
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,neural_policy,none,none,0.55,match_p0,0.55,counterfactual_advantage,1.0,1.0,1.0,linear,True,35,3,0.05666666666666667,0.03785938897200183,0.0627475281556447,0.010107012643966183,1.9733333333333334,0.0028867513459481953,0.0325057920334317,0.0325057920334317,0.0,1.0
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,neural_policy,none,none,0.55,match_p0,0.55,counterfactual_advantage,1.0,1.0,1.0,linear,True,36,3,0.06666666666666667,0.025166114784235832,0.055335911611715895,0.010729614650468303,1.9533333333333334,0.007637626158259692,0.026881227827398064,0.026881227827398064,0.0,1.0
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,neural_policy,none,none,0.55,match_p0,0.55,counterfactual_advantage,1.0,1.0,1.0,linear,True,37,3,0.03666666666666667,0.020816659994661327,0.047442723065614666,0.011234094023543141,1.9633333333333332,0.020816659994661396,0.024350904129290266,0.024350904129290266,0.0,1.0
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,neural_policy,none,none,0.55,match_p0,0.55,counterfactual_advantage,1.0,1.0,1.0,linear,True,38,3,0.05666666666666667,0.01527525231651947,0.04215902897218857,0.011341283763364192,1.9633333333333332,0.005773502691896231,0.020318397421118132,0.020318397421118132,0.0,1.0
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,neural_policy,none,none,0.55,match_p0,0.55,counterfactual_advantage,1.0,1.0,1.0,linear,True,39,3,0.02666666666666667,0.005773502691896256,0.035235928371548604,0.010472710960100272,1.9733333333333334,0.005773502691896231,0.018975392435095235,0.018975392435095235,0.0,1.0
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,neural_policy,none,none,0.55,match_p0,0.55,counterfactual_advantage,1.0,1.0,1.0,linear,True,40,3,0.043333333333333335,0.03214550253664318,0.0316789280623197,0.0104129735516248,1.9666666666666668,0.01527525231651959,0.016139810561629265,0.016139810561629265,0.0,1.0
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,neural_policy,none,none,0.55,match_p0,0.55,counterfactual_advantage,1.0,1.0,1.0,linear,True,41,3,0.04,0.019999999999999997,0.0264997401585181,0.009745467290634817,1.97,0.013228756555322891,0.0124146100377159,0.0124146100377159,0.0,1.0
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,neural_policy,none,none,0.55,match_p0,0.55,counterfactual_advantage,1.0,1.0,1.0,linear,True,42,3,0.03666666666666667,0.03214550253664318,0.022373337919513334,0.0084501554636953,1.9683333333333335,0.027537852736430498,0.010986353061743934,0.010986353061743934,0.0,1.0
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,neural_policy,none,none,0.55,match_p0,0.55,counterfactual_advantage,1.0,1.0,1.0,linear,True,43,3,0.02,0.01,0.0191772002726793,0.007218662664472354,1.9799999999999998,0.010000000000000009,0.010566661755243867,0.010566661755243867,0.0,1.0
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,neural_policy,none,none,0.55,match_p0,0.55,counterfactual_advantage,1.0,1.0,1.0,linear,True,44,3,0.05333333333333334,0.011547005383792512,0.017461283132433832,0.007389746408174576,1.9866666666666666,0.012583057392117954,0.007458514513758267,0.007458514513758267,0.0,1.0
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,neural_policy,none,none,0.55,match_p0,0.55,counterfactual_advantage,1.0,1.0,1.0,linear,True,45,3,0.023333333333333334,0.015275252316519466,0.014152527476350435,0.006938465490599355,1.9866666666666666,0.005773502691896247,0.0067180052005763,0.0067180052005763,0.0,1.0
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,neural_policy,none,none,0.55,match_p0,0.55,counterfactual_advantage,1.0,1.0,1.0,linear,True,46,3,0.013333333333333334,0.005773502691896258,0.012821767789622102,0.0061443569815385285,1.9866666666666666,0.005773502691896231,0.006900548373038533,0.006900548373038533,0.0,1.0
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,neural_policy,none,none,0.55,match_p0,0.55,counterfactual_advantage,1.0,1.0,1.0,linear,True,47,3,0.0,0.0,0.0115300652881463,0.0058136597663488825,2.0,0.0,0.0065306481915952674,0.0065306481915952674,0.0,1.0
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,neural_policy,none,none,0.55,match_p0,0.55,counterfactual_advantage,1.0,1.0,1.0,linear,True,48,3,0.006666666666666667,0.011547005383792516,0.010015897763272066,0.004974903258765476,1.9933333333333334,0.011547005383792558,0.005504358702067567,0.005504358702067567,0.0,1.0
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,neural_policy,none,none,0.55,match_p0,0.55,counterfactual_advantage,1.0,1.0,1.0,linear,True,49,3,0.006666666666666667,0.005773502691896258,0.008646384968111867,0.004375890815940908,1.9933333333333334,0.005773502691896247,0.004576976551228,0.004576976551228,0.0,1.0
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,neural_policy,none,none,0.55,match_p0,0.55,counterfactual_advantage,1.0,1.0,1.0,linear,True,50,3,0.016666666666666666,0.02081665999466133,0.007630662371714833,0.003985977053656453,1.9833333333333334,0.020816659994661396,0.0038009754194838663,0.0038009754194838663,0.0,1.0
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,neural_policy,none,none,0.55,match_p0,0.55,counterfactual_advantage,1.0,2.0,1.0,linear,True,0,3,0.54,0.036055512754639904,0.5500000715255737,0.0,2.345,0.08231038816577174,0.0,0.0,0.0,0.0
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,neural_policy,none,none,0.55,match_p0,0.55,counterfactual_advantage,1.0,2.0,1.0,linear,True,1,3,0.5666666666666667,0.025166114784235825,0.5466029842694601,0.0021241597806334095,2.368333333333333,0.05923118547972276,0.23216587354739504,0.23216587354739504,0.0,1.0
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,neural_policy,none,none,0.55,match_p0,0.55,counterfactual_advantage,1.0,2.0,1.0,linear,True,2,3,0.48666666666666664,0.0321455025366432,0.539367159207662,0.002487819788995983,2.2533333333333334,0.06825198409814437,0.2950341053431233,0.2950341053431233,0.0,1.0
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,neural_policy,none,none,0.55,match_p0,0.55,counterfactual_advantage,1.0,2.0,1.0,linear,True,3,3,0.5533333333333333,0.025166114784235798,0.5312996109326681,0.0023995152065548865,2.3966666666666665,0.06251666444503685,0.22916940439492461,0.22916940439492461,0.0,1.0
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,neural_policy,none,none,0.55,match_p0,0.55,counterfactual_advantage,1.0,2.0,1.0,linear,True,4,3,0.56,0.05196152422706626,0.5217063824335734,0.003429751420579183,2.395,0.12216791722870626,0.24284239853421843,0.24284239853421843,0.0,1.0
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,neural_policy,none,none,0.55,match_p0,0.55,counterfactual_advantage,1.0,2.0,1.0,linear,True,5,3,0.5299999999999999,0.10148891565092219,0.5118435819943746,0.004827978201240747,2.33,0.17881554742247655,0.245874301182727,0.245874301182727,0.0,1.0
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,neural_policy,none,none,0.55,match_p0,0.55,counterfactual_advantage,1.0,2.0,1.0,linear,True,6,3,0.51,0.07810249675906653,0.5022689004739126,0.005410069646766178,2.275,0.1550000000000002,0.2576706334824363,0.2576706334824363,0.0,1.0
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,neural_policy,none,none,0.55,match_p0,0.55,counterfactual_advantage,1.0,2.0,1.0,linear,True,7,3,0.5366666666666667,0.07767453465154033,0.4912737309932709,0.005746019320578803,2.308333333333333,0.1125092588782514,0.2390767792612314,0.2390767792612314,0.0,1.0
