label,initial_active_fraction,initial_failed_fraction,base_activation_rate,peer_activation_rate,failure_rate,overload_failure_rate,recovery_rate,max_time,graph_k,graph_rewire_probability,coordination_mixer,coordination_peer_rule,alpha,coordination_threshold,seed,epochs,run_dir,domain_final_time,domain_final_inactive_fraction,domain_final_active_fraction,domain_final_failed_fraction,domain_total_events,domain_activation_events,domain_failure_events,domain_recovery_events,domain_absorbed,final_fragmentation_components
toy8_async_sensitivity_seeds01_05,0.1,0.0,0.02,0.15,0.03,0.04,0.01,50.0,4,0.1,output_average,output_similarity,0.0,0.0,1,25,experiments/runs/20260511_194816_756129_toy8_async_sensitivity_seeds01_05_ia0p1_if0_ba0p02_pa0p15_fr0p03_of0p04_rr0p01_k4_rw0p1_output_average_output_similarity_a0_t0_seed01,6.041855330697253,0.69,0.27,0.04,25,21,4,0,False,1
toy8_async_sensitivity_seeds01_05,0.1,0.0,0.02,0.15,0.03,0.04,0.01,50.0,4,0.1,output_average,output_similarity,0.0,0.0,2,25,experiments/runs/20260511_194816_848905_toy8_async_sensitivity_seeds01_05_ia0p1_if0_ba0p02_pa0p15_fr0p03_of0p04_rr0p01_k4_rw0p1_output_average_output_similarity_a0_t0_seed02,4.354641315809151,0.71,0.23,0.06,25,19,6,0,False,1
toy8_async_sensitivity_seeds01_05,0.1,0.0,0.02,0.15,0.03,0.04,0.01,50.0,4,0.1,output_average,output_similarity,0.0,0.0,3,25,experiments/runs/20260511_194816_939474_toy8_async_sensitivity_seeds01_05_ia0p1_if0_ba0p02_pa0p15_fr0p03_of0p04_rr0p01_k4_rw0p1_output_average_output_similarity_a0_t0_seed03,5.043438650985137,0.74,0.17,0.09,25,16,9,0,False,1
toy8_async_sensitivity_seeds01_05,0.1,0.0,0.02,0.15,0.03,0.04,0.01,50.0,4,0.1,output_average,output_similarity,0.0,0.0,4,25,experiments/runs/20260511_194817_030394_toy8_async_sensitivity_seeds01_05_ia0p1_if0_ba0p02_pa0p15_fr0p03_of0p04_rr0p01_k4_rw0p1_output_average_output_similarity_a0_t0_seed04,5.1526950342591125,0.7,0.25,0.05,25,20,5,0,False,1
toy8_async_sensitivity_seeds01_05,0.1,0.0,0.02,0.15,0.03,0.04,0.01,50.0,4,0.1,output_average,output_similarity,0.0,0.0,5,25,experiments/runs/20260511_194817_121742_toy8_async_sensitivity_seeds01_05_ia0p1_if0_ba0p02_pa0p15_fr0p03_of0p04_rr0p01_k4_rw0p1_output_average_output_similarity_a0_t0_seed05,4.328632808357971,0.68,0.29,0.03,25,22,3,0,False,1
toy8_async_sensitivity_seeds01_05,0.1,0.0,0.02,0.15,0.03,0.04,0.01,50.0,4,0.1,output_average,output_similarity,0.25,0.0,1,25,experiments/runs/20260511_194817_218789_toy8_async_sensitivity_seeds01_05_ia0p1_if0_ba0p02_pa0p15_fr0p03_of0p04_rr0p01_k4_rw0p1_output_average_output_similarity_a0p25_t0_seed01,6.154519357694488,0.69,0.27,0.04,25,21,4,0,False,1
toy8_async_sensitivity_seeds01_05,0.1,0.0,0.02,0.15,0.03,0.04,0.01,50.0,4,0.1,output_average,output_similarity,0.25,0.0,2,25,experiments/runs/20260511_194817_355782_toy8_async_sensitivity_seeds01_05_ia0p1_if0_ba0p02_pa0p15_fr0p03_of0p04_rr0p01_k4_rw0p1_output_average_output_similarity_a0p25_t0_seed02,4.525438205887436,0.71,0.23,0.06,25,19,6,0,False,1
toy8_async_sensitivity_seeds01_05,0.1,0.0,0.02,0.15,0.03,0.04,0.01,50.0,4,0.1,output_average,output_similarity,0.25,0.0,3,25,experiments/runs/20260511_194817_494299_toy8_async_sensitivity_seeds01_05_ia0p1_if0_ba0p02_pa0p15_fr0p03_of0p04_rr0p01_k4_rw0p1_output_average_output_similarity_a0p25_t0_seed03,5.04630871132031,0.73,0.19,0.08,25,17,8,0,False,1
toy8_async_sensitivity_seeds01_05,0.1,0.0,0.02,0.15,0.03,0.04,0.01,50.0,4,0.1,output_average,output_similarity,0.25,0.0,4,25,experiments/runs/20260511_194817_632410_toy8_async_sensitivity_seeds01_05_ia0p1_if0_ba0p02_pa0p15_fr0p03_of0p04_rr0p01_k4_rw0p1_output_average_output_similarity_a0p25_t0_seed04,5.388763761864234,0.71,0.23,0.06,25,19,6,0,False,1
toy8_async_sensitivity_seeds01_05,0.1,0.0,0.02,0.15,0.03,0.04,0.01,50.0,4,0.1,output_average,output_similarity,0.25,0.0,5,25,experiments/runs/20260511_194817_772800_toy8_async_sensitivity_seeds01_05_ia0p1_if0_ba0p02_pa0p15_fr0p03_of0p04_rr0p01_k4_rw0p1_output_average_output_similarity_a0p25_t0_seed05,4.4942358677637575,0.68,0.29,0.03,25,22,3,0,False,1
toy8_async_sensitivity_seeds01_05,0.1,0.0,0.02,0.15,0.03,0.04,0.01,50.0,4,0.1,output_average,output_similarity,0.5,0.0,1,25,experiments/runs/20260511_194817_907550_toy8_async_sensitivity_seeds01_05_ia0p1_if0_ba0p02_pa0p15_fr0p03_of0p04_rr0p01_k4_rw0p1_output_average_output_similarity_a0p5_t0_seed01,5.706995942757159,0.68,0.29,0.03,25,22,3,0,False,1
toy8_async_sensitivity_seeds01_05,0.1,0.0,0.02,0.15,0.03,0.04,0.01,50.0,4,0.1,output_average,output_similarity,0.5,0.0,2,25,experiments/runs/20260511_194818_041342_toy8_async_sensitivity_seeds01_05_ia0p1_if0_ba0p02_pa0p15_fr0p03_of0p04_rr0p01_k4_rw0p1_output_average_output_similarity_a0p5_t0_seed02,4.419781369979738,0.71,0.23,0.06,25,19,6,0,False,1
toy8_async_sensitivity_seeds01_05,0.1,0.0,0.02,0.15,0.03,0.04,0.01,50.0,4,0.1,output_average,output_similarity,0.5,0.0,3,25,experiments/runs/20260511_194818_173569_toy8_async_sensitivity_seeds01_05_ia0p1_if0_ba0p02_pa0p15_fr0p03_of0p04_rr0p01_k4_rw0p1_output_average_output_similarity_a0p5_t0_seed03,5.094992262474767,0.73,0.19,0.08,25,17,8,0,False,1
toy8_async_sensitivity_seeds01_05,0.1,0.0,0.02,0.15,0.03,0.04,0.01,50.0,4,0.1,output_average,output_similarity,0.5,0.0,4,25,experiments/runs/20260511_194818_307080_toy8_async_sensitivity_seeds01_05_ia0p1_if0_ba0p02_pa0p15_fr0p03_of0p04_rr0p01_k4_rw0p1_output_average_output_similarity_a0p5_t0_seed04,5.4313627512253895,0.71,0.23,0.06,25,19,6,0,False,1
toy8_async_sensitivity_seeds01_05,0.1,0.0,0.02,0.15,0.03,0.04,0.01,50.0,4,0.1,output_average,output_similarity,0.5,0.0,5,25,experiments/runs/20260511_194818_441449_toy8_async_sensitivity_seeds01_05_ia0p1_if0_ba0p02_pa0p15_fr0p03_of0p04_rr0p01_k4_rw0p1_output_average_output_similarity_a0p5_t0_seed05,4.793820351805041,0.67,0.31,0.02,25,23,2,0,False,1
toy8_async_sensitivity_seeds01_05,0.1,0.0,0.02,0.15,0.03,0.04,0.05,50.0,4,0.1,output_average,output_similarity,0.0,0.0,1,25,experiments/runs/20260511_194818_576542_toy8_async_sensitivity_seeds01_05_ia0p1_if0_ba0p02_pa0p15_fr0p03_of0p04_rr0p05_k4_rw0p1_output_average_output_similarity_a0_t0_seed01,6.041855330697253,0.69,0.27,0.04,25,21,4,0,False,1
toy8_async_sensitivity_seeds01_05,0.1,0.0,0.02,0.15,0.03,0.04,0.05,50.0,4,0.1,output_average,output_similarity,0.0,0.0,2,25,experiments/runs/20260511_194818_669006_toy8_async_sensitivity_seeds01_05_ia0p1_if0_ba0p02_pa0p15_fr0p03_of0p04_rr0p05_k4_rw0p1_output_average_output_similarity_a0_t0_seed02,4.354641315809151,0.71,0.23,0.06,25,19,6,0,False,1
toy8_async_sensitivity_seeds01_05,0.1,0.0,0.02,0.15,0.03,0.04,0.05,50.0,4,0.1,output_average,output_similarity,0.0,0.0,3,25,experiments/runs/20260511_194818_760911_toy8_async_sensitivity_seeds01_05_ia0p1_if0_ba0p02_pa0p15_fr0p03_of0p04_rr0p05_k4_rw0p1_output_average_output_similarity_a0_t0_seed03,5.001970147151643,0.76,0.16,0.08,25,15,9,1,False,1
toy8_async_sensitivity_seeds01_05,0.1,0.0,0.02,0.15,0.03,0.04,0.05,50.0,4,0.1,output_average,output_similarity,0.0,0.0,4,25,experiments/runs/20260511_194818_852597_toy8_async_sensitivity_seeds01_05_ia0p1_if0_ba0p02_pa0p15_fr0p03_of0p04_rr0p05_k4_rw0p1_output_average_output_similarity_a0_t0_seed04,5.1526950342591125,0.7,0.25,0.05,25,20,5,0,False,1
toy8_async_sensitivity_seeds01_05,0.1,0.0,0.02,0.15,0.03,0.04,0.05,50.0,4,0.1,output_average,output_similarity,0.0,0.0,5,25,experiments/runs/20260511_194818_944419_toy8_async_sensitivity_seeds01_05_ia0p1_if0_ba0p02_pa0p15_fr0p03_of0p04_rr0p05_k4_rw0p1_output_average_output_similarity_a0_t0_seed05,4.328632808357971,0.68,0.29,0.03,25,22,3,0,False,1
toy8_async_sensitivity_seeds01_05,0.1,0.0,0.02,0.15,0.03,0.04,0.05,50.0,4,0.1,output_average,output_similarity,0.25,0.0,1,25,experiments/runs/20260511_194819_037723_toy8_async_sensitivity_seeds01_05_ia0p1_if0_ba0p02_pa0p15_fr0p03_of0p04_rr0p05_k4_rw0p1_output_average_output_similarity_a0p25_t0_seed01,6.154519357694488,0.69,0.27,0.04,25,21,4,0,False,1
toy8_async_sensitivity_seeds01_05,0.1,0.0,0.02,0.15,0.03,0.04,0.05,50.0,4,0.1,output_average,output_similarity,0.25,0.0,2,25,experiments/runs/20260511_194819_174802_toy8_async_sensitivity_seeds01_05_ia0p1_if0_ba0p02_pa0p15_fr0p03_of0p04_rr0p05_k4_rw0p1_output_average_output_similarity_a0p25_t0_seed02,4.525438205887436,0.71,0.23,0.06,25,19,6,0,False,1
toy8_async_sensitivity_seeds01_05,0.1,0.0,0.02,0.15,0.03,0.04,0.05,50.0,4,0.1,output_average,output_similarity,0.25,0.0,3,25,experiments/runs/20260511_194819_322176_toy8_async_sensitivity_seeds01_05_ia0p1_if0_ba0p02_pa0p15_fr0p03_of0p04_rr0p05_k4_rw0p1_output_average_output_similarity_a0p25_t0_seed03,5.067018832734564,0.75,0.18,0.07,25,16,8,1,False,1
toy8_async_sensitivity_seeds01_05,0.1,0.0,0.02,0.15,0.03,0.04,0.05,50.0,4,0.1,output_average,output_similarity,0.25,0.0,4,25,experiments/runs/20260511_194819_460067_toy8_async_sensitivity_seeds01_05_ia0p1_if0_ba0p02_pa0p15_fr0p03_of0p04_rr0p05_k4_rw0p1_output_average_output_similarity_a0p25_t0_seed04,5.388763761864234,0.71,0.23,0.06,25,19,6,0,False,1
toy8_async_sensitivity_seeds01_05,0.1,0.0,0.02,0.15,0.03,0.04,0.05,50.0,4,0.1,output_average,output_similarity,0.25,0.0,5,25,experiments/runs/20260511_194819_601621_toy8_async_sensitivity_seeds01_05_ia0p1_if0_ba0p02_pa0p15_fr0p03_of0p04_rr0p05_k4_rw0p1_output_average_output_similarity_a0p25_t0_seed05,4.4942358677637575,0.68,0.29,0.03,25,22,3,0,False,1
toy8_async_sensitivity_seeds01_05,0.1,0.0,0.02,0.15,0.03,0.04,0.05,50.0,4,0.1,output_average,output_similarity,0.5,0.0,1,25,experiments/runs/20260511_194819_739734_toy8_async_sensitivity_seeds01_05_ia0p1_if0_ba0p02_pa0p15_fr0p03_of0p04_rr0p05_k4_rw0p1_output_average_output_similarity_a0p5_t0_seed01,5.706995942757159,0.68,0.29,0.03,25,22,3,0,False,1
toy8_async_sensitivity_seeds01_05,0.1,0.0,0.02,0.15,0.03,0.04,0.05,50.0,4,0.1,output_average,output_similarity,0.5,0.0,2,25,experiments/runs/20260511_194819_876607_toy8_async_sensitivity_seeds01_05_ia0p1_if0_ba0p02_pa0p15_fr0p03_of0p04_rr0p05_k4_rw0p1_output_average_output_similarity_a0p5_t0_seed02,4.419781369979738,0.71,0.23,0.06,25,19,6,0,False,1
toy8_async_sensitivity_seeds01_05,0.1,0.0,0.02,0.15,0.03,0.04,0.05,50.0,4,0.1,output_average,output_similarity,0.5,0.0,3,25,experiments/runs/20260511_194820_014028_toy8_async_sensitivity_seeds01_05_ia0p1_if0_ba0p02_pa0p15_fr0p03_of0p04_rr0p05_k4_rw0p1_output_average_output_similarity_a0p5_t0_seed03,5.165677281063154,0.75,0.18,0.07,25,16,8,1,False,1
toy8_async_sensitivity_seeds01_05,0.1,0.0,0.02,0.15,0.03,0.04,0.05,50.0,4,0.1,output_average,output_similarity,0.5,0.0,4,25,experiments/runs/20260511_194820_146930_toy8_async_sensitivity_seeds01_05_ia0p1_if0_ba0p02_pa0p15_fr0p03_of0p04_rr0p05_k4_rw0p1_output_average_output_similarity_a0p5_t0_seed04,5.4313627512253895,0.71,0.23,0.06,25,19,6,0,False,1
toy8_async_sensitivity_seeds01_05,0.1,0.0,0.02,0.15,0.03,0.04,0.05,50.0,4,0.1,output_average,output_similarity,0.5,0.0,5,25,experiments/runs/20260511_194820_281861_toy8_async_sensitivity_seeds01_05_ia0p1_if0_ba0p02_pa0p15_fr0p03_of0p04_rr0p05_k4_rw0p1_output_average_output_similarity_a0p5_t0_seed05,4.793820351805041,0.67,0.31,0.02,25,23,2,0,False,1
toy8_async_sensitivity_seeds01_05,0.1,0.0,0.02,0.15,0.03,0.08,0.01,50.0,4,0.1,output_average,output_similarity,0.0,0.0,1,25,experiments/runs/20260511_194820_415562_toy8_async_sensitivity_seeds01_05_ia0p1_if0_ba0p02_pa0p15_fr0p03_of0p08_rr0p01_k4_rw0p1_output_average_output_similarity_a0_t0_seed01,5.849980413847404,0.7,0.25,0.05,25,20,5,0,False,1
toy8_async_sensitivity_seeds01_05,0.1,0.0,0.02,0.15,0.03,0.08,0.01,50.0,4,0.1,output_average,output_similarity,0.0,0.0,2,25,experiments/runs/20260511_194820_518153_toy8_async_sensitivity_seeds01_05_ia0p1_if0_ba0p02_pa0p15_fr0p03_of0p08_rr0p01_k4_rw0p1_output_average_output_similarity_a0_t0_seed02,4.128283775965516,0.71,0.23,0.06,25,19,6,0,False,1
toy8_async_sensitivity_seeds01_05,0.1,0.0,0.02,0.15,0.03,0.08,0.01,50.0,4,0.1,output_average,output_similarity,0.0,0.0,3,25,experiments/runs/20260511_194820_615726_toy8_async_sensitivity_seeds01_05_ia0p1_if0_ba0p02_pa0p15_fr0p03_of0p08_rr0p01_k4_rw0p1_output_average_output_similarity_a0_t0_seed03,4.6844104847999,0.74,0.17,0.09,25,16,9,0,False,1
toy8_async_sensitivity_seeds01_05,0.1,0.0,0.02,0.15,0.03,0.08,0.01,50.0,4,0.1,output_average,output_similarity,0.0,0.0,4,25,experiments/runs/20260511_194820_713363_toy8_async_sensitivity_seeds01_05_ia0p1_if0_ba0p02_pa0p15_fr0p03_of0p08_rr0p01_k4_rw0p1_output_average_output_similarity_a0_t0_seed04,5.082845834302231,0.7,0.25,0.05,25,20,5,0,False,1
toy8_async_sensitivity_seeds01_05,0.1,0.0,0.02,0.15,0.03,0.08,0.01,50.0,4,0.1,output_average,output_similarity,0.0,0.0,5,25,experiments/runs/20260511_194820_812711_toy8_async_sensitivity_seeds01_05_ia0p1_if0_ba0p02_pa0p15_fr0p03_of0p08_rr0p01_k4_rw0p1_output_average_output_similarity_a0_t0_seed05,4.2269318593462994,0.68,0.29,0.03,25,22,3,0,False,1
toy8_async_sensitivity_seeds01_05,0.1,0.0,0.02,0.15,0.03,0.08,0.01,50.0,4,0.1,output_average,output_similarity,0.25,0.0,1,25,experiments/runs/20260511_194820_909485_toy8_async_sensitivity_seeds01_05_ia0p1_if0_ba0p02_pa0p15_fr0p03_of0p08_rr0p01_k4_rw0p1_output_average_output_similarity_a0p25_t0_seed01,6.021354007792457,0.69,0.27,0.04,25,21,4,0,False,1
toy8_async_sensitivity_seeds01_05,0.1,0.0,0.02,0.15,0.03,0.08,0.01,50.0,4,0.1,output_average,output_similarity,0.25,0.0,2,25,experiments/runs/20260511_194821_046905_toy8_async_sensitivity_seeds01_05_ia0p1_if0_ba0p02_pa0p15_fr0p03_of0p08_rr0p01_k4_rw0p1_output_average_output_similarity_a0p25_t0_seed02,4.298510633101287,0.71,0.23,0.06,25,19,6,0,False,1
toy8_async_sensitivity_seeds01_05,0.1,0.0,0.02,0.15,0.03,0.08,0.01,50.0,4,0.1,output_average,output_similarity,0.25,0.0,3,25,experiments/runs/20260511_194821_199834_toy8_async_sensitivity_seeds01_05_ia0p1_if0_ba0p02_pa0p15_fr0p03_of0p08_rr0p01_k4_rw0p1_output_average_output_similarity_a0p25_t0_seed03,4.9274708824130755,0.74,0.17,0.09,25,16,9,0,False,1
toy8_async_sensitivity_seeds01_05,0.1,0.0,0.02,0.15,0.03,0.08,0.01,50.0,4,0.1,output_average,output_similarity,0.25,0.0,4,25,experiments/runs/20260511_194821_414363_toy8_async_sensitivity_seeds01_05_ia0p1_if0_ba0p02_pa0p15_fr0p03_of0p08_rr0p01_k4_rw0p1_output_average_output_similarity_a0p25_t0_seed04,5.318914561907354,0.71,0.23,0.06,25,19,6,0,False,1
toy8_async_sensitivity_seeds01_05,0.1,0.0,0.02,0.15,0.03,0.08,0.01,50.0,4,0.1,output_average,output_similarity,0.25,0.0,5,25,experiments/runs/20260511_194821_550502_toy8_async_sensitivity_seeds01_05_ia0p1_if0_ba0p02_pa0p15_fr0p03_of0p08_rr0p01_k4_rw0p1_output_average_output_similarity_a0p25_t0_seed05,4.392534918752086,0.68,0.29,0.03,25,22,3,0,False,1
toy8_async_sensitivity_seeds01_05,0.1,0.0,0.02,0.15,0.03,0.08,0.01,50.0,4,0.1,output_average,output_similarity,0.5,0.0,1,25,experiments/runs/20260511_194821_685433_toy8_async_sensitivity_seeds01_05_ia0p1_if0_ba0p02_pa0p15_fr0p03_of0p08_rr0p01_k4_rw0p1_output_average_output_similarity_a0p5_t0_seed01,5.65239930516975,0.69,0.27,0.04,25,21,4,0,False,1
toy8_async_sensitivity_seeds01_05,0.1,0.0,0.02,0.15,0.03,0.08,0.01,50.0,4,0.1,output_average,output_similarity,0.5,0.0,2,25,experiments/runs/20260511_194821_820356_toy8_async_sensitivity_seeds01_05_ia0p1_if0_ba0p02_pa0p15_fr0p03_of0p08_rr0p01_k4_rw0p1_output_average_output_similarity_a0p5_t0_seed02,4.19285379719359,0.71,0.23,0.06,25,19,6,0,False,1
toy8_async_sensitivity_seeds01_05,0.1,0.0,0.02,0.15,0.03,0.08,0.01,50.0,4,0.1,output_average,output_similarity,0.5,0.0,3,25,experiments/runs/20260511_194821_953682_toy8_async_sensitivity_seeds01_05_ia0p1_if0_ba0p02_pa0p15_fr0p03_of0p08_rr0p01_k4_rw0p1_output_average_output_similarity_a0p5_t0_seed03,4.856220679292574,0.73,0.19,0.08,25,17,8,0,False,1
toy8_async_sensitivity_seeds01_05,0.1,0.0,0.02,0.15,0.03,0.08,0.01,50.0,4,0.1,output_average,output_similarity,0.5,0.0,4,25,experiments/runs/20260511_194822_087374_toy8_async_sensitivity_seeds01_05_ia0p1_if0_ba0p02_pa0p15_fr0p03_of0p08_rr0p01_k4_rw0p1_output_average_output_similarity_a0p5_t0_seed04,5.361513551268509,0.71,0.23,0.06,25,19,6,0,False,1
toy8_async_sensitivity_seeds01_05,0.1,0.0,0.02,0.15,0.03,0.08,0.01,50.0,4,0.1,output_average,output_similarity,0.5,0.0,5,25,experiments/runs/20260511_194822_220883_toy8_async_sensitivity_seeds01_05_ia0p1_if0_ba0p02_pa0p15_fr0p03_of0p08_rr0p01_k4_rw0p1_output_average_output_similarity_a0p5_t0_seed05,4.704803744710733,0.67,0.31,0.02,25,23,2,0,False,1
toy8_async_sensitivity_seeds01_05,0.1,0.0,0.02,0.15,0.03,0.08,0.05,50.0,4,0.1,output_average,output_similarity,0.0,0.0,1,25,experiments/runs/20260511_194822_355682_toy8_async_sensitivity_seeds01_05_ia0p1_if0_ba0p02_pa0p15_fr0p03_of0p08_rr0p05_k4_rw0p1_output_average_output_similarity_a0_t0_seed01,5.849980413847404,0.7,0.25,0.05,25,20,5,0,False,1
toy8_async_sensitivity_seeds01_05,0.1,0.0,0.02,0.15,0.03,0.08,0.05,50.0,4,0.1,output_average,output_similarity,0.0,0.0,2,25,experiments/runs/20260511_194822_447901_toy8_async_sensitivity_seeds01_05_ia0p1_if0_ba0p02_pa0p15_fr0p03_of0p08_rr0p05_k4_rw0p1_output_average_output_similarity_a0_t0_seed02,4.128283775965516,0.71,0.23,0.06,25,19,6,0,False,1
toy8_async_sensitivity_seeds01_05,0.1,0.0,0.02,0.15,0.03,0.08,0.05,50.0,4,0.1,output_average,output_similarity,0.0,0.0,3,25,experiments/runs/20260511_194822_541184_toy8_async_sensitivity_seeds01_05_ia0p1_if0_ba0p02_pa0p15_fr0p03_of0p08_rr0p05_k4_rw0p1_output_average_output_similarity_a0_t0_seed03,4.642941980966406,0.76,0.16,0.08,25,15,9,1,False,1
toy8_async_sensitivity_seeds01_05,0.1,0.0,0.02,0.15,0.03,0.08,0.05,50.0,4,0.1,output_average,output_similarity,0.0,0.0,4,25,experiments/runs/20260511_194822_633461_toy8_async_sensitivity_seeds01_05_ia0p1_if0_ba0p02_pa0p15_fr0p03_of0p08_rr0p05_k4_rw0p1_output_average_output_similarity_a0_t0_seed04,5.082845834302231,0.7,0.25,0.05,25,20,5,0,False,1
toy8_async_sensitivity_seeds01_05,0.1,0.0,0.02,0.15,0.03,0.08,0.05,50.0,4,0.1,output_average,output_similarity,0.0,0.0,5,25,experiments/runs/20260511_194822_726146_toy8_async_sensitivity_seeds01_05_ia0p1_if0_ba0p02_pa0p15_fr0p03_of0p08_rr0p05_k4_rw0p1_output_average_output_similarity_a0_t0_seed05,4.2269318593462994,0.68,0.29,0.03,25,22,3,0,False,1
toy8_async_sensitivity_seeds01_05,0.1,0.0,0.02,0.15,0.03,0.08,0.05,50.0,4,0.1,output_average,output_similarity,0.25,0.0,1,25,experiments/runs/20260511_194822_818450_toy8_async_sensitivity_seeds01_05_ia0p1_if0_ba0p02_pa0p15_fr0p03_of0p08_rr0p05_k4_rw0p1_output_average_output_similarity_a0p25_t0_seed01,6.021354007792457,0.69,0.27,0.04,25,21,4,0,False,1
toy8_async_sensitivity_seeds01_05,0.1,0.0,0.02,0.15,0.03,0.08,0.05,50.0,4,0.1,output_average,output_similarity,0.25,0.0,2,25,experiments/runs/20260511_194822_951262_toy8_async_sensitivity_seeds01_05_ia0p1_if0_ba0p02_pa0p15_fr0p03_of0p08_rr0p05_k4_rw0p1_output_average_output_similarity_a0p25_t0_seed02,4.298510633101287,0.71,0.23,0.06,25,19,6,0,False,1
toy8_async_sensitivity_seeds01_05,0.1,0.0,0.02,0.15,0.03,0.08,0.05,50.0,4,0.1,output_average,output_similarity,0.25,0.0,3,25,experiments/runs/20260511_194823_086198_toy8_async_sensitivity_seeds01_05_ia0p1_if0_ba0p02_pa0p15_fr0p03_of0p08_rr0p05_k4_rw0p1_output_average_output_similarity_a0p25_t0_seed03,4.9481810038273295,0.76,0.16,0.08,25,15,9,1,False,1
toy8_async_sensitivity_seeds01_05,0.1,0.0,0.02,0.15,0.03,0.08,0.05,50.0,4,0.1,output_average,output_similarity,0.25,0.0,4,25,experiments/runs/20260511_194823_223169_toy8_async_sensitivity_seeds01_05_ia0p1_if0_ba0p02_pa0p15_fr0p03_of0p08_rr0p05_k4_rw0p1_output_average_output_similarity_a0p25_t0_seed04,5.318914561907354,0.71,0.23,0.06,25,19,6,0,False,1
toy8_async_sensitivity_seeds01_05,0.1,0.0,0.02,0.15,0.03,0.08,0.05,50.0,4,0.1,output_average,output_similarity,0.25,0.0,5,25,experiments/runs/20260511_194823_357039_toy8_async_sensitivity_seeds01_05_ia0p1_if0_ba0p02_pa0p15_fr0p03_of0p08_rr0p05_k4_rw0p1_output_average_output_similarity_a0p25_t0_seed05,4.392534918752086,0.68,0.29,0.03,25,22,3,0,False,1
toy8_async_sensitivity_seeds01_05,0.1,0.0,0.02,0.15,0.03,0.08,0.05,50.0,4,0.1,output_average,output_similarity,0.5,0.0,1,25,experiments/runs/20260511_194823_494761_toy8_async_sensitivity_seeds01_05_ia0p1_if0_ba0p02_pa0p15_fr0p03_of0p08_rr0p05_k4_rw0p1_output_average_output_similarity_a0p5_t0_seed01,5.65239930516975,0.69,0.27,0.04,25,21,4,0,False,1
toy8_async_sensitivity_seeds01_05,0.1,0.0,0.02,0.15,0.03,0.08,0.05,50.0,4,0.1,output_average,output_similarity,0.5,0.0,2,25,experiments/runs/20260511_194823_634075_toy8_async_sensitivity_seeds01_05_ia0p1_if0_ba0p02_pa0p15_fr0p03_of0p08_rr0p05_k4_rw0p1_output_average_output_similarity_a0p5_t0_seed02,4.19285379719359,0.71,0.23,0.06,25,19,6,0,False,1
toy8_async_sensitivity_seeds01_05,0.1,0.0,0.02,0.15,0.03,0.08,0.05,50.0,4,0.1,output_average,output_similarity,0.5,0.0,3,25,experiments/runs/20260511_194823_773363_toy8_async_sensitivity_seeds01_05_ia0p1_if0_ba0p02_pa0p15_fr0p03_of0p08_rr0p05_k4_rw0p1_output_average_output_similarity_a0p5_t0_seed03,4.926905697880961,0.75,0.18,0.07,25,16,8,1,False,1
toy8_async_sensitivity_seeds01_05,0.1,0.0,0.02,0.15,0.03,0.08,0.05,50.0,4,0.1,output_average,output_similarity,0.5,0.0,4,25,experiments/runs/20260511_194823_909117_toy8_async_sensitivity_seeds01_05_ia0p1_if0_ba0p02_pa0p15_fr0p03_of0p08_rr0p05_k4_rw0p1_output_average_output_similarity_a0p5_t0_seed04,5.361513551268509,0.71,0.23,0.06,25,19,6,0,False,1
toy8_async_sensitivity_seeds01_05,0.1,0.0,0.02,0.15,0.03,0.08,0.05,50.0,4,0.1,output_average,output_similarity,0.5,0.0,5,25,experiments/runs/20260511_194824_043602_toy8_async_sensitivity_seeds01_05_ia0p1_if0_ba0p02_pa0p15_fr0p03_of0p08_rr0p05_k4_rw0p1_output_average_output_similarity_a0p5_t0_seed05,4.704803744710733,0.67,0.31,0.02,25,23,2,0,False,1
toy8_async_sensitivity_seeds01_05,0.1,0.0,0.02,0.3,0.03,0.04,0.01,50.0,4,0.1,output_average,output_similarity,0.0,0.0,1,25,experiments/runs/20260511_194824_176693_toy8_async_sensitivity_seeds01_05_ia0p1_if0_ba0p02_pa0p3_fr0p03_of0p04_rr0p01_k4_rw0p1_output_average_output_similarity_a0_t0_seed01,3.7477958825018303,0.67,0.31,0.02,25,23,2,0,False,1
toy8_async_sensitivity_seeds01_05,0.1,0.0,0.02,0.3,0.03,0.04,0.01,50.0,4,0.1,output_average,output_similarity,0.0,0.0,2,25,experiments/runs/20260511_194824_268344_toy8_async_sensitivity_seeds01_05_ia0p1_if0_ba0p02_pa0p3_fr0p03_of0p04_rr0p01_k4_rw0p1_output_average_output_similarity_a0_t0_seed02,2.8361508299980973,0.69,0.27,0.04,25,21,4,0,False,1
toy8_async_sensitivity_seeds01_05,0.1,0.0,0.02,0.3,0.03,0.04,0.01,50.0,4,0.1,output_average,output_similarity,0.0,0.0,3,25,experiments/runs/20260511_194824_360754_toy8_async_sensitivity_seeds01_05_ia0p1_if0_ba0p02_pa0p3_fr0p03_of0p04_rr0p01_k4_rw0p1_output_average_output_similarity_a0_t0_seed03,3.671953644115491,0.73,0.19,0.08,25,17,8,0,False,1
