toy,device,agent_count,training_backend,stage,repeats,epochs_per_repeat,seconds_per_run_mean,seconds_per_run_std,seconds_per_epoch_mean,seconds_per_epoch_std,share_of_steady_state_pct,share_of_hooked_step_pct
toy4,cpu,2048,batched,local_loss_forward,3,10.0,0.043427933007478714,0.008853953352219867,0.004342793300747871,0.000885395335221987,0.6140518807511085,0.614230660540815
toy4,cpu,2048,batched,local_loss_update,3,10.0,1.7783435852810119,0.5491016677975296,0.17783435852810117,0.05491016677975296,24.942304027407513,24.949413677773048
toy4,cpu,2048,batched,local_optimizer_update,3,10.0,1.1102829750161618,0.09580588750962951,0.11102829750161618,0.009580588750962954,15.884810830457445,15.889422403974981
toy4,cpu,2048,batched,local_step,3,10.0,2.313577219766254,0.5811616705533482,0.23135772197662544,0.05811616705533483,32.61600305189295,32.62534665547859
toy4,cpu,2048,batched,local_trainable_parameters,3,10.0,0.033849615642490484,0.014393072047049007,0.0033849615642490487,0.0014393072047049005,0.4688128750094462,0.46894692370614904
toy4,cpu,2048,batched,local_training,3,10.0,1.8139669266917433,0.5638480955179254,0.18139669266917433,0.056384809551792536,25.43603294542693,25.443283851632483
toy4,cpu,2048,batched,mobility_swaps,3,10.0,0.0013003067191069324,7.466932680923217e-05,0.00013003067191069324,7.4669326809232155e-06,0.01868593167373902,0.018691424152938407
toy4,cpu,2048,batched,policy_readout,3,10.0,0.06071445966760317,0.0016460662731713354,0.006071445966760317,0.0001646066273171336,0.8741805297269737,0.8744362258121775
toy4,cpu,2048,batched,post_local_readout,3,10.0,0.053878030312868454,0.008027267463125841,0.0053878030312868455,0.0008027267463125838,0.7672948079119785,0.7675153527560773
toy4,cpu,2048,batched,post_step_state_policy,3,10.0,0.0012418677797541022,3.2693528570998765e-05,0.00012418677797541023,3.269352857099875e-06,0.017948342852040708,0.017953551359826136
toy4,cpu,2048,batched,sample_actions,3,10.0,4.797040795286497e-05,2.1398313489156664e-06,4.797040795286497e-06,2.1398313489156676e-07,0.0006908991227413318,0.0006911021077372495
toy4,cpu,2048,batched,sample_revision_mask,3,10.0,0.002039910565751294,0.0006376708779792392,0.00020399105657512942,6.376708779792393e-05,0.029096660172763994,0.029105654711447677
toy4,cpu,2048,batched,select_peers,3,10.0,0.0025959419241795936,0.0006262824229240237,0.00025959419241795937,6.262824229240238e-05,0.03663617356819144,0.03664666684613013
toy4,cpu,2048,batched,social_adam_update,3,10.0,4.4465266320621595,0.5030676496107683,0.44465266320621594,0.05030676496107683,63.46321317058897,63.481846233674446
toy4,cpu,2048,batched,social_autograd_grad,3,10.0,0.03348485733537624,0.0058685839288088746,0.0033484857335376243,0.0005868583928808875,0.47976729995907114,0.47990253515065184
toy4,cpu,2048,batched,social_distillation,3,10.0,4.651098420959897,0.508391660890075,0.46510984209598977,0.05083916608900749,66.40093503087736,66.42041276143753
toy4,cpu,2048,batched,social_loss_forward,3,10.0,0.024678833472232025,0.0030976754137874143,0.0024678833472232026,0.00030976754137874155,0.3531039709357799,0.35320493307874745
