toy,scenario,device,agent_count,epochs,seed,run_id,epoch,policy_rule,coordination_mixer,stage,seconds
toy4,neural_output_average,cuda,256,3,4,toy4_gpu_core_neural_output_average_256_cuda,1,neural_policy,output_average,update_payoff_ema,5.678890738636255e-05
toy4,neural_output_average,cuda,256,3,4,toy4_gpu_core_neural_output_average_256_cuda,1,neural_policy,output_average,update_reputation_ema,4.1057937778532505e-05
toy4,neural_output_average,cuda,256,3,4,toy4_gpu_core_neural_output_average_256_cuda,1,neural_policy,output_average,mobility_swaps,7.343990728259087e-05
toy4,neural_output_average,cuda,256,3,4,toy4_gpu_core_neural_output_average_256_cuda,1,neural_policy,output_average,finalize_hook_step,3.128999378532171e-05
toy4,neural_output_average,cuda,256,3,4,toy4_gpu_core_neural_output_average_256_cuda,1,neural_policy,output_average,hooked_step_total,0.7361643339972943
toy4,neural_output_average,cuda,256,3,4,toy4_gpu_core_neural_output_average_256_cuda,1,neural_policy,output_average,aggregate_row,0.012250532046891749
toy4,neural_output_average,cuda,256,3,4,toy4_gpu_core_neural_output_average_256_cuda,1,neural_policy,output_average,write_aggregate,0.00022266304586082697
toy4,neural_output_average,cuda,256,3,4,toy4_gpu_core_neural_output_average_256_cuda,2,neural_policy,output_average,sample_revision_mask,6.544508505612612e-05
toy4,neural_output_average,cuda,256,3,4,toy4_gpu_core_neural_output_average_256_cuda,2,neural_policy,output_average,build_step_context,3.1430041417479515e-05
toy4,neural_output_average,cuda,256,3,4,toy4_gpu_core_neural_output_average_256_cuda,2,neural_policy,output_average,build_observations,0.002602429944090545
toy4,neural_output_average,cuda,256,3,4,toy4_gpu_core_neural_output_average_256_cuda,2,neural_policy,output_average,policy_readout,0.0008544760057702661
toy4,neural_output_average,cuda,256,3,4,toy4_gpu_core_neural_output_average_256_cuda,2,neural_policy,output_average,decision_selection,0.001623598043806851
toy4,neural_output_average,cuda,256,3,4,toy4_gpu_core_neural_output_average_256_cuda,2,neural_policy,output_average,local_training,0.3249745349166915
toy4,neural_output_average,cuda,256,3,4,toy4_gpu_core_neural_output_average_256_cuda,2,neural_policy,output_average,cache_refresh,0.00644606095738709
toy4,neural_output_average,cuda,256,3,4,toy4_gpu_core_neural_output_average_256_cuda,2,neural_policy,output_average,post_local_readout,0.0006733500631526113
toy4,neural_output_average,cuda,256,3,4,toy4_gpu_core_neural_output_average_256_cuda,2,neural_policy,output_average,local_step,0.33782603999134153
toy4,neural_output_average,cuda,256,3,4,toy4_gpu_core_neural_output_average_256_cuda,2,neural_policy,output_average,select_peers,0.0006191979628056288
toy4,neural_output_average,cuda,256,3,4,toy4_gpu_core_neural_output_average_256_cuda,2,neural_policy,output_average,social_distillation,0.3372424410190433
toy4,neural_output_average,cuda,256,3,4,toy4_gpu_core_neural_output_average_256_cuda,2,neural_policy,output_average,social_step,0.3373509760713205
toy4,neural_output_average,cuda,256,3,4,toy4_gpu_core_neural_output_average_256_cuda,2,neural_policy,output_average,sample_actions,9.297044016420841e-06
toy4,neural_output_average,cuda,256,3,4,toy4_gpu_core_neural_output_average_256_cuda,2,neural_policy,output_average,commit_actions,1.660105772316456e-05
toy4,neural_output_average,cuda,256,3,4,toy4_gpu_core_neural_output_average_256_cuda,2,neural_policy,output_average,post_step_state_policy,6.497395224869251e-05
toy4,neural_output_average,cuda,256,3,4,toy4_gpu_core_neural_output_average_256_cuda,2,neural_policy,output_average,update_payoff_ema,4.9524009227752686e-05
toy4,neural_output_average,cuda,256,3,4,toy4_gpu_core_neural_output_average_256_cuda,2,neural_policy,output_average,update_reputation_ema,2.2843945771455765e-05
toy4,neural_output_average,cuda,256,3,4,toy4_gpu_core_neural_output_average_256_cuda,2,neural_policy,output_average,mobility_swaps,3.634893801063299e-05
toy4,neural_output_average,cuda,256,3,4,toy4_gpu_core_neural_output_average_256_cuda,2,neural_policy,output_average,finalize_hook_step,2.2061984054744244e-05
toy4,neural_output_average,cuda,256,3,4,toy4_gpu_core_neural_output_average_256_cuda,2,neural_policy,output_average,hooked_step_total,0.6784014910226688
toy4,neural_output_average,cuda,256,3,4,toy4_gpu_core_neural_output_average_256_cuda,2,neural_policy,output_average,aggregate_row,0.004698708071373403
toy4,neural_output_average,cuda,256,3,4,toy4_gpu_core_neural_output_average_256_cuda,2,neural_policy,output_average,write_aggregate,0.0001785589847713709
toy4,neural_output_average,cuda,256,3,4,toy4_gpu_core_neural_output_average_256_cuda,3,neural_policy,output_average,sample_revision_mask,4.351302050054073e-05
toy4,neural_output_average,cuda,256,3,4,toy4_gpu_core_neural_output_average_256_cuda,3,neural_policy,output_average,build_step_context,3.061792813241482e-05
toy4,neural_output_average,cuda,256,3,4,toy4_gpu_core_neural_output_average_256_cuda,3,neural_policy,output_average,build_observations,0.002850200980901718
toy4,neural_output_average,cuda,256,3,4,toy4_gpu_core_neural_output_average_256_cuda,3,neural_policy,output_average,policy_readout,0.0009155020816251636
toy4,neural_output_average,cuda,256,3,4,toy4_gpu_core_neural_output_average_256_cuda,3,neural_policy,output_average,decision_selection,0.0021310229785740376
toy4,neural_output_average,cuda,256,3,4,toy4_gpu_core_neural_output_average_256_cuda,3,neural_policy,output_average,local_training,0.34982306009624153
toy4,neural_output_average,cuda,256,3,4,toy4_gpu_core_neural_output_average_256_cuda,3,neural_policy,output_average,cache_refresh,0.005513707990758121
toy4,neural_output_average,cuda,256,3,4,toy4_gpu_core_neural_output_average_256_cuda,3,neural_policy,output_average,post_local_readout,0.0004626399604603648
toy4,neural_output_average,cuda,256,3,4,toy4_gpu_core_neural_output_average_256_cuda,3,neural_policy,output_average,local_step,0.36222475091926754
toy4,neural_output_average,cuda,256,3,4,toy4_gpu_core_neural_output_average_256_cuda,3,neural_policy,output_average,select_peers,0.0010731419315561652
toy4,neural_output_average,cuda,256,3,4,toy4_gpu_core_neural_output_average_256_cuda,3,neural_policy,output_average,social_distillation,0.3280419900547713
toy4,neural_output_average,cuda,256,3,4,toy4_gpu_core_neural_output_average_256_cuda,3,neural_policy,output_average,social_step,0.3281145879300311
toy4,neural_output_average,cuda,256,3,4,toy4_gpu_core_neural_output_average_256_cuda,3,neural_policy,output_average,sample_actions,8.59599094837904e-06
toy4,neural_output_average,cuda,256,3,4,toy4_gpu_core_neural_output_average_256_cuda,3,neural_policy,output_average,commit_actions,1.6952049918472767e-05
toy4,neural_output_average,cuda,256,3,4,toy4_gpu_core_neural_output_average_256_cuda,3,neural_policy,output_average,post_step_state_policy,6.31499569863081e-05
toy4,neural_output_average,cuda,256,3,4,toy4_gpu_core_neural_output_average_256_cuda,3,neural_policy,output_average,update_payoff_ema,4.042696673423052e-05
toy4,neural_output_average,cuda,256,3,4,toy4_gpu_core_neural_output_average_256_cuda,3,neural_policy,output_average,update_reputation_ema,2.5518937036395073e-05
toy4,neural_output_average,cuda,256,3,4,toy4_gpu_core_neural_output_average_256_cuda,3,neural_policy,output_average,mobility_swaps,2.9987073503434658e-05
toy4,neural_output_average,cuda,256,3,4,toy4_gpu_core_neural_output_average_256_cuda,3,neural_policy,output_average,finalize_hook_step,2.1641026251018047e-05
toy4,neural_output_average,cuda,256,3,4,toy4_gpu_core_neural_output_average_256_cuda,3,neural_policy,output_average,hooked_step_total,0.6937113229651004
toy4,neural_output_average,cuda,256,3,4,toy4_gpu_core_neural_output_average_256_cuda,3,neural_policy,output_average,aggregate_row,0.005767651018686593
toy4,neural_output_average,cuda,256,3,4,toy4_gpu_core_neural_output_average_256_cuda,3,neural_policy,output_average,write_aggregate,9.902799502015114e-05
toy4,neural_none,cpu,512,3,4,toy4_gpu_core_neural_none_512_cpu,0,neural_policy,none,make_run_dir,0.00032858492340892553
toy4,neural_none,cpu,512,3,4,toy4_gpu_core_neural_none_512_cpu,0,neural_policy,none,write_metadata,0.0031364760361611843
toy4,neural_none,cpu,512,3,4,toy4_gpu_core_neural_none_512_cpu,0,neural_policy,none,initial_state,0.23322031600400805
toy4,neural_none,cpu,512,3,4,toy4_gpu_core_neural_none_512_cpu,0,neural_policy,none,writer_setup,0.0011007030261680484
toy4,neural_none,cpu,512,3,4,toy4_gpu_core_neural_none_512_cpu,0,neural_policy,none,initial_step_result,0.0108630929607898
toy4,neural_none,cpu,512,3,4,toy4_gpu_core_neural_none_512_cpu,0,neural_policy,none,initial_aggregate_row,0.009765435010194778
toy4,neural_none,cpu,512,3,4,toy4_gpu_core_neural_none_512_cpu,0,neural_policy,none,write_initial_aggregate,0.0001715170219540596
toy4,neural_none,cpu,512,3,4,toy4_gpu_core_neural_none_512_cpu,1,neural_policy,none,sample_revision_mask,6.83399848639965e-05
toy4,neural_none,cpu,512,3,4,toy4_gpu_core_neural_none_512_cpu,1,neural_policy,none,build_step_context,2.396490890532732e-05
toy4,neural_none,cpu,512,3,4,toy4_gpu_core_neural_none_512_cpu,1,neural_policy,none,build_observations,0.004365052911452949
toy4,neural_none,cpu,512,3,4,toy4_gpu_core_neural_none_512_cpu,1,neural_policy,none,policy_readout,0.004309508018195629
toy4,neural_none,cpu,512,3,4,toy4_gpu_core_neural_none_512_cpu,1,neural_policy,none,decision_selection,0.004276374005712569
toy4,neural_none,cpu,512,3,4,toy4_gpu_core_neural_none_512_cpu,1,neural_policy,none,local_training,0.3336080180015415
toy4,neural_none,cpu,512,3,4,toy4_gpu_core_neural_none_512_cpu,1,neural_policy,none,cache_refresh,0.012950233067385852
toy4,neural_none,cpu,512,3,4,toy4_gpu_core_neural_none_512_cpu,1,neural_policy,none,post_local_readout,0.0006022760644555092
toy4,neural_none,cpu,512,3,4,toy4_gpu_core_neural_none_512_cpu,1,neural_policy,none,local_step,0.3608404180267826
toy4,neural_none,cpu,512,3,4,toy4_gpu_core_neural_none_512_cpu,1,neural_policy,none,select_peers,0.0005836100317537785
toy4,neural_none,cpu,512,3,4,toy4_gpu_core_neural_none_512_cpu,1,neural_policy,none,social_step,2.9907096177339554e-05
toy4,neural_none,cpu,512,3,4,toy4_gpu_core_neural_none_512_cpu,1,neural_policy,none,sample_actions,7.51926563680172e-07
toy4,neural_none,cpu,512,3,4,toy4_gpu_core_neural_none_512_cpu,1,neural_policy,none,commit_actions,4.839967004954815e-06
toy4,neural_none,cpu,512,3,4,toy4_gpu_core_neural_none_512_cpu,1,neural_policy,none,post_step_state_policy,4.830199759453535e-05
toy4,neural_none,cpu,512,3,4,toy4_gpu_core_neural_none_512_cpu,1,neural_policy,none,update_payoff_ema,3.629899583756924e-05
toy4,neural_none,cpu,512,3,4,toy4_gpu_core_neural_none_512_cpu,1,neural_policy,none,update_reputation_ema,1.3986020348966122e-05
toy4,neural_none,cpu,512,3,4,toy4_gpu_core_neural_none_512_cpu,1,neural_policy,none,mobility_swaps,2.076895907521248e-05
toy4,neural_none,cpu,512,3,4,toy4_gpu_core_neural_none_512_cpu,1,neural_policy,none,finalize_hook_step,8.455943316221237e-06
toy4,neural_none,cpu,512,3,4,toy4_gpu_core_neural_none_512_cpu,1,neural_policy,none,hooked_step_total,0.36265595094300807
toy4,neural_none,cpu,512,3,4,toy4_gpu_core_neural_none_512_cpu,1,neural_policy,none,aggregate_row,0.019564082962460816
toy4,neural_none,cpu,512,3,4,toy4_gpu_core_neural_none_512_cpu,1,neural_policy,none,write_aggregate,0.00013928499538451433
toy4,neural_none,cpu,512,3,4,toy4_gpu_core_neural_none_512_cpu,2,neural_policy,none,sample_revision_mask,4.614703357219696e-05
toy4,neural_none,cpu,512,3,4,toy4_gpu_core_neural_none_512_cpu,2,neural_policy,none,build_step_context,1.4416989870369434e-05
toy4,neural_none,cpu,512,3,4,toy4_gpu_core_neural_none_512_cpu,2,neural_policy,none,build_observations,0.00472503702621907
toy4,neural_none,cpu,512,3,4,toy4_gpu_core_neural_none_512_cpu,2,neural_policy,none,policy_readout,0.001276467926800251
toy4,neural_none,cpu,512,3,4,toy4_gpu_core_neural_none_512_cpu,2,neural_policy,none,decision_selection,0.002975780051201582
toy4,neural_none,cpu,512,3,4,toy4_gpu_core_neural_none_512_cpu,2,neural_policy,none,local_training,0.31218995805829763
toy4,neural_none,cpu,512,3,4,toy4_gpu_core_neural_none_512_cpu,2,neural_policy,none,cache_refresh,0.02008651790674776
toy4,neural_none,cpu,512,3,4,toy4_gpu_core_neural_none_512_cpu,2,neural_policy,none,post_local_readout,0.0017106140730902553
toy4,neural_none,cpu,512,3,4,toy4_gpu_core_neural_none_512_cpu,2,neural_policy,none,local_step,0.34366747201420367
toy4,neural_none,cpu,512,3,4,toy4_gpu_core_neural_none_512_cpu,2,neural_policy,none,select_peers,0.0008269830141216516
toy4,neural_none,cpu,512,3,4,toy4_gpu_core_neural_none_512_cpu,2,neural_policy,none,social_step,3.7921941839158535e-05
toy4,neural_none,cpu,512,3,4,toy4_gpu_core_neural_none_512_cpu,2,neural_policy,none,sample_actions,8.509960025548935e-07
toy4,neural_none,cpu,512,3,4,toy4_gpu_core_neural_none_512_cpu,2,neural_policy,none,commit_actions,8.78702849149704e-06
toy4,neural_none,cpu,512,3,4,toy4_gpu_core_neural_none_512_cpu,2,neural_policy,none,post_step_state_policy,7.488206028938293e-05
toy4,neural_none,cpu,512,3,4,toy4_gpu_core_neural_none_512_cpu,2,neural_policy,none,update_payoff_ema,4.39230352640152e-05
toy4,neural_none,cpu,512,3,4,toy4_gpu_core_neural_none_512_cpu,2,neural_policy,none,update_reputation_ema,2.2983993403613567e-05
toy4,neural_none,cpu,512,3,4,toy4_gpu_core_neural_none_512_cpu,2,neural_policy,none,mobility_swaps,3.9013917557895184e-05
toy4,neural_none,cpu,512,3,4,toy4_gpu_core_neural_none_512_cpu,2,neural_policy,none,finalize_hook_step,1.558999065309763e-05
toy4,neural_none,cpu,512,3,4,toy4_gpu_core_neural_none_512_cpu,2,neural_policy,none,hooked_step_total,0.3461685299407691
toy4,neural_none,cpu,512,3,4,toy4_gpu_core_neural_none_512_cpu,2,neural_policy,none,aggregate_row,0.019317575031891465
toy4,neural_none,cpu,512,3,4,toy4_gpu_core_neural_none_512_cpu,2,neural_policy,none,write_aggregate,0.0002537330146878958
toy4,neural_none,cpu,512,3,4,toy4_gpu_core_neural_none_512_cpu,3,neural_policy,none,sample_revision_mask,7.293897215276957e-05
toy4,neural_none,cpu,512,3,4,toy4_gpu_core_neural_none_512_cpu,3,neural_policy,none,build_step_context,2.781301736831665e-05
toy4,neural_none,cpu,512,3,4,toy4_gpu_core_neural_none_512_cpu,3,neural_policy,none,build_observations,0.004855124978348613
toy4,neural_none,cpu,512,3,4,toy4_gpu_core_neural_none_512_cpu,3,neural_policy,none,policy_readout,0.0010329249780625105
toy4,neural_none,cpu,512,3,4,toy4_gpu_core_neural_none_512_cpu,3,neural_policy,none,decision_selection,0.004027932067401707
toy4,neural_none,cpu,512,3,4,toy4_gpu_core_neural_none_512_cpu,3,neural_policy,none,local_training,0.2939385409699753
toy4,neural_none,cpu,512,3,4,toy4_gpu_core_neural_none_512_cpu,3,neural_policy,none,cache_refresh,0.014718736987560987
toy4,neural_none,cpu,512,3,4,toy4_gpu_core_neural_none_512_cpu,3,neural_policy,none,post_local_readout,0.0008714280556887388
toy4,neural_none,cpu,512,3,4,toy4_gpu_core_neural_none_512_cpu,3,neural_policy,none,local_step,0.3199767790501937
toy4,neural_none,cpu,512,3,4,toy4_gpu_core_neural_none_512_cpu,3,neural_policy,none,select_peers,0.0005812159506604075
toy4,neural_none,cpu,512,3,4,toy4_gpu_core_neural_none_512_cpu,3,neural_policy,none,social_step,3.479595761746168e-05
toy4,neural_none,cpu,512,3,4,toy4_gpu_core_neural_none_512_cpu,3,neural_policy,none,sample_actions,4.0869927033782005e-06
toy4,neural_none,cpu,512,3,4,toy4_gpu_core_neural_none_512_cpu,3,neural_policy,none,commit_actions,4.5186025090515614e-05
toy4,neural_none,cpu,512,3,4,toy4_gpu_core_neural_none_512_cpu,3,neural_policy,none,post_step_state_policy,0.0003522699698805809
toy4,neural_none,cpu,512,3,4,toy4_gpu_core_neural_none_512_cpu,3,neural_policy,none,update_payoff_ema,7.923098746687174e-05
toy4,neural_none,cpu,512,3,4,toy4_gpu_core_neural_none_512_cpu,3,neural_policy,none,update_reputation_ema,2.3074098862707615e-05
toy4,neural_none,cpu,512,3,4,toy4_gpu_core_neural_none_512_cpu,3,neural_policy,none,mobility_swaps,3.302202094346285e-05
toy4,neural_none,cpu,512,3,4,toy4_gpu_core_neural_none_512_cpu,3,neural_policy,none,finalize_hook_step,1.1331052519381046e-05
toy4,neural_none,cpu,512,3,4,toy4_gpu_core_neural_none_512_cpu,3,neural_policy,none,hooked_step_total,0.32238677400164306
toy4,neural_none,cpu,512,3,4,toy4_gpu_core_neural_none_512_cpu,3,neural_policy,none,aggregate_row,0.011306275962851942
toy4,neural_none,cpu,512,3,4,toy4_gpu_core_neural_none_512_cpu,3,neural_policy,none,write_aggregate,0.00016171799506992102
toy4,neural_none,cuda,512,3,4,toy4_gpu_core_neural_none_512_cuda,0,neural_policy,none,make_run_dir,0.0006927578942850232
toy4,neural_none,cuda,512,3,4,toy4_gpu_core_neural_none_512_cuda,0,neural_policy,none,write_metadata,0.0033696999307721853
toy4,neural_none,cuda,512,3,4,toy4_gpu_core_neural_none_512_cuda,0,neural_policy,none,initial_state,0.3752309799892828
toy4,neural_none,cuda,512,3,4,toy4_gpu_core_neural_none_512_cuda,0,neural_policy,none,writer_setup,0.0014652980025857687
toy4,neural_none,cuda,512,3,4,toy4_gpu_core_neural_none_512_cuda,0,neural_policy,none,initial_step_result,0.01106633001472801
toy4,neural_none,cuda,512,3,4,toy4_gpu_core_neural_none_512_cuda,0,neural_policy,none,initial_aggregate_row,0.01390768401324749
toy4,neural_none,cuda,512,3,4,toy4_gpu_core_neural_none_512_cuda,0,neural_policy,none,write_initial_aggregate,9.477999992668629e-05
toy4,neural_none,cuda,512,3,4,toy4_gpu_core_neural_none_512_cuda,1,neural_policy,none,sample_revision_mask,3.394496161490679e-05
toy4,neural_none,cuda,512,3,4,toy4_gpu_core_neural_none_512_cuda,1,neural_policy,none,build_step_context,1.440802589058876e-05
toy4,neural_none,cuda,512,3,4,toy4_gpu_core_neural_none_512_cuda,1,neural_policy,none,build_observations,0.004212331958115101
toy4,neural_none,cuda,512,3,4,toy4_gpu_core_neural_none_512_cuda,1,neural_policy,none,policy_readout,0.001003769924864173
toy4,neural_none,cuda,512,3,4,toy4_gpu_core_neural_none_512_cuda,1,neural_policy,none,decision_selection,0.0029045239789411426
toy4,neural_none,cuda,512,3,4,toy4_gpu_core_neural_none_512_cuda,1,neural_policy,none,local_training,1.2052930020727217
toy4,neural_none,cuda,512,3,4,toy4_gpu_core_neural_none_512_cuda,1,neural_policy,none,cache_refresh,0.01735283702146262
toy4,neural_none,cuda,512,3,4,toy4_gpu_core_neural_none_512_cuda,1,neural_policy,none,post_local_readout,0.0010450580157339573
toy4,neural_none,cuda,512,3,4,toy4_gpu_core_neural_none_512_cuda,1,neural_policy,none,local_step,1.2332098430488259
toy4,neural_none,cuda,512,3,4,toy4_gpu_core_neural_none_512_cuda,1,neural_policy,none,select_peers,0.0008174149552360177
toy4,neural_none,cuda,512,3,4,toy4_gpu_core_neural_none_512_cuda,1,neural_policy,none,social_step,0.00015941401943564415
toy4,neural_none,cuda,512,3,4,toy4_gpu_core_neural_none_512_cuda,1,neural_policy,none,sample_actions,1.3215001672506332e-05
toy4,neural_none,cuda,512,3,4,toy4_gpu_core_neural_none_512_cuda,1,neural_policy,none,commit_actions,1.7704092897474766e-05
toy4,neural_none,cuda,512,3,4,toy4_gpu_core_neural_none_512_cuda,1,neural_policy,none,post_step_state_policy,6.411201320588589e-05
toy4,neural_none,cuda,512,3,4,toy4_gpu_core_neural_none_512_cuda,1,neural_policy,none,update_payoff_ema,4.855310544371605e-05
toy4,neural_none,cuda,512,3,4,toy4_gpu_core_neural_none_512_cuda,1,neural_policy,none,update_reputation_ema,2.7331989258527756e-05
toy4,neural_none,cuda,512,3,4,toy4_gpu_core_neural_none_512_cuda,1,neural_policy,none,mobility_swaps,4.1860039345920086e-05
toy4,neural_none,cuda,512,3,4,toy4_gpu_core_neural_none_512_cuda,1,neural_policy,none,finalize_hook_step,2.3063039407134056e-05
toy4,neural_none,cuda,512,3,4,toy4_gpu_core_neural_none_512_cuda,1,neural_policy,none,hooked_step_total,1.2358770970022306
toy4,neural_none,cuda,512,3,4,toy4_gpu_core_neural_none_512_cuda,1,neural_policy,none,aggregate_row,0.021325184032320976
toy4,neural_none,cuda,512,3,4,toy4_gpu_core_neural_none_512_cuda,1,neural_policy,none,write_aggregate,0.00014680903404951096
toy4,neural_none,cuda,512,3,4,toy4_gpu_core_neural_none_512_cuda,2,neural_policy,none,sample_revision_mask,4.87020006403327e-05
toy4,neural_none,cuda,512,3,4,toy4_gpu_core_neural_none_512_cuda,2,neural_policy,none,build_step_context,1.8094899132847786e-05
toy4,neural_none,cuda,512,3,4,toy4_gpu_core_neural_none_512_cuda,2,neural_policy,none,build_observations,0.005691164988093078
toy4,neural_none,cuda,512,3,4,toy4_gpu_core_neural_none_512_cuda,2,neural_policy,none,policy_readout,0.0017112750792875886
toy4,neural_none,cuda,512,3,4,toy4_gpu_core_neural_none_512_cuda,2,neural_policy,none,decision_selection,0.0031943359645083547
toy4,neural_none,cuda,512,3,4,toy4_gpu_core_neural_none_512_cuda,2,neural_policy,none,local_training,1.1640106179984286
toy4,neural_none,cuda,512,3,4,toy4_gpu_core_neural_none_512_cuda,2,neural_policy,none,cache_refresh,0.01906514505390078
toy4,neural_none,cuda,512,3,4,toy4_gpu_core_neural_none_512_cuda,2,neural_policy,none,post_local_readout,0.004043341032229364
toy4,neural_none,cuda,512,3,4,toy4_gpu_core_neural_none_512_cuda,2,neural_policy,none,local_step,1.199122485006228
toy4,neural_none,cuda,512,3,4,toy4_gpu_core_neural_none_512_cuda,2,neural_policy,none,select_peers,0.0009587639942765236
toy4,neural_none,cuda,512,3,4,toy4_gpu_core_neural_none_512_cuda,2,neural_policy,none,social_step,0.00017174705862998962
toy4,neural_none,cuda,512,3,4,toy4_gpu_core_neural_none_512_cuda,2,neural_policy,none,sample_actions,1.3776007108390331e-05
toy4,neural_none,cuda,512,3,4,toy4_gpu_core_neural_none_512_cuda,2,neural_policy,none,commit_actions,1.811492256820202e-05
toy4,neural_none,cuda,512,3,4,toy4_gpu_core_neural_none_512_cuda,2,neural_policy,none,post_step_state_policy,6.705697160214186e-05
toy4,neural_none,cuda,512,3,4,toy4_gpu_core_neural_none_512_cuda,2,neural_policy,none,update_payoff_ema,7.931096479296684e-05
toy4,neural_none,cuda,512,3,4,toy4_gpu_core_neural_none_512_cuda,2,neural_policy,none,update_reputation_ema,4.436506424099207e-05
toy4,neural_none,cuda,512,3,4,toy4_gpu_core_neural_none_512_cuda,2,neural_policy,none,mobility_swaps,6.046495400369167e-05
toy4,neural_none,cuda,512,3,4,toy4_gpu_core_neural_none_512_cuda,2,neural_policy,none,finalize_hook_step,3.0939001590013504e-05
toy4,neural_none,cuda,512,3,4,toy4_gpu_core_neural_none_512_cuda,2,neural_policy,none,hooked_step_total,1.2024110410129651
toy4,neural_none,cuda,512,3,4,toy4_gpu_core_neural_none_512_cuda,2,neural_policy,none,aggregate_row,0.027458560070954263
toy4,neural_none,cuda,512,3,4,toy4_gpu_core_neural_none_512_cuda,2,neural_policy,none,write_aggregate,0.00020645302720367908
toy4,neural_none,cuda,512,3,4,toy4_gpu_core_neural_none_512_cuda,3,neural_policy,none,sample_revision_mask,0.00010980898514389992
toy4,neural_none,cuda,512,3,4,toy4_gpu_core_neural_none_512_cuda,3,neural_policy,none,build_step_context,2.2111926227808e-05
toy4,neural_none,cuda,512,3,4,toy4_gpu_core_neural_none_512_cuda,3,neural_policy,none,build_observations,0.005182957975193858
toy4,neural_none,cuda,512,3,4,toy4_gpu_core_neural_none_512_cuda,3,neural_policy,none,policy_readout,0.0007312209345400333
toy4,neural_none,cuda,512,3,4,toy4_gpu_core_neural_none_512_cuda,3,neural_policy,none,decision_selection,0.004427782027050853
toy4,neural_none,cuda,512,3,4,toy4_gpu_core_neural_none_512_cuda,3,neural_policy,none,local_training,0.9966597839957103
toy4,neural_none,cuda,512,3,4,toy4_gpu_core_neural_none_512_cuda,3,neural_policy,none,cache_refresh,0.01559613598510623
toy4,neural_none,cuda,512,3,4,toy4_gpu_core_neural_none_512_cuda,3,neural_policy,none,post_local_readout,0.001028717029839754
toy4,neural_none,cuda,512,3,4,toy4_gpu_core_neural_none_512_cuda,3,neural_policy,none,local_step,1.0247301270719618
toy4,neural_none,cuda,512,3,4,toy4_gpu_core_neural_none_512_cuda,3,neural_policy,none,select_peers,0.0015147210797294974
toy4,neural_none,cuda,512,3,4,toy4_gpu_core_neural_none_512_cuda,3,neural_policy,none,social_step,0.0002925569424405694
toy4,neural_none,cuda,512,3,4,toy4_gpu_core_neural_none_512_cuda,3,neural_policy,none,sample_actions,1.6601989045739174e-05
toy4,neural_none,cuda,512,3,4,toy4_gpu_core_neural_none_512_cuda,3,neural_policy,none,commit_actions,2.704199869185686e-05
toy4,neural_none,cuda,512,3,4,toy4_gpu_core_neural_none_512_cuda,3,neural_policy,none,post_step_state_policy,7.043394725769758e-05
toy4,neural_none,cuda,512,3,4,toy4_gpu_core_neural_none_512_cuda,3,neural_policy,none,update_payoff_ema,7.755798287689686e-05
toy4,neural_none,cuda,512,3,4,toy4_gpu_core_neural_none_512_cuda,3,neural_policy,none,update_reputation_ema,4.1177961975336075e-05
toy4,neural_none,cuda,512,3,4,toy4_gpu_core_neural_none_512_cuda,3,neural_policy,none,mobility_swaps,5.606701597571373e-05
toy4,neural_none,cuda,512,3,4,toy4_gpu_core_neural_none_512_cuda,3,neural_policy,none,finalize_hook_step,2.9255985282361507e-05
toy4,neural_none,cuda,512,3,4,toy4_gpu_core_neural_none_512_cuda,3,neural_policy,none,hooked_step_total,1.0293201379245147
toy4,neural_none,cuda,512,3,4,toy4_gpu_core_neural_none_512_cuda,3,neural_policy,none,aggregate_row,0.018982497043907642
toy4,neural_none,cuda,512,3,4,toy4_gpu_core_neural_none_512_cuda,3,neural_policy,none,write_aggregate,0.00019183498807251453
toy4,neural_output_average,cpu,512,3,4,toy4_gpu_core_neural_output_average_512_cpu,0,neural_policy,output_average,make_run_dir,0.0005937700625509024
toy4,neural_output_average,cpu,512,3,4,toy4_gpu_core_neural_output_average_512_cpu,0,neural_policy,output_average,write_metadata,0.003361554001457989
toy4,neural_output_average,cpu,512,3,4,toy4_gpu_core_neural_output_average_512_cpu,0,neural_policy,output_average,initial_state,0.6163813220337033
toy4,neural_output_average,cpu,512,3,4,toy4_gpu_core_neural_output_average_512_cpu,0,neural_policy,output_average,writer_setup,0.0008322329958900809
toy4,neural_output_average,cpu,512,3,4,toy4_gpu_core_neural_output_average_512_cpu,0,neural_policy,output_average,initial_step_result,0.007276240969076753
toy4,neural_output_average,cpu,512,3,4,toy4_gpu_core_neural_output_average_512_cpu,0,neural_policy,output_average,initial_aggregate_row,0.013618744094856083
toy4,neural_output_average,cpu,512,3,4,toy4_gpu_core_neural_output_average_512_cpu,0,neural_policy,output_average,write_initial_aggregate,8.647504728287458e-05
toy4,neural_output_average,cpu,512,3,4,toy4_gpu_core_neural_output_average_512_cpu,1,neural_policy,output_average,sample_revision_mask,2.5157001800835133e-05
toy4,neural_output_average,cpu,512,3,4,toy4_gpu_core_neural_output_average_512_cpu,1,neural_policy,output_average,build_step_context,9.678071364760399e-06
toy4,neural_output_average,cpu,512,3,4,toy4_gpu_core_neural_output_average_512_cpu,1,neural_policy,output_average,build_observations,0.00402350293006748
toy4,neural_output_average,cpu,512,3,4,toy4_gpu_core_neural_output_average_512_cpu,1,neural_policy,output_average,policy_readout,0.0005040089599788189
