toy,device,agent_count,training_backend,stage,repeats,epochs_per_repeat,seconds_per_run_mean,seconds_per_run_std,seconds_per_epoch_mean,seconds_per_epoch_std,share_of_steady_state_pct,share_of_hooked_step_pct
toy4,cpu,2048,tensor_batched,sample_revision_mask,3,10.0,0.0004019859867791335,5.248505531037894e-05,4.0198598677913346e-05,5.2485055310378925e-06,0.2219353341348135,0.22243307140777072
toy4,cpu,2048,tensor_batched,select_peers,3,10.0,0.0006801699831460913,1.9341492646999343e-05,6.801699831460914e-05,1.934149264699934e-06,0.3764055948392094,0.3772400556382296
toy4,cpu,2048,tensor_batched,social_adam_update,3,10.0,0.02110015833750367,0.0005498083269358229,0.002110015833750367,5.498083269358225e-05,11.671797336839491,11.697749973919557
toy4,cpu,2048,tensor_batched,social_autograd_grad,3,10.0,0.00931288096277664,0.00010969313934861196,0.0009312880962776641,1.0969313934861228e-05,5.15212288456577,5.163556245456153
toy4,cpu,2048,tensor_batched,social_distillation,3,10.0,0.05397496372461319,0.0009626584870058183,0.0053974963724613195,9.626584870058202e-05,29.846153154402472,29.912520998574156
toy4,cpu,2048,tensor_batched,social_loss_forward,3,10.0,0.004728784745869537,0.00010522201565411547,0.0004728784745869537,1.0522201565411543e-05,2.6147357926829478,2.620552763657384
toy4,cpu,2048,tensor_batched,social_mix,3,10.0,0.005342068655105929,0.0004199815200714165,0.0005342068655105928,4.199815200714162e-05,2.9527546097291584,2.959306604707096
toy4,cpu,2048,tensor_batched,social_optimizer_update,3,10.0,0.03591074130963534,0.0005983902330183843,0.0035910741309635344,5.9839023301838385e-05,19.858796747277882,19.90296003632203
toy4,cpu,2048,tensor_batched,social_step,3,10.0,0.054104379029013216,0.0009573328666440997,0.005410437902901323,9.573328666440997e-05,29.917784155861142,29.98431059282193
toy4,cpu,2048,tensor_batched,steady_state_total,3,10.0,0.18087012293593338,0.004667403627785594,0.01808701229359334,0.00046674036277855936,100.0,100.22243307140776
toy4,cpu,2048,tensor_batched,update_payoff_ema,3,10.0,0.0003556382531921069,6.059895535440019e-05,3.556382531921069e-05,6.059895535440021e-06,0.19622809186318246,0.19666945945110537
toy4,cpu,2048,tensor_batched,update_reputation_ema,3,10.0,0.00022859064241250357,1.1561054539538455e-05,2.2859064241250356e-05,1.1561054539538453e-06,0.12632938860312137,0.12661073890559932
toy4,cuda,1024,tensor_batched,build_observations,3,10.0,0.006920594954863191,0.001205052122577792,0.000692059495486319,0.00012050521225777921,4.605211819118527,4.619934921521267
toy4,cuda,1024,tensor_batched,build_step_context,3,10.0,0.00013998635889341435,1.0657491141451339e-05,1.3998635889341432e-05,1.0657491141451339e-06,0.09455561257043484,0.09485709721996254
toy4,cuda,1024,tensor_batched,cache_refresh,3,10.0,8.668455605705579e-05,1.6322270794742202e-06,8.66845560570558e-06,1.632227079474222e-07,0.0606539639129361,0.06084872461697414
toy4,cuda,1024,tensor_batched,commit_actions,3,10.0,9.638265085717042e-05,1.6909993010180211e-06,9.638265085717042e-06,1.6909993010180207e-07,0.06651661295912456,0.06672918299767451
toy4,cuda,1024,tensor_batched,decision_selection,3,10.0,0.01021800508412222,0.0006739352285296667,0.001021800508412222,6.739352285296672e-05,6.971687386578012,6.993988806592515
toy4,cuda,1024,tensor_batched,finalize_hook_step,3,10.0,0.000172001076862216,1.4334204603017732e-05,1.72001076862216e-05,1.4334204603017726e-06,0.12040262352360277,0.12078712721506363
toy4,cuda,1024,tensor_batched,hooked_step_total,3,10.0,0.26822989674595493,0.28424331135583514,0.026822989674595496,0.028424331135583517,99.75141192521106,100.0
toy4,cuda,1024,tensor_batched,local_adam_update,3,10.0,0.07675370170424382,0.11565845339824762,0.007675370170424381,0.011565845339824762,18.105773523015145,18.135004523329357
toy4,cuda,1024,tensor_batched,local_autograd_grad,3,10.0,0.017282567646664877,0.013099280169409906,0.001728256764666488,0.0013099280169409904,8.010706795170544,8.032945349779515
toy4,cuda,1024,tensor_batched,local_loss_forward,3,10.0,0.04953839866599689,0.07460059869823422,0.0049538398665996885,0.007460059869823422,11.70513837006448,11.724118957899167
toy4,cuda,1024,tensor_batched,local_loss_update,3,10.0,0.14521293679717928,0.2034914697068626,0.014521293679717927,0.02034914697068626,38.903802609393374,38.97766810360333
toy4,cuda,1024,tensor_batched,local_optimizer_update,3,10.0,0.09534196831130733,0.12887222983932572,0.009534196831130734,0.012887222983932573,26.97458421161271,27.02875770915428
toy4,cuda,1024,tensor_batched,local_step,3,10.0,0.18168939560807,0.20644994163132507,0.018168939560807,0.020644994163132507,63.39829587873762,63.550400725668105
toy4,cuda,1024,tensor_batched,local_trainable_parameters,3,10.0,0.0011056316240380208,7.275216413667777e-05,0.00011056316240380208,7.275216413667774e-06,0.7620912967581964,0.7645373950595947
